CLAVE_CASILLA,ID_ESTADO,estrato,PAN,PRI,PRD,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT,PVEM,MORENA,PANAL,PT_PVEM_MORENA_PANAL,PT_PVEM_MORENA,PVEM_MORENA_PANAL,PT_PVEM_PANAL,PT_MORENA_PANAL,PT_PVEM,PVEM_MORENA,PVEM_PANAL,PT_MORENA,PT_PANAL,MORENA_PANAL,MC,VIVA,LN,PES,RSP,FPM,CI1,CI2,CI3,CNR,NULOS
180756B0100,18,4,0,16,1,34,12,1,16,14,1,9,2,10,9,7,0,6,7,28,8,25,4,0,12,28,9,5,0,0,6,0,21,1,4
180756C0100,18,4,0,9,1,26,12,0,9,16,1,11,2,2,9,12,0,12,18,41,7,15,14,0,10,30,5,6,0,0,3,3,16,4,2
180757B0100,18,2,0,7,1,22,12,1,12,10,2,7,2,7,5,8,0,5,5,24,9,16,5,0,5,16,7,6,0,0,4,3,17,2,2
180757C0100,18,2,2,7,0,15,8,0,9,14,1,7,0,7,7,7,0,5,12,20,11,17,6,0,6,24,1,8,0,0,4,2,17,2,1
180759B0100,18,2,1,8,0,27,6,0,8,13,1,12,0,14,4,9,1,6,9,28,13,25,8,0,7,25,4,1,0,0,4,1,19,4,0
180759C0100,18,2,1,8,1,30,11,0,7,10,1,7,0,11,15,15,2,11,15,26,8,23,7,0,7,27,5,6,0,0,6,0,19,3,1
180759C0200,18,2,0,13,1,23,11,1,9,3,1,7,0,17,14,10,0,7,9,31,11,26,9,0,3,32,6,6,0,1,7,2,14,4,0
180761B0100,18,4,0,7,0,22,9,0,3,8,0,2,0,8,10,8,0,7,7,24,4,14,6,0,4,22,5,3,0,0,4,1,11,2,1
180761C0100,18,4,0,16,0,16,5,0,8,7,0,6,4,7,10,5,0,7,14,20,5,16,2,1,3,13,9,1,0,0,6,2,8,2,0
180762B0100,18,4,1,17,2,33,15,0,14,10,3,16,0,9,13,8,1,12,18,30,9,26,10,0,8,30,13,9,0,0,11,1,21,2,1
180762C0100,18,4,1,9,3,24,6,0,16,10,2,9,0,12,14,7,1,11,14,33,14,31,9,1,12,39,8,8,0,0,9,3,24,1,1
180763B0100,18,2,3,14,1,18,8,0,12,15,3,12,0,13,13,15,1,7,14,31,10,30,7,1,7,31,9,5,0,0,10,5,25,1,0
180763C0100,18,2,1,13,0,30,6,0,12,9,3,8,2,14,9,12,1,8,12,31,8,18,8,0,9,32,6,6,0,0,13,2,24,5,0
180763C0200,18,2,0,13,0,29,8,1,9,7,4,10,1,19,10,11,1,6,14,30,10,24,5,0,10,32,6,9,1,1,6,5,20,1,1
180764B0100,18,4,0,19,0,41,13,2,18,17,3,8,0,10,13,10,1,7,21,44,10,29,4,0,5,33,10,8,0,0,5,0,23,3,2
180764C0100,18,4,0,14,3,37,16,0,10,22,1,13,2,12,13,18,0,5,19,33,13,42,8,0,12,41,8,6,0,0,11,1,19,2,0
180764C0200,18,4,0,11,1,30,16,1,16,18,1,17,0,14,14,15,2,9,22,36,13,35,6,0,6,35,11,9,1,0,10,3,23,4,1
180764C0300,18,4,2,10,1,48,16,0,9,9,2,11,3,10,14,13,2,9,15,39,22,29,7,0,8,41,8,9,0,0,10,0,24,8,1
180764E0100,18,4,0,10,1,23,10,0,10,10,1,9,1,14,8,12,0,4,6,25,4,27,3,0,10,27,6,4,0,0,11,0,8,1,0
180764E0101,18,4,1,18,2,25,7,1,6,17,1,7,0,12,8,9,0,7,10,25,11,21,6,0,5,28,4,2,0,0,4,2,19,4,2
180764E0102,18,4,1,8,2,32,8,0,7,9,0,4,0,8,9,8,0,7,16,18,9,17,8,0,8,16,1,8,1,0,6,0,15,8,0
180765B0100,18,4,1,20,1,26,19,0,20,20,0,13,3,14,17,14,1,13,14,29,14,29,9,0,12,35,9,13,1,0,6,1,21,3,0
180765C0100,18,4,0,14,1,41,11,0,12,17,1,13,0,11,15,9,0,11,21,43,10,38,10,0,10,36,7,13,1,0,9,2,25,2,1
180765C0200,18,4,2,23,1,34,17,0,13,16,2,13,2,12,5,15,1,13,14,40,13,29,8,3,9,38,6,10,0,1,9,1,20,1,0
180765C0300,18,4,1,11,0,38,14,0,12,13,3,14,0,13,10,14,2,5,19,44,17,34,9,1,11,36,9,6,0,0,6,0,24,3,1
180766B0100,18,2,0,16,0,31,6,1,11,14,1,12,0,6,9,8,1,16,11,30,8,16,7,1,4,25,6,4,1,0,8,0,15,3,0
180766C0100,18,2,0,8,2,25,9,0,11,13,0,10,1,7,9,12,1,6,14,27,12,20,7,0,5,26,7,4,0,0,3,1,21,3,2
180766C0200,18,2,0,13,0,31,6,0,10,13,1,10,2,10,8,10,0,8,10,31,11,28,3,0,7,25,5,4,0,0,7,1,16,1,1
180767B0100,18,4,0,17,1,38,6,1,13,10,1,9,1,18,19,19,0,8,11,28,6,23,6,0,5,30,7,5,0,0,5,1,12,2,1
180768B0100,18,2,0,4,0,10,0,0,6,3,0,1,1,7,6,4,1,1,3,15,0,8,1,0,2,6,1,0,0,0,4,0,4,0,1
180769B0100,18,2,0,4,0,0,6,0,6,2,0,5,0,1,1,4,0,0,4,9,2,8,3,0,2,10,2,2,0,0,3,0,6,2,0
180769E0100,18,2,1,6,0,24,5,0,6,5,0,2,0,5,3,7,0,2,4,20,8,17,1,0,4,23,1,2,0,0,4,1,15,3,1
180769E0200,18,2,1,8,1,25,7,0,5,2,1,7,0,3,7,7,0,6,9,22,6,17,6,1,2,20,2,6,0,0,7,1,11,0,0
180770B0100,18,2,1,16,0,48,15,0,11,17,0,9,1,16,12,13,0,5,16,31,11,29,4,0,11,27,10,9,0,0,10,4,24,1,0
180770C0100,18,2,2,10,3,33,13,0,15,18,4,14,0,10,10,12,1,5,19,42,16,28,10,0,10,31,5,6,0,0,4,2,25,6,0
180770E0100,18,2,0,4,0,13,4,0,3,3,0,5,1,3,5,5,0,5,3,15,3,11,1,1,2,16,0,2,0,0,2,0,4,1,1
180771B0100,18,2,1,2,0,15,6,0,5,6,1,8,0,7,2,6,0,4,4,13,3,19,1,0,2,7,5,2,0,0,0,0,9,3,1
180771E0100,18,2,0,4,0,12,3,0,7,1,0,3,1,3,5,2,0,2,2,7,2,6,1,0,3,10,1,0,0,0,1,1,7,0,0
180772B0100,18,2,0,10,1,22,9,0,12,9,0,4,0,11,10,7,0,9,7,30,8,22,4,0,12,22,6,1,0,0,4,1,11,2,2
180772E0100,18,2,0,5,0,13,2,0,6,6,2,3,1,8,2,4,0,5,9,17,7,6,3,0,7,16,2,1,0,0,1,0,10,1,0
180773B0100,18,2,1,14,0,18,8,0,8,9,1,9,1,7,4,8,1,7,11,13,6,17,5,0,8,28,8,6,0,0,6,0,20,2,0
180774B0100,18,2,0,9,0,32,9,0,12,7,1,11,1,12,13,13,0,9,5,28,5,20,3,0,6,23,5,2,1,0,1,0,20,6,2
180774C0100,18,2,0,9,5,22,7,0,9,9,0,10,1,12,10,4,1,10,13,19,9,26,3,1,6,28,5,9,1,0,8,1,17,2,2
180774C0200,18,2,0,10,0,30,9,0,8,6,1,10,2,11,12,8,0,8,13,20,7,18,8,0,9,21,5,9,0,0,8,2,11,3,2
180775B0100,18,2,0,1,0,7,1,0,4,3,0,3,0,3,1,3,1,2,4,12,2,5,1,0,4,7,2,0,0,0,3,0,12,0,1
180775E0100,18,2,0,2,0,2,2,0,1,0,0,0,0,2,3,3,0,0,5,5,0,5,0,0,1,3,1,1,0,0,1,1,5,0,0
180776B0100,18,2,0,3,0,3,1,0,2,0,0,4,0,4,2,2,0,1,2,5,1,3,0,0,1,3,1,3,0,0,2,1,2,0,0
180777B0100,18,2,0,4,0,7,5,0,6,4,1,2,0,7,2,3,0,3,10,11,3,5,4,1,5,8,4,2,0,0,3,1,7,1,1
180778B0100,18,2,0,10,2,38,8,0,16,11,1,8,1,5,10,10,1,6,11,18,11,21,2,0,10,33,10,3,0,0,4,1,14,6,0
180779B0100,18,4,0,14,1,18,14,0,13,13,1,9,2,10,13,7,0,5,13,33,8,26,8,0,6,29,7,10,1,0,3,1,24,2,0
180779C0100,18,4,2,11,4,30,16,0,15,11,2,9,0,9,11,7,0,8,16,31,6,25,5,0,11,26,2,9,0,0,5,4,18,8,1
180780B0100,18,2,0,16,1,30,9,0,13,17,1,11,4,10,5,8,0,14,17,31,12,27,10,0,7,22,11,9,1,0,5,2,19,7,0
180780C0100,18,2,0,16,1,37,6,0,15,9,2,11,0,13,7,14,3,4,15,19,9,32,5,0,10,44,6,11,1,0,6,2,18,4,0
180780C0200,18,2,0,12,2,29,11,0,13,8,2,13,2,13,11,13,0,8,17,29,20,21,4,0,6,30,10,7,0,0,12,1,30,7,4
180781B0100,18,2,1,12,0,32,7,1,14,12,0,10,1,14,8,12,1,4,13,25,6,27,10,0,7,32,6,6,1,0,5,3,13,2,0
180781C0100,18,2,1,13,1,28,5,0,10,14,1,9,2,13,7,12,0,4,13,20,8,21,4,0,8,24,6,5,0,0,10,1,21,3,0
180782B0100,18,4,2,13,0,28,4,0,10,11,1,7,0,12,6,6,1,5,13,21,11,34,9,0,5,26,3,6,0,0,5,1,23,4,2
180782C0100,18,4,1,12,1,22,5,0,18,15,1,6,0,9,6,5,0,7,13,29,7,19,5,0,4,28,3,7,0,0,7,0,23,4,1
180783B0100,18,4,3,11,0,17,8,0,8,10,1,12,1,7,4,6,0,5,12,27,10,20,4,0,4,32,2,4,0,0,3,3,14,7,1
180783C0100,18,4,6,10,2,24,7,0,10,9,3,4,0,13,4,12,0,4,11,26,6,12,4,1,7,28,11,6,0,0,4,0,18,1,1
180784B0100,18,2,1,3,0,11,6,0,10,5,0,2,0,4,3,7,0,3,8,22,3,6,3,1,4,11,1,5,0,0,3,1,7,1,1
180784E0100,18,2,0,2,2,9,4,0,7,9,0,7,0,7,1,6,1,2,9,8,4,11,2,0,3,15,4,2,1,0,2,1,11,0,0
180785B0100,18,2,0,12,0,24,19,1,9,6,3,7,2,12,9,10,2,5,11,19,13,20,2,0,5,32,6,4,0,0,7,2,14,5,0
180785C0100,18,2,0,15,2,31,8,1,6,5,1,9,0,11,8,6,1,2,7,28,8,29,3,0,7,25,7,5,0,0,5,1,16,5,1
180785C0200,18,2,0,11,1,17,9,0,11,13,4,13,2,13,4,10,1,3,9,19,11,19,6,0,7,37,4,8,0,0,6,3,28,2,0
180786B0100,18,2,1,7,1,24,8,0,11,13,0,12,1,13,8,12,1,5,12,18,7,21,3,1,11,23,9,7,0,0,1,1,18,1,0
180787B0100,18,2,0,12,2,21,7,0,4,8,1,10,1,6,8,7,0,8,8,16,9,8,4,0,4,22,6,5,0,0,5,2,15,0,0
180788B0100,18,4,1,5,0,19,4,0,7,9,3,8,2,10,5,3,0,2,9,24,4,21,2,0,5,25,4,8,0,0,3,0,14,1,0
180788C0100,18,4,1,13,1,15,7,1,7,7,2,9,1,4,8,4,0,3,5,23,8,8,1,0,10,22,7,6,0,0,7,1,16,2,2
180789B0100,18,4,0,13,0,28,7,1,10,7,1,10,0,11,7,5,0,3,15,26,11,20,6,0,6,21,9,7,0,0,4,0,18,4,0
180789C0100,18,4,0,13,0,18,10,0,11,8,1,4,1,11,11,7,0,6,14,24,11,21,6,1,7,29,8,5,0,0,9,4,19,5,1
180790B0100,18,2,1,6,0,23,3,0,4,11,0,8,0,6,4,6,3,4,5,17,4,15,6,1,3,23,6,0,0,0,3,0,16,1,0
180791B0100,18,2,0,2,0,7,4,0,1,6,0,2,0,3,5,1,0,1,5,15,2,6,1,0,2,4,0,1,0,0,1,1,3,1,0
180792B0100,18,2,0,5,3,23,13,0,9,9,1,3,1,9,8,6,0,5,13,20,9,13,5,0,6,15,6,6,1,0,5,2,12,1,3
180792C0100,18,2,0,6,1,21,2,0,11,7,0,5,2,7,6,11,2,8,9,17,9,14,7,0,6,22,2,5,0,0,1,2,14,4,1
180793B0100,18,2,0,2,0,8,4,1,1,9,0,1,0,4,2,5,0,2,3,9,4,4,1,0,2,14,3,3,0,0,4,0,9,2,0
180793E0100,18,2,1,6,1,18,3,0,8,4,0,5,1,3,7,3,0,2,4,12,9,8,1,0,2,11,2,1,0,0,1,0,10,0,0
180794B0100,18,2,1,16,2,32,5,1,7,7,1,6,1,9,6,8,0,5,6,21,5,19,6,0,5,27,4,6,0,0,4,1,14,3,0
180795B0100,18,2,0,6,0,14,7,0,6,12,0,12,1,9,6,8,1,3,5,27,7,17,9,0,2,17,8,9,0,0,3,1,13,2,0
180795C0100,18,2,0,10,1,21,7,0,6,5,3,7,0,15,6,10,2,3,10,23,5,22,4,0,5,22,5,4,0,0,6,0,17,3,1
180796B0100,18,2,1,6,2,20,13,0,10,11,2,7,0,11,8,6,0,4,12,20,9,21,4,0,7,23,6,6,1,0,10,1,24,3,1
180796C0100,18,2,2,10,1,13,10,0,10,11,2,4,2,11,14,9,1,6,9,24,4,12,7,0,10,21,6,6,1,0,3,2,16,4,0
180797B0100,18,2,1,7,4,28,9,1,14,10,1,9,1,11,11,6,1,6,10,28,4,19,5,0,7,17,5,7,0,0,4,1,22,2,1
180797C0100,18,2,1,10,1,26,8,0,10,7,1,14,1,5,7,9,0,5,10,15,23,24,9,0,4,38,4,12,1,0,10,0,8,4,2
180798B0100,18,4,0,6,1,11,4,2,8,8,1,6,0,13,5,5,0,4,7,24,6,15,6,1,5,25,3,4,0,0,1,0,14,1,2
180798C0100,18,4,0,7,0,18,8,0,12,7,0,2,1,11,2,4,1,7,7,19,8,19,4,0,8,21,5,0,0,0,4,2,11,1,0
180799B0100,18,2,1,11,1,28,10,0,5,9,0,8,1,11,14,11,1,4,18,16,6,12,5,0,4,43,8,4,0,1,5,1,12,1,1
180799C0100,18,2,0,5,1,20,11,0,9,8,2,6,0,11,10,15,0,5,19,23,7,17,3,0,4,32,12,4,0,0,4,1,18,4,1
180799C0200,18,2,1,9,3,23,9,1,14,8,0,11,1,5,14,9,1,9,11,16,10,23,6,0,9,23,4,3,1,0,8,0,30,2,1
180799E0100,18,2,0,7,1,37,8,0,10,13,1,8,1,10,11,10,1,3,20,30,8,24,6,0,9,24,6,4,1,0,8,2,25,4,0
180799E0101,18,2,2,14,0,24,6,0,5,13,1,9,1,14,11,10,0,4,16,19,14,32,9,2,7,19,3,4,0,0,3,3,18,5,1
180799E0102,18,2,0,11,2,30,12,1,11,10,2,14,0,13,7,11,0,6,16,23,3,20,4,0,6,33,5,6,0,0,6,1,22,7,1
180799E0200,18,2,1,8,2,27,10,0,12,10,0,9,1,15,11,9,1,3,14,39,8,22,10,1,10,26,5,7,0,1,6,3,25,7,0
180799E0201,18,2,0,18,1,26,16,1,9,9,1,7,1,18,5,13,1,9,19,27,10,14,9,0,5,31,5,5,1,0,8,0,20,2,2
180799E0202,18,2,0,8,1,36,11,0,10,18,1,6,1,17,9,14,0,7,17,23,8,25,2,1,8,34,4,9,0,0,10,2,24,3,0
180799E0300,18,2,2,9,1,31,9,0,10,13,1,8,1,16,4,7,1,8,8,24,10,27,8,0,6,22,9,2,0,0,5,2,30,0,3
180799E0301,18,2,2,8,1,28,8,0,15,10,1,9,0,8,12,7,0,5,12,33,8,20,5,0,7,23,10,10,1,0,4,1,25,2,1
180799E0302,18,2,1,20,1,37,6,1,11,14,2,6,0,11,8,8,0,6,17,20,6,22,10,0,4,28,10,7,0,0,10,1,18,0,1
180799E0400,18,2,0,6,2,30,20,0,8,12,3,9,1,12,16,11,2,9,18,24,12,25,6,1,1,36,7,5,0,0,8,3,23,5,0
180799E0401,18,2,0,14,0,27,12,1,9,10,2,12,0,17,7,10,1,10,14,27,11,36,12,2,7,26,3,8,0,0,12,2,25,1,1
180799E0402,18,2,1,16,4,28,17,0,9,21,1,7,1,17,10,11,4,4,16,24,11,21,11,0,7,26,7,7,0,0,4,3,23,2,1
180799E0500,18,2,1,9,0,30,10,0,8,14,1,8,2,9,11,11,0,15,10,25,8,25,4,1,12,37,6,7,0,0,4,0,11,2,0
180799E0501,18,2,2,13,0,29,6,1,18,17,1,7,1,11,10,11,0,4,15,31,14,19,5,0,2,26,8,5,0,0,4,1,19,3,0
180799E0502,18,2,0,13,0,23,10,1,16,15,0,10,1,12,14,8,1,7,8,23,9,20,4,1,8,29,13,8,0,0,5,2,25,3,0
180799E0600,18,2,0,9,1,36,11,0,10,9,1,8,1,12,16,9,0,5,14,23,8,14,7,0,9,20,5,7,0,0,7,0,23,3,1
180799E0700,18,2,0,13,4,24,13,0,12,18,1,9,2,9,12,15,1,8,13,27,9,31,6,0,7,27,10,6,0,0,2,4,16,0,1
180799E0701,18,2,1,13,0,28,12,0,12,16,1,12,1,17,6,15,1,4,9,42,13,17,6,1,3,32,6,10,0,0,9,1,23,6,0
180799E0800,18,2,0,11,1,16,5,0,13,4,1,1,0,5,5,5,1,0,7,19,11,13,3,0,0,12,4,5,0,0,6,0,15,3,1
180800B0100,18,4,1,14,0,21,5,1,12,10,0,4,0,12,8,9,0,4,14,33,8,18,9,1,6,28,3,7,0,0,8,2,23,4,0
180801B0100,18,2,0,11,0,30,8,1,8,13,3,5,0,9,7,15,0,11,15,37,10,24,7,0,9,31,7,5,0,0,5,2,24,7,1
180801C0100,18,2,2,9,0,19,16,0,18,8,2,13,2,10,12,15,0,6,21,32,6,27,4,0,11,35,8,6,2,0,5,2,21,2,1
180802B0100,18,2,0,7,2,27,5,0,3,7,2,9,2,11,4,7,0,2,10,25,7,14,3,1,6,27,8,3,0,0,4,1,20,2,0
180802C0100,18,2,1,11,1,29,16,0,11,7,1,8,0,5,4,6,2,10,11,21,6,14,5,0,6,19,6,5,0,0,0,1,9,5,0
180803B0100,18,2,0,7,2,21,8,1,7,9,0,7,2,15,4,10,2,3,8,23,7,18,5,0,4,25,3,6,0,0,9,3,7,5,1
180803E0100,18,2,0,9,0,33,15,0,18,11,0,9,2,9,16,16,0,6,15,29,8,19,5,0,6,44,8,5,1,0,7,2,21,9,3
180804B0100,18,4,0,9,2,37,10,0,14,17,3,12,0,6,7,12,0,5,19,32,8,26,4,0,6,19,11,5,1,0,7,0,11,1,0
180804C0100,18,4,0,7,3,27,14,1,7,13,1,13,0,9,6,11,0,7,12,29,7,23,8,0,13,32,9,4,0,0,6,5,24,5,2
180804C0200,18,4,3,11,1,37,7,0,13,15,1,7,0,9,5,16,0,7,16,33,12,18,9,0,6,29,10,3,1,0,7,2,17,4,0
180804E0100,18,4,0,15,2,27,8,2,12,8,1,9,3,6,13,6,0,8,15,24,11,25,5,0,9,32,8,6,0,0,1,0,18,3,1
180804E0101,18,4,0,10,3,30,14,0,9,12,1,14,0,12,9,14,0,8,12,25,14,10,7,0,6,23,6,2,0,0,7,2,15,6,0
180805B0100,18,4,2,13,2,34,4,0,14,12,2,11,1,19,8,10,2,9,14,29,7,38,6,0,7,32,7,6,0,0,13,0,27,6,1
180805C0100,18,4,1,12,0,40,15,0,12,13,0,9,2,10,14,5,1,5,19,28,15,30,5,0,7,43,8,10,0,0,8,1,17,4,0
180806B0100,18,2,0,12,0,16,9,0,8,11,1,7,0,10,10,16,2,11,10,20,9,21,7,0,4,21,12,6,0,0,6,0,24,1,1
180806C0100,18,2,0,17,0,32,15,0,12,12,0,13,0,4,10,10,0,5,10,23,10,17,7,0,6,22,9,10,0,0,6,2,16,3,0
180807B0100,18,4,0,16,2,37,7,0,8,11,1,10,1,10,15,10,1,5,12,25,8,27,10,0,9,35,6,7,0,0,6,2,15,4,1
180807C0100,18,4,0,14,0,25,11,0,18,12,2,10,0,13,8,12,1,6,11,30,9,20,7,0,3,29,11,5,0,0,1,0,11,0,0
180807C0200,18,4,0,8,1,30,9,0,16,10,1,6,2,13,8,13,4,6,8,27,8,25,10,0,6,27,6,7,0,0,4,1,15,2,0
180807C0300,18,4,1,12,2,36,10,1,8,13,2,11,0,9,8,11,0,6,15,30,11,29,6,0,6,23,2,4,0,0,9,0,15,2,0
180808B0100,18,4,0,15,3,28,17,0,13,18,2,15,0,11,9,16,2,5,20,34,14,32,8,0,11,37,10,9,0,0,6,2,25,6,2
180809B0100,18,2,0,5,2,26,5,0,8,12,1,5,0,6,9,5,1,5,11,19,11,13,4,0,5,22,4,5,0,0,4,1,22,4,0
180809C0100,18,2,1,12,1,30,5,0,6,8,0,8,0,6,10,9,0,4,9,20,10,25,6,1,5,14,4,6,0,0,6,0,15,2,0
180810B0100,18,6,0,10,0,16,3,0,5,10,1,2,0,12,6,6,0,5,7,19,6,21,5,0,7,17,7,4,1,0,6,0,13,2,0
180810C0100,18,6,0,4,1,21,7,0,8,6,1,10,1,6,9,4,1,2,8,18,5,14,4,0,8,20,6,5,0,0,7,0,11,3,1
180811B0100,18,6,0,7,0,22,11,0,11,13,1,6,1,12,15,14,0,3,5,26,5,31,7,0,8,33,6,6,2,0,4,1,20,3,0
180812B0100,18,6,0,12,1,16,9,0,8,4,0,7,1,10,7,6,1,3,11,17,6,18,4,0,3,10,5,3,0,0,5,1,14,3,0
180812C0100,18,6,1,8,3,21,4,0,9,12,1,7,1,5,6,4,2,3,12,23,5,8,4,0,7,24,3,3,0,0,3,2,14,4,1
180813B0100,18,1,0,9,2,33,15,0,6,11,1,9,0,11,10,9,1,5,15,22,3,20,7,1,7,31,2,6,1,0,12,2,16,5,1
180814B0100,18,6,2,13,1,23,15,0,10,10,1,5,1,10,10,12,0,6,9,22,5,30,9,0,8,34,4,7,1,0,11,2,20,3,2
180815B0100,18,6,1,5,0,21,15,0,8,8,2,9,0,9,9,11,2,3,9,24,8,14,6,0,5,19,3,3,0,0,2,0,19,1,1
180815C0100,18,6,0,19,1,24,5,0,10,8,0,7,0,9,6,6,0,4,10,23,11,11,3,0,5,24,6,8,0,0,2,2,9,4,0
180816B0100,18,6,0,13,3,22,12,0,9,8,1,12,2,14,9,12,2,9,8,27,9,26,5,0,8,30,4,7,0,0,7,2,16,3,1
180816C0100,18,6,0,4,0,32,12,0,12,10,0,4,0,14,12,5,1,4,11,23,8,26,7,0,5,26,0,6,0,0,5,0,18,6,0
180817B0100,18,1,0,6,1,18,8,0,11,11,0,4,0,3,4,9,0,4,8,17,3,16,7,1,2,16,3,4,0,0,6,0,18,0,0
180818B0100,18,1,0,6,1,15,5,0,9,9,0,2,0,3,4,7,0,1,7,16,4,14,0,0,3,17,6,0,0,0,1,1,7,2,1
180819B0100,18,1,1,8,1,33,9,0,8,7,2,7,0,9,7,10,0,7,13,20,8,19,7,0,6,22,7,4,0,0,6,0,20,4,2
180820B0100,18,6,1,6,0,12,8,0,7,8,1,9,1,6,5,3,1,3,6,16,4,19,3,0,2,21,4,2,0,0,1,0,11,3,0
180821B0100,18,6,0,22,1,16,11,0,12,20,1,11,0,12,11,15,0,11,7,28,7,23,8,0,2,31,7,9,0,0,3,2,26,2,0
180822B0100,18,8,0,5,1,18,8,0,5,6,1,8,1,5,6,9,1,7,10,15,4,11,9,1,3,19,7,5,0,0,2,2,18,3,0
180822C0100,18,8,2,13,0,20,8,0,11,5,2,10,1,9,9,5,1,4,11,23,8,10,5,1,7,28,6,3,0,0,7,0,11,3,0
180823B0100,18,8,2,8,3,27,5,0,8,13,1,5,1,9,4,17,4,8,12,24,6,28,9,1,3,20,5,1,0,0,1,3,17,5,0
180823C0100,18,8,0,5,2,25,3,1,5,10,3,9,1,10,11,10,0,5,14,19,10,30,4,0,4,24,9,3,0,1,7,1,15,3,4
180824B0100,18,6,1,5,2,26,10,0,13,10,0,11,0,12,6,8,1,1,7,22,14,24,4,0,5,31,7,4,0,0,4,1,22,7,0
180824C0100,18,6,1,11,2,35,9,0,13,8,2,5,0,13,7,12,2,8,5,29,7,18,6,1,9,15,4,4,0,0,10,4,20,11,2
180825B0100,18,8,1,10,2,44,11,0,11,16,0,10,2,11,16,8,0,7,17,31,18,31,8,0,13,45,14,16,0,0,8,1,27,5,0
180826B0100,18,6,0,7,1,16,6,1,7,11,3,7,0,7,7,8,2,4,8,17,8,24,4,0,3,24,3,3,0,0,3,0,16,2,2
180827B0100,18,6,0,13,3,28,14,1,12,15,0,9,1,13,10,8,0,9,8,30,11,13,6,1,12,23,5,3,0,0,1,3,14,6,2
180827C0100,18,6,0,12,2,21,9,0,8,6,0,9,1,14,3,9,1,5,17,28,12,22,5,0,8,23,5,10,0,0,5,2,18,7,0
180828B0100,18,1,0,10,3,18,11,0,5,13,0,4,1,8,9,5,0,4,5,11,5,14,4,1,4,18,2,5,0,0,1,2,13,2,0
180829B0100,18,1,0,9,0,19,5,0,5,4,1,4,0,5,3,4,1,5,7,14,7,11,7,0,6,14,2,5,0,0,2,3,8,0,1
180830B0100,18,8,0,10,0,20,12,1,10,16,3,14,0,9,13,13,0,8,21,27,9,18,2,0,3,21,2,2,0,0,7,0,19,4,1
180831B0100,18,8,0,11,0,23,8,0,10,7,2,5,0,10,8,12,0,5,12,16,9,16,3,0,10,18,6,4,0,0,4,2,12,4,1
180831C0100,18,8,0,8,0,17,3,0,10,12,3,5,0,7,7,7,0,1,7,22,6,22,4,0,9,15,6,4,0,0,8,3,17,2,0
180832B0100,18,8,2,12,1,33,10,0,23,15,3,10,3,6,5,8,1,6,20,31,14,37,4,0,7,34,10,6,0,0,4,5,23,5,3
180833B0100,18,8,2,19,1,23,12,1,7,12,1,12,1,10,9,8,2,5,10,31,6,27,7,0,7,30,8,3,0,0,9,1,23,5,0
180834B0100,18,6,1,12,1,15,11,1,9,4,0,6,1,10,4,11,0,5,7,20,5,13,4,0,6,21,5,6,0,0,12,1,18,3,1
180835B0100,18,6,1,13,1,18,4,1,6,9,1,1,0,10,1,6,0,6,14,20,10,28,6,0,7,33,2,5,0,0,4,0,18,4,1
180835C0100,18,6,0,14,1,25,10,0,8,7,2,6,0,7,7,13,0,7,11,26,7,20,3,1,3,32,7,2,0,0,6,0,13,5,1
180836B0100,18,6,0,9,2,21,12,0,7,12,1,7,2,6,8,7,0,6,8,18,6,18,1,0,7,31,5,2,1,0,5,3,16,7,0
180836C0100,18,6,0,12,0,27,13,0,6,8,0,5,0,6,10,8,1,3,12,21,10,16,7,0,8,24,10,7,0,0,5,1,15,0,2
180837B0100,18,8,1,7,2,22,13,0,7,15,3,4,0,9,8,12,1,9,8,24,5,24,7,0,4,22,8,4,0,0,3,1,14,5,2
180837C0100,18,8,0,7,0,27,7,0,8,14,2,9,0,9,10,8,1,8,14,23,11,13,8,0,4,28,7,3,0,0,4,2,20,4,2
180838B0100,18,6,0,9,3,29,10,0,11,7,0,7,1,6,5,8,1,6,13,20,6,25,4,1,6,14,5,4,0,0,5,2,9,4,3
180838C0100,18,6,0,12,0,17,9,0,10,8,2,6,1,10,6,12,0,5,14,30,5,18,8,0,3,27,5,7,0,0,4,2,23,3,1
180839B0100,18,6,0,3,0,14,3,0,10,7,2,7,1,6,6,9,1,7,12,26,7,10,5,0,7,19,4,3,0,0,5,0,17,4,0
180839C0100,18,6,1,6,3,20,7,1,5,13,1,3,0,9,6,8,1,8,5,19,11,11,2,0,4,26,5,7,0,0,6,4,15,1,0
180840B0100,18,8,1,10,1,35,13,0,19,12,1,12,0,11,10,6,3,11,11,38,8,31,10,1,8,29,3,4,0,0,8,3,11,6,2
180841B0100,18,8,0,16,2,29,17,0,7,18,1,12,0,9,8,8,0,8,19,31,8,27,10,0,9,29,8,7,0,0,4,1,22,1,0
180842B0100,18,6,1,6,2,23,7,0,9,10,2,3,1,9,10,9,0,5,6,28,13,19,5,1,5,19,2,5,0,0,3,2,8,4,0
180842C0100,18,6,0,7,1,27,8,0,5,10,1,3,1,3,12,8,1,11,13,11,5,23,4,0,6,28,2,5,0,0,3,0,11,3,0
180843B0100,18,8,0,4,1,21,12,0,8,9,0,4,1,4,9,6,0,3,9,19,5,12,4,0,7,13,6,4,0,0,1,1,11,8,1
