CLAVE_CASILLA,ID_ESTADO,estrato,PAN,PRD,PAN_PRD,PRI,PVEM,PT,MORENA,PANAL,PT_MORENA_PANAL,PT_MORENA,PT_PANAL,MORENA_PANAL,MC,PES,RSP,FPM,CNR,NULOS
082972B0100,8,1,2,5,14,0,1,4,1,23,8,5,5,9,17,9,4,4,1,12
082973B0100,8,10,7,8,59,1,2,5,4,60,34,16,13,24,32,18,5,13,2,30
082974B0100,8,10,7,8,48,0,4,7,2,69,31,22,16,23,42,16,5,10,2,33
082974C0100,8,10,11,16,45,0,1,10,3,83,35,15,14,19,43,18,7,5,2,27
082974C0200,8,10,8,9,69,1,1,7,5,72,34,20,10,28,52,18,4,9,3,35
082974C0300,8,10,10,8,60,0,2,3,0,89,44,18,9,37,36,19,3,9,2,36
082974C0400,8,10,5,17,58,0,0,4,2,49,32,24,8,26,40,19,6,10,0,36
082974C0500,8,10,11,14,53,0,1,4,1,62,32,19,12,30,52,16,9,8,2,36
082974C0600,8,10,8,11,60,0,0,7,3,70,31,17,12,26,53,20,9,6,2,27
082974C0700,8,10,8,9,63,0,2,6,5,81,36,15,15,24,43,17,6,2,2,34
082975B0100,8,1,5,13,23,0,1,8,2,22,15,8,8,9,20,8,1,4,2,20
082976B0100,8,10,5,10,36,0,1,6,7,50,22,15,12,21,37,19,3,8,2,29
082976C0100,8,10,2,12,55,0,1,9,4,78,37,16,12,22,42,13,5,3,3,26
082976C0200,8,10,3,10,42,1,0,4,0,52,37,17,9,27,31,19,8,10,1,26
082976C0300,8,10,8,8,52,1,1,6,3,68,27,14,11,25,47,15,6,9,0,24
082977B0100,8,10,5,12,47,0,0,6,3,59,30,21,12,25,39,16,1,9,2,28
082978B0100,8,1,4,8,20,0,3,7,5,38,23,10,6,20,17,10,4,2,2,13
082979B0100,8,1,2,4,24,2,0,8,0,39,27,12,6,12,24,14,0,4,3,18
082980B0100,8,1,3,10,40,1,0,7,3,40,21,16,5,19,31,17,2,8,0,21
082981B0100,8,1,2,6,27,0,0,4,0,27,17,5,2,6,7,8,1,3,2,11
082982B0100,8,1,5,5,25,0,2,5,3,48,25,13,6,17,26,13,2,5,1,18
082982C0100,8,1,5,9,32,0,1,2,3,36,21,17,7,13,31,21,3,6,1,17
082983B0100,8,10,7,13,49,0,3,6,4,59,28,21,13,21,44,13,7,10,5,20
082983C0100,8,10,6,14,56,1,2,4,1,60,30,18,11,22,40,14,5,9,3,22
082983C0200,8,10,7,18,51,2,3,7,4,53,24,22,14,27,39,24,7,12,1,42
082983C0300,8,10,4,15,48,2,0,12,1,75,37,16,12,25,48,14,8,9,0,39
082983C0400,8,10,3,14,48,0,1,7,1,89,32,17,11,26,41,16,2,7,1,28
082983C0500,8,10,8,12,57,0,0,6,1,84,34,21,11,21,43,14,8,7,1,33
082983C0600,8,10,10,17,55,0,3,8,9,60,33,17,14,22,40,21,3,10,4,27
082983C0700,8,10,8,14,51,0,2,6,3,60,24,26,11,22,34,18,2,8,3,43
082983C0800,8,10,9,18,55,0,1,10,6,73,29,16,11,24,28,20,5,4,1,39
082983C0900,8,10,3,11,61,0,0,14,3,64,30,22,11,27,38,11,6,7,1,41
082983C1000,8,10,4,11,43,0,0,6,4,75,27,20,15,30,34,16,8,11,3,27
082983C1100,8,10,5,11,46,0,1,9,6,65,30,26,12,25,32,17,11,11,1,23
082983C1200,8,10,9,9,48,0,0,4,2,71,36,18,8,25,43,24,7,7,4,29
082984B0100,8,10,8,18,52,0,0,5,4,55,33,16,10,26,48,17,2,8,0,27
082985B0100,8,1,1,3,20,0,0,3,0,19,10,7,4,8,13,8,3,3,0,14
082986B0100,8,10,8,8,54,0,0,9,10,68,29,24,12,29,37,25,6,7,1,40
082987B0100,8,1,4,3,19,1,0,2,0,12,11,3,3,5,13,5,0,2,3,12
082988B0100,8,1,1,6,12,0,0,3,1,21,5,5,2,5,13,4,1,1,0,10
082989B0100,8,1,6,5,32,0,1,7,2,37,16,9,6,23,26,15,1,11,2,23
082989C0100,8,1,4,13,29,0,0,6,2,41,11,13,9,17,19,16,7,2,1,18
082990B0100,8,10,6,17,55,1,3,5,6,63,38,19,9,29,44,12,2,9,1,26
082991B0100,8,1,6,11,35,0,2,8,3,30,20,12,8,12,22,8,1,3,1,20
082991C0100,8,1,7,5,22,0,1,5,0,44,18,10,3,17,20,10,4,5,2,18
082992B0100,8,1,4,11,32,1,0,6,2,35,23,13,8,16,26,8,6,3,1,13
082993B0100,8,10,5,14,39,0,3,5,5,50,35,19,8,25,35,17,6,11,2,29
082994B0100,8,1,5,10,23,0,1,6,0,35,21,7,5,8,20,7,3,4,3,14
082995B0100,8,1,5,12,36,0,2,4,3,35,18,14,3,14,21,6,3,2,4,18
082995C0100,8,1,7,6,33,0,0,6,5,37,22,11,10,18,18,12,3,7,1,23
082996B0100,8,1,1,5,20,0,0,5,3,44,12,12,8,10,17,13,3,3,0,18
082997B0100,8,1,2,10,33,1,2,6,4,56,23,12,5,18,29,12,3,6,1,15
082998B0100,8,10,4,11,49,0,0,2,5,71,45,23,5,31,42,26,6,13,0,30
082998C0100,8,10,8,16,54,0,4,3,2,81,26,27,10,29,50,24,4,6,3,23
082998C0200,8,10,8,10,59,1,2,7,4,71,41,19,5,27,61,23,3,5,0,40
082999B0100,8,1,3,8,32,0,1,8,1,31,23,12,7,13,29,11,4,7,0,15
083000B0100,8,1,1,6,34,0,2,5,1,52,19,17,10,16,25,11,5,4,0,21
083001B0100,8,1,7,8,29,1,2,4,3,44,28,17,6,12,30,19,4,2,1,23
083002B0100,8,1,1,7,21,0,0,3,4,25,20,8,7,11,15,8,2,6,0,11
083003B0100,8,1,2,5,19,0,1,4,1,16,8,8,4,9,13,12,3,3,0,6
083004B0100,8,10,4,13,51,0,0,8,5,75,36,16,14,30,34,17,5,15,1,26
083004C0100,8,10,4,12,47,0,0,5,9,67,33,19,7,18,46,15,3,11,4,32
083005B0100,8,1,4,5,19,0,1,2,5,36,17,12,7,8,17,6,1,0,2,20
083006B0100,8,1,3,9,25,0,2,1,5,41,17,9,2,15,22,11,6,4,0,9
083007B0100,8,1,2,6,30,0,1,3,1,36,15,17,5,15,31,8,2,5,1,10
083008B0100,8,1,4,6,28,0,0,4,2,36,22,6,14,10,31,9,1,4,1,9
083009B0100,8,1,3,10,19,0,0,6,1,27,11,6,2,9,12,4,1,3,1,10
083010B0100,8,1,5,11,33,1,2,3,2,46,18,12,4,14,36,9,6,10,1,19
083010C0100,8,1,4,11,36,0,2,5,3,44,24,5,6,22,27,15,6,5,0,14
083011B0100,8,1,2,3,28,0,1,4,0,39,18,8,10,10,18,9,4,2,0,15
083012B0100,8,1,2,4,17,0,0,3,0,36,17,9,6,9,13,12,3,3,0,11
083013B0100,8,1,4,6,23,0,0,3,1,31,17,9,3,19,20,13,1,2,0,25
083014B0100,8,1,8,11,52,1,1,8,2,47,20,11,9,17,24,10,4,7,1,23
083015B0100,8,1,7,14,33,0,0,7,2,44,17,18,7,19,25,11,3,10,3,24
083016B0100,8,10,5,15,55,0,2,4,3,62,36,20,10,25,51,14,5,5,2,30
083017B0100,8,1,3,12,48,0,0,3,5,44,27,13,7,14,36,13,2,4,0,23
083018B0100,8,10,5,17,58,0,3,4,6,75,21,19,10,21,40,18,4,8,1,24
083018C0100,8,10,8,14,58,2,3,7,0,73,28,13,14,18,33,22,4,7,3,28
083019B0100,8,1,6,6,33,1,0,1,1,37,11,8,5,12,30,7,6,4,1,16
083020B0100,8,1,2,2,12,0,0,4,0,18,9,6,4,6,9,7,2,3,0,11
083021B0100,8,10,8,15,50,0,0,6,5,53,31,18,8,24,40,14,6,7,1,25
083021C0100,8,10,7,21,40,1,1,8,1,50,29,22,12,28,41,12,4,7,0,23
083021C0200,8,10,5,17,42,0,3,7,2,66,37,17,12,20,42,9,5,7,1,21
083021C0300,8,10,10,10,50,0,4,9,3,67,31,19,10,17,38,19,4,7,1,30
083021C0400,8,10,6,9,71,0,0,3,6,51,38,23,13,26,29,18,2,6,1,31
083022B0100,8,1,1,2,24,0,0,5,1,31,14,8,8,12,21,8,2,2,0,8
083023B0100,8,1,1,12,22,0,2,6,2,21,15,8,3,13,18,6,3,3,0,11
083024B0100,8,1,1,1,9,0,1,1,1,18,12,1,3,4,9,2,0,2,1,1
083025B0100,8,1,6,6,21,0,2,6,1,49,21,11,5,19,26,6,1,10,2,17
083026B0100,8,1,3,9,28,0,4,4,1,35,24,9,12,19,26,15,1,6,2,22
083027B0100,8,10,8,15,44,0,0,5,2,76,25,18,14,15,35,17,2,9,0,31
083028B0100,8,13,6,12,39,0,0,5,0,52,27,12,12,17,42,18,4,8,1,24
083029B0100,8,13,5,11,58,0,2,8,2,54,24,19,9,19,36,15,4,5,1,21
083030B0100,8,2,1,3,12,1,0,2,1,12,9,5,2,5,11,6,0,3,0,7
083031B0100,8,4,5,6,31,0,3,5,3,40,15,12,5,9,25,7,2,3,0,15
083032B0100,8,4,2,10,33,0,0,4,2,31,18,8,7,13,19,8,0,7,1,17
083032C0100,8,4,5,11,22,1,0,2,0,42,11,13,7,13,23,10,7,2,0,15
083033B0100,8,4,3,6,23,0,0,5,2,38,15,12,10,19,19,7,3,2,2,8
083034B0100,8,2,1,5,20,0,1,6,0,29,11,3,7,14,16,1,1,4,2,12
083035B0100,8,4,1,13,18,0,1,2,3,34,13,6,10,10,19,4,2,4,1,14
083036B0100,8,4,6,9,18,0,0,1,1,30,10,11,7,15,19,12,5,6,0,13
083037B0100,8,4,7,10,38,0,1,6,1,44,21,14,5,19,34,11,1,3,1,22
083038B0100,8,2,2,5,25,0,1,5,0,24,13,7,4,5,20,10,3,6,1,6
083039B0100,8,2,3,5,18,0,0,2,1,28,19,6,3,15,25,6,3,2,0,12
083040B0100,8,2,1,7,17,0,2,4,1,30,12,4,6,8,12,10,1,6,0,12
083041B0100,8,2,3,8,32,0,0,2,3,26,17,9,8,8,28,13,3,3,3,15
083042B0100,8,2,6,8,22,1,0,6,3,28,12,8,1,13,21,10,1,10,2,13
083043B0100,8,2,4,8,19,0,1,2,1,15,9,7,2,7,16,7,2,3,0,4
083044B0100,8,2,0,3,21,0,2,3,4,29,17,9,6,16,20,6,4,3,2,17
083045B0100,8,2,2,5,12,0,0,2,0,30,14,4,6,12,16,11,3,2,0,11
083046B0100,8,2,3,4,24,0,0,4,1,33,13,8,6,6,16,8,2,3,2,14
083047B0100,8,2,1,6,28,0,0,4,0,37,18,10,5,11,26,16,1,3,0,23
083048B0100,8,2,2,3,23,0,0,1,2,25,6,8,2,10,14,5,0,2,1,12
083049B0100,8,2,1,4,9,0,1,6,1,29,8,9,1,6,12,8,1,2,3,12
083050B0100,8,2,4,8,35,0,2,3,4,39,11,8,4,13,22,8,3,4,0,13
083051B0100,8,2,5,6,18,0,1,3,1,27,11,6,8,15,17,9,1,7,2,17
083052B0100,8,2,6,4,22,0,1,3,0,26,22,13,7,8,17,6,4,8,1,17
083053B0100,8,2,1,8,24,0,2,4,1,27,17,12,3,10,24,14,4,3,0,10
083054B0100,8,2,3,2,18,0,0,4,4,24,11,13,5,8,12,7,1,4,1,13
083055B0100,8,2,2,2,21,0,0,1,0,27,11,6,4,6,17,8,2,2,0,14
083056B0100,8,2,2,3,16,0,1,1,1,16,12,6,2,9,9,5,1,3,2,12
083057B0100,8,2,3,7,11,0,0,4,0,28,12,7,5,12,17,7,2,5,2,12
083058B0100,8,2,6,4,31,0,1,2,2,35,21,9,8,10,29,8,3,5,2,16
083059B0100,8,2,5,5,16,0,0,4,2,27,6,10,2,13,16,7,1,1,0,8
083060B0100,8,2,1,8,28,0,0,4,3,21,17,11,4,12,16,3,3,4,2,10
083061B0100,8,2,0,1,13,1,1,5,1,14,7,8,2,3,11,3,2,2,0,6
083062B0100,8,2,4,4,20,0,1,1,4,34,12,6,7,11,16,8,3,3,0,10
083063B0100,8,2,2,5,12,0,0,1,2,15,17,9,8,10,23,4,1,1,1,14
083064B0100,8,2,1,5,19,0,2,2,2,31,22,4,4,15,21,13,4,5,1,17
083065B0100,8,2,5,3,26,0,0,4,3,36,14,13,6,12,26,8,2,3,1,14
083066B0100,8,2,1,4,31,0,5,7,2,34,22,8,2,12,17,8,3,5,2,9
083067B0100,8,2,4,8,17,0,0,1,1,33,8,4,4,17,14,9,3,1,2,8
083068B0100,8,2,3,6,34,1,0,5,1,46,14,12,4,6,28,6,4,4,1,17
083069B0100,8,2,2,7,37,0,0,4,2,52,16,13,7,16,30,12,5,9,0,17
083070B0100,8,2,5,3,19,1,0,3,2,25,15,13,9,18,15,6,3,2,1,15
083071B0100,8,2,4,7,23,0,0,4,1,35,17,5,2,11,18,14,0,6,0,9
083072B0100,8,2,5,3,20,0,3,7,4,25,15,5,4,9,20,12,3,6,4,15
083073B0100,8,2,4,5,22,0,0,0,2,16,9,6,3,8,15,6,4,4,1,9
083074B0100,8,2,6,9,21,2,1,5,2,37,20,14,7,19,18,3,1,3,0,10
083075B0100,8,2,2,5,10,0,0,4,0,17,15,8,3,8,19,9,1,2,0,12
083076B0100,8,2,3,4,34,0,0,3,3,40,11,13,6,15,23,6,2,2,2,13
083077B0100,8,2,5,2,25,0,0,1,3,39,14,10,3,10,12,7,1,3,2,13
083078B0100,8,2,5,5,42,0,0,8,2,39,19,17,7,19,22,7,2,3,3,25
083079B0100,8,2,1,6,19,0,1,9,2,43,19,14,4,7,26,7,0,5,1,17
083080B0100,8,2,3,6,14,0,0,3,3,27,13,6,2,13,20,10,3,3,1,10
083081B0100,8,2,3,3,25,0,0,4,0,25,11,10,8,15,21,11,4,1,1,16
083082B0100,8,2,3,9,35,0,0,4,4,35,17,14,12,18,29,15,5,2,1,19
083083B0100,8,2,1,9,29,0,0,2,2,32,15,10,4,17,16,9,4,3,0,12
083084B0100,8,2,4,14,25,1,2,2,3,39,13,11,8,19,24,9,4,2,0,14
083085B0100,8,2,5,6,39,0,1,4,0,42,18,14,8,9,24,8,6,6,0,23
083086B0100,8,2,3,6,23,0,1,4,0,27,15,8,7,8,18,3,2,2,0,8
083087B0100,8,2,5,16,38,0,0,5,7,54,22,20,10,17,27,15,5,7,0,27
083088B0100,8,2,5,3,31,0,0,1,4,32,16,10,2,17,21,11,3,4,0,11
083089B0100,8,2,5,8,31,0,0,2,0,49,23,8,5,13,25,8,0,4,0,14
083090B0100,8,2,7,5,24,0,0,2,3,29,17,9,12,10,18,6,2,11,0,20
083091B0100,8,2,0,6,11,0,1,6,2,14,13,10,3,5,10,4,4,2,0,5
083092B0100,8,2,3,5,19,0,0,4,0,21,17,9,4,9,21,5,4,7,0,8
083093B0100,8,2,3,8,20,0,1,2,2,34,16,13,3,11,11,7,3,2,2,9
083094B0100,8,2,2,2,16,0,0,4,1,18,12,8,3,7,16,5,1,6,0,9
083095B0100,8,2,2,6,16,0,0,3,2,29,12,9,4,6,14,4,1,4,1,11
083096B0100,8,2,2,7,24,0,0,4,2,30,15,7,4,21,19,9,1,0,1,12
083097B0100,8,2,2,9,29,0,0,5,1,38,20,5,6,13,19,10,3,6,1,10
083098B0100,8,2,5,6,16,0,1,5,2,29,11,8,2,12,12,11,0,1,0,5
083099B0100,8,2,3,2,20,0,0,1,2,31,11,11,4,11,17,7,2,3,1,9
083100B0100,8,2,1,6,22,1,0,5,4,29,19,5,6,12,16,17,3,2,1,10
083101B0100,8,12,4,10,36,1,1,8,4,53,31,17,8,19,37,19,5,6,2,27
083102B0100,8,12,7,12,47,0,1,6,5,71,28,22,17,31,43,26,7,9,3,30
083103B0100,8,12,6,15,47,0,2,3,2,68,37,15,8,22,31,16,3,7,2,20
083104B0100,8,12,3,16,49,0,1,7,6,66,41,14,19,33,47,10,6,9,2,29
083105B0100,8,3,6,9,34,1,1,7,2,33,22,7,7,13,22,10,4,8,0,18
083105C0100,8,3,2,12,34,0,1,1,0,40,17,9,11,16,32,5,3,6,1,19
083106B0100,8,12,8,11,51,0,2,4,1,46,27,20,9,21,28,16,7,6,2,24
083106C0100,8,12,7,10,40,0,2,6,2,55,33,15,8,13,30,18,4,8,3,20
083107B0100,8,3,2,10,26,1,0,4,2,29,21,8,8,10,25,7,2,4,0,19
083107C0100,8,3,4,6,21,0,0,4,3,48,14,8,8,20,21,8,4,4,1,19
083108B0100,8,12,7,13,58,0,1,7,4,75,31,21,14,17,53,15,3,10,4,27
083109B0100,8,3,2,5,28,0,0,5,3,48,29,11,9,21,29,13,4,3,2,15
083109C0100,8,3,4,9,25,0,4,5,2,40,24,11,9,13,21,17,3,4,1,12
083110B0100,8,3,3,14,38,0,2,4,1,45,31,18,5,14,22,11,0,1,1,15
083110C0100,8,3,2,8,32,0,0,6,3,37,22,13,14,17,29,3,5,7,0,22
083111B0100,8,3,4,12,31,0,2,8,2,56,41,11,11,17,43,14,3,4,0,27
083111C0100,8,3,9,9,34,0,1,6,2,60,21,15,8,17,44,8,6,6,2,21
083112B0100,8,3,6,7,36,0,2,1,2,45,16,10,13,14,24,8,4,3,3,22
083112C0100,8,3,7,5,36,0,0,6,4,42,19,12,6,14,20,11,5,3,0,16
083113B0100,8,3,4,11,40,2,2,5,2,39,24,18,8,11,36,14,9,5,3,24
083113C0100,8,3,7,8,41,0,0,8,2,56,23,17,7,33,33,10,4,4,1,11
083114B0100,8,12,14,11,47,0,2,3,2,77,30,10,9,24,39,15,8,9,1,34
083114C0100,8,12,6,12,47,0,0,6,2,70,37,22,12,25,33,19,7,7,0,32
083115B0100,8,3,3,14,52,0,0,5,5,48,27,10,10,29,38,15,3,5,5,22
083115C0100,8,3,6,13,31,0,0,4,2,50,26,15,11,13,37,11,4,6,1,24
083116B0100,8,12,5,17,54,0,5,8,7,64,37,24,9,28,45,18,7,15,1,24
083117B0100,8,3,5,13,29,0,3,6,3,60,28,10,13,22,36,10,3,8,0,19
083117C0100,8,3,5,7,33,0,1,8,5,54,20,11,10,20,28,20,2,6,1,20
083118B0100,8,12,5,14,49,0,2,6,1,54,18,19,16,20,34,13,2,4,4,27
083118C0100,8,12,2,12,52,0,4,7,1,61,30,17,11,23,43,20,9,7,3,30
083119B0100,8,12,5,11,51,0,2,6,7,57,31,25,8,15,41,16,5,10,0,24
083119C0100,8,12,7,14,50,0,2,12,3,44,32,14,14,21,38,13,4,12,1,21
083119C0200,8,12,8,9,40,0,2,7,2,54,19,21,9,23,32,26,6,8,3,32
083120B0100,8,2,1,2,15,1,1,3,0,20,8,11,4,5,13,5,1,2,1,10
083121B0100,8,2,5,9,22,0,1,3,1,28,17,9,8,13,21,12,1,7,2,19
083122B0100,8,2,4,12,26,0,2,4,0,43,18,18,8,15,33,4,2,4,1,24
083123B0100,8,2,3,8,44,0,1,7,3,52,21,17,8,14,29,14,4,4,0,20
083124B0100,8,2,5,11,38,0,1,5,0,54,25,7,10,25,23,14,3,6,4,27
083125B0100,8,11,13,6,46,0,2,3,1,56,30,19,9,24,20,24,4,5,1,21
083126B0100,8,2,2,11,31,0,2,5,3,49,23,10,6,11,32,12,3,6,1,22
083127B0100,8,2,4,12,32,0,1,3,0,36,18,8,9,19,18,8,1,6,0,11
083128B0100,8,2,4,8,41,0,0,6,1,48,16,17,12,9,36,11,0,1,2,20
083129B0100,8,2,3,12,27,0,0,8,2,45,19,10,6,14,24,8,0,5,0,16
083130B0100,8,11,9,20,41,1,2,7,3,60,25,14,11,30,39,21,10,3,1,22
083131B0100,8,11,7,14,37,1,3,9,3,63,20,14,11,27,29,6,5,5,2,21
083132B0100,8,11,7,11,46,0,2,6,6,59,31,24,12,19,30,9,2,6,0,32
083133B0100,8,2,7,5,37,0,0,2,0,48,20,6,5,13,22,11,4,6,0,16
083134B0100,8,11,3,15,44,0,2,5,4,44,22,13,10,16,27,16,7,6,1,21
083135B0100,8,11,5,12,44,1,0,6,3,63,22,22,12,26,22,14,4,12,1,29
083136B0100,8,2,3,9,20,0,1,6,2,41,14,14,6,13,31,10,3,0,2,11
083137B0100,8,2,2,7,50,0,1,5,1,32,24,14,8,16,31,15,3,4,2,15
083138B0100,8,2,3,5,43,0,1,12,4,46,14,16,4,16,24,10,2,11,2,11
083139B0100,8,11,9,14,40,0,1,7,9,61,28,10,4,23,39,22,3,8,0,23
083140B0100,8,2,2,12,36,0,1,6,3,47,21,14,8,15,36,15,4,7,2,21
083141B0100,8,2,5,6,20,0,1,2,6,39,22,8,7,14,22,10,1,4,0,10
083142B0100,8,2,5,9,26,0,1,6,0,33,12,10,11,11,18,13,3,7,1,17
083143B0100,8,2,2,8,23,0,1,5,1,32,16,9,11,15,16,6,1,3,1,9
083144B0100,8,2,4,7,44,0,1,6,2,38,22,10,7,16,30,13,2,7,0,21
083144C0100,8,2,6,10,40,1,0,5,2,52,25,10,4,24,17,11,2,5,2,25
083145B0100,8,2,3,5,21,0,2,4,2,30,15,2,5,12,11,6,5,4,0,12
083146B0100,8,11,7,7,38,0,2,3,2,51,28,20,12,25,39,16,5,9,2,20
083147B0100,8,2,1,7,40,0,2,8,5,55,26,10,5,14,30,9,4,4,3,15
083148B0100,8,11,10,10,46,1,1,6,3,53,29,12,4,21,34,28,6,9,0,23
083149B0100,8,11,6,15,44,1,6,9,5,46,26,23,8,19,39,17,8,8,0,31
083150B0100,8,2,6,5,28,0,0,6,2,39,18,16,12,14,23,8,1,2,2,27
083150C0100,8,2,3,5,31,1,1,3,2,47,20,16,6,11,28,6,4,3,2,20
083151B0100,8,11,6,11,49,1,0,3,2,65,21,18,11,24,43,13,4,5,0,23
083152B0100,8,11,4,15,50,0,0,9,2,57,24,20,9,38,37,23,6,10,1,25
083153B0100,8,2,9,14,39,0,1,1,3,46,22,16,7,14,32,9,4,6,0,30
083153C0100,8,2,6,9,39,0,0,3,0,52,19,14,8,20,35,10,1,4,0,22
083154B0100,8,11,11,7,49,0,2,7,5,49,31,13,11,19,44,23,4,8,1,27
083155B0100,8,2,3,4,29,0,0,6,0,40,22,8,7,9,30,12,1,4,1,21
083155C0100,8,2,5,6,41,0,0,8,2,48,16,10,7,14,28,7,4,3,2,10
083156B0100,8,11,6,19,43,0,2,6,4,74,32,24,10,24,45,18,7,9,4,27
083157B0100,8,11,4,11,36,1,2,7,7,60,31,12,13,23,47,11,5,5,1,27
083158B0100,8,11,9,12,56,0,5,9,3,63,27,17,9,16,37,20,4,6,2,29
083159B0100,8,11,5,9,45,1,0,4,3,76,21,23,9,21,37,20,6,7,1,40
083160B0100,8,11,9,12,51,1,1,6,2,63,32,18,11,20,35,12,4,10,1,31
083161B0100,8,11,3,13,52,0,0,2,7,74,44,25,12,27,42,29,5,10,0,24
083162B0100,8,11,6,11,48,0,1,7,5,56,25,8,7,25,36,16,4,9,1,36
083163B0100,8,11,3,15,38,0,2,7,6,67,28,18,8,24,46,21,4,8,5,19
083164B0100,8,11,9,9,57,0,2,8,1,58,22,14,11,17,30,15,5,5,2,24
083165B0100,8,11,10,10,47,0,2,1,2,51,25,18,10,21,35,20,6,8,2,26
083166B0100,8,11,3,11,70,0,2,5,3,63,34,20,15,18,39,26,8,12,2,38
083167B0100,8,11,7,15,47,2,1,13,4,62,31,15,9,31,54,25,7,5,2,29
083168B0100,8,11,6,12,38,0,2,4,3,64,24,15,10,14,40,25,4,9,2,30
083169B0100,8,11,5,6,47,0,0,5,4,70,39,20,7,21,31,17,1,8,0,31
083170B0100,8,11,4,10,47,0,2,6,7,70,36,21,13,34,35,17,5,6,1,28
083171B0100,8,2,4,8,17,1,0,2,3,38,12,13,7,19,26,13,3,3,2,14
083171C0100,8,2,3,6,30,0,1,7,1,33,13,8,5,13,30,10,0,2,1,11
083172B0100,8,2,3,14,24,0,0,8,1,28,15,19,9,14,20,8,3,7,2,16
083172C0100,8,2,3,11,30,0,2,6,2,39,16,14,6,19,20,12,2,3,1,20
083173B0100,8,11,7,13,46,0,1,10,2,77,30,25,17,28,43,16,0,5,0,34
083174B0100,8,11,9,18,44,0,1,10,1,66,32,22,12,28,34,19,6,7,6,32
083175B0100,8,11,4,16,58,1,2,8,1,58,31,12,6,20,58,19,8,10,1,24
083176B0100,8,11,11,17,47,0,0,8,4,63,26,19,13,29,48,16,1,7,3,32
083177B0100,8,15,4,16,54,0,1,12,6,54,27,16,12,24,32,24,6,4,2,25
083177C0100,8,15,9,6,41,0,2,7,2,75,40,22,9,14,38,20,8,8,0,22
083177C0200,8,15,6,11,46,0,1,11,3,73,31,19,12,20,41,12,7,4,2,29
083178B0100,8,15,4,9,45,0,3,6,5,74,30,18,13,23,34,10,7,8,2,26
083178C0100,8,15,5,11,45,0,2,8,2,52,36,10,9,23,57,14,4,6,1,29
083178C0200,8,15,4,11,50,0,2,9,3,66,30,19,14,19,46,13,6,8,2,21
083178S0100,8,6,15,20,102,1,3,12,4,96,53,35,18,65,73,31,8,19,5,53
083179B0100,8,15,11,11,58,0,1,10,5,52,34,22,13,24,42,19,11,11,2,29
083179C0100,8,15,6,15,56,0,0,8,2,80,26,20,12,17,32,24,6,6,3,41
083179C0200,8,15,12,16,61,0,2,9,2,67,33,19,11,26,41,22,6,7,1,25
083180B0100,8,6,5,7,31,0,1,5,2,44,12,10,8,18,25,8,1,4,0,18
083180C0100,8,6,5,6,22,1,1,3,7,40,20,15,7,15,24,12,1,3,2,19
083181B0100,8,15,9,7,49,0,3,5,7,59,23,19,11,19,33,11,5,8,1,25
083182B0100,8,15,7,14,46,0,2,4,3,65,31,17,14,32,42,14,6,12,3,26
083183B0100,8,6,3,3,24,0,0,6,1,41,23,7,8,14,29,11,1,4,0,16
083183C0100,8,6,2,5,34,0,0,5,1,38,18,6,5,16,26,9,7,3,3,14
083184B0100,8,6,1,7,26,0,2,5,0,38,20,12,4,16,17,11,2,2,1,11
083185B0100,8,6,1,7,35,2,1,9,4,32,23,10,14,16,37,9,5,2,1,20
083186B0100,8,6,4,13,23,1,0,2,0,51,25,8,3,18,25,10,4,6,2,16
083187B0100,8,15,5,18,50,0,1,4,2,70,26,23,16,24,44,14,3,9,1,32
083188B0100,8,15,10,14,43,0,0,8,4,57,30,9,14,29,44,21,5,9,2,24
083189B0100,8,6,2,5,25,0,0,4,1,39,16,9,10,13,18,7,4,4,1,15
083190B0100,8,15,7,13,38,0,0,3,3,57,24,20,12,19,31,9,4,5,2,11
083191B0100,8,6,2,11,38,1,0,9,1,45,25,12,7,16,25,16,6,4,1,20
083192B0100,8,15,5,12,47,1,1,8,3,71,34,20,17,34,36,19,6,11,2,33
083193B0100,8,15,6,12,40,0,1,8,1,53,30,19,10,15,32,16,6,6,6,26
083194B0100,8,15,11,14,51,0,1,9,3,73,28,25,12,30,43,16,4,9,2,22
083195B0100,8,15,1,10,50,0,4,12,5,50,32,22,6,16,41,16,6,8,2,19
083196B0100,8,6,9,13,25,0,1,5,2,53,30,15,9,20,22,13,1,9,0,29
083196C0100,8,6,7,14,43,0,1,7,2,59,22,17,9,23,27,11,2,6,1,26
083197B0100,8,6,1,6,31,0,2,5,1,35,18,11,6,16,20,6,1,4,1,13
083198B0100,8,15,7,9,47,0,0,7,1,66,22,21,7,21,31,10,9,9,0,29
083199B0100,8,6,3,11,24,0,0,6,1,42,14,12,8,16,17,9,0,4,3,22
083200B0100,8,6,4,5,28,0,0,5,5,38,19,17,10,18,25,10,4,1,1,19
083200C0100,8,6,0,9,31,0,2,6,5,37,23,16,11,15,27,8,3,3,2,24
083201B0100,8,6,0,9,24,0,0,5,3,38,20,18,5,10,26,3,3,1,0,15
083202B0100,8,15,2,9,41,0,3,5,4,67,20,15,9,18,34,19,7,5,0,21
083203B0100,8,15,4,11,59,0,1,4,2,56,28,14,10,19,33,15,4,8,1,25
083204B0100,8,6,7,10,49,0,1,4,2,41,35,14,7,13,30,18,6,7,1,30
083205B0100,8,15,6,12,51,0,1,7,4,56,32,25,7,26,24,13,6,4,2,27
