CLAVE_CASILLA,ID_ESTADO,estrato,PT,MORENA,PT_MORENA,PAN,PRI,PRD,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM,MC,PES,RSP,FPM,CNR,NULOS
162524B0100,16,5,10,14,14,18,20,6,3,25,17,24,9,19,8,28,18,17,4
162524C0100,16,5,17,7,15,15,25,8,7,13,14,24,8,14,10,24,25,21,4
162525B0100,16,5,11,15,15,32,17,13,9,24,18,25,12,22,8,26,21,18,6
162525C0100,16,5,10,14,20,24,21,13,10,14,21,20,13,22,10,27,23,21,13
162525E0100,16,5,7,10,10,22,20,7,5,18,12,13,3,14,6,26,15,14,7
162526B0100,16,5,4,6,11,18,16,10,6,17,9,16,5,10,7,15,18,9,1
162526C0100,16,5,3,7,19,15,12,6,2,20,10,20,2,14,9,14,18,11,9
162527B0100,16,5,7,8,17,25,13,5,8,11,11,13,8,6,5,12,11,10,6
162527C0100,16,5,9,11,11,12,17,11,5,8,9,15,4,10,9,21,16,18,2
162529B0100,16,17,12,12,36,35,26,10,15,37,25,30,9,26,10,27,32,27,5
162529C0100,16,17,10,22,30,29,20,10,7,35,12,32,14,25,8,33,30,30,7
162529C0200,16,17,17,11,34,25,32,18,11,31,19,32,13,22,11,29,25,22,9
162529C0300,16,17,11,19,37,25,21,3,14,25,21,37,11,27,11,30,39,27,15
162529C0400,16,17,11,20,31,35,27,15,13,23,16,30,12,25,9,24,26,25,13
162529C0500,16,17,9,19,37,26,23,15,13,25,19,19,12,30,20,31,26,23,12
162529C0600,16,17,16,15,39,26,27,8,9,26,17,29,13,21,14,34,26,33,11
162529C0700,16,17,14,10,40,27,29,7,3,32,26,33,8,27,11,32,25,20,11
162529C0800,16,17,10,17,30,27,16,9,7,30,23,34,17,23,16,35,23,22,12
162529C0900,16,17,13,15,34,22,23,10,11,17,14,29,12,29,10,35,36,22,10
162529C1000,16,17,10,23,30,25,32,13,10,29,23,33,20,24,10,27,23,24,7
162529E0100,16,17,8,13,25,15,19,14,5,23,16,26,9,22,11,30,20,24,17
162529E0101,16,17,16,13,30,27,23,17,9,25,23,36,8,19,8,25,26,36,9
162529E0102,16,17,14,16,25,30,25,16,7,27,19,29,7,25,7,29,30,24,5
162529E0103,16,17,17,11,21,32,20,17,8,18,14,19,10,15,12,23,28,21,12
162529E0104,16,17,13,12,31,23,21,7,9,18,23,17,14,31,7,33,24,21,8
162530B0100,16,5,13,9,23,19,18,3,6,21,16,12,9,17,6,17,24,26,7
162530C0100,16,5,8,9,21,22,25,10,7,16,13,15,9,14,11,28,13,15,9
162531B0100,16,17,19,15,29,28,32,7,10,30,19,23,6,26,10,26,27,28,8
162532B0100,16,17,15,15,22,31,30,10,7,32,17,23,16,23,10,40,33,38,5
162533B0100,16,5,13,13,22,32,25,5,7,19,18,23,2,16,8,25,30,26,5
162534B0100,16,5,5,4,12,9,11,3,1,6,5,11,3,7,2,16,13,17,0
162535B0100,16,5,7,8,18,13,11,3,4,16,10,12,1,8,5,20,12,15,4
162536B0100,16,5,6,9,15,11,16,4,10,22,11,16,7,20,2,23,24,21,9
162537B0100,16,17,8,23,36,22,35,6,10,26,16,26,8,31,7,35,31,26,13
162538B0100,16,6,11,20,30,26,20,7,3,24,14,16,6,19,7,25,21,20,9
162538C0100,16,6,14,9,26,26,20,8,5,31,13,24,11,15,6,22,18,26,7
162538C0200,16,6,8,11,23,24,30,10,5,22,15,16,9,17,7,16,11,14,5
162539B0100,16,6,10,13,21,14,18,9,8,19,14,16,6,17,7,26,23,22,7
162539C0100,16,6,15,5,35,18,20,8,11,17,16,27,9,14,6,22,18,19,8
162540B0100,16,6,14,11,32,13,22,9,4,24,16,18,9,25,6,30,16,17,12
162540C0100,16,6,13,10,27,20,21,9,9,22,18,19,5,29,7,20,28,27,5
162540C0200,16,6,10,8,26,23,23,8,13,17,17,23,11,14,8,28,29,22,7
162541B0100,16,6,11,10,24,19,19,6,9,14,17,23,6,19,9,26,18,14,7
162541C0100,16,6,10,8,21,20,21,10,4,17,16,16,10,15,5,23,19,19,5
162542B0100,16,6,8,12,19,20,20,12,10,13,7,18,7,28,3,22,25,21,10
162542C0100,16,6,7,11,26,24,19,6,4,16,11,23,6,14,4,21,31,24,10
162542C0200,16,6,6,10,18,20,11,9,5,17,15,21,12,20,7,18,22,20,14
162543B0100,16,6,11,7,29,22,21,10,5,21,13,26,6,21,8,26,19,23,11
162543C0100,16,6,16,10,29,20,30,7,9,26,18,19,10,24,10,21,16,34,6
162544B0100,16,6,11,11,22,21,17,11,10,23,16,28,7,21,13,22,19,27,8
162544C0100,16,6,8,10,24,24,22,7,8,30,12,26,9,20,7,21,30,19,4
162544S0100,16,6,25,25,48,50,38,21,11,26,41,65,21,41,20,60,55,44,15
162545B0100,16,18,20,11,26,27,22,4,11,30,26,24,8,24,8,36,30,28,9
162545C0100,16,18,9,12,31,29,36,10,7,38,19,28,16,21,13,29,18,21,10
162545C0200,16,18,14,21,21,22,20,13,11,21,15,29,10,25,6,40,28,20,6
162546B0100,16,18,13,9,27,25,24,8,8,20,13,27,10,26,7,29,25,32,11
162546C0100,16,18,15,14,15,32,20,8,11,15,20,29,8,18,7,28,22,34,8
162546C0200,16,18,19,17,27,19,27,15,9,23,19,22,11,16,12,22,20,28,6
162547B0100,16,6,9,11,19,24,15,11,8,19,19,13,2,23,6,24,19,25,10
162547C0100,16,6,11,5,23,22,21,12,8,16,16,11,6,17,12,17,23,21,7
162548B0100,16,6,12,12,23,18,13,14,6,14,11,21,3,14,4,24,19,21,5
162548C0100,16,6,13,11,19,20,21,9,2,12,12,20,6,16,10,20,17,16,4
162549B0100,16,6,8,10,28,18,24,6,6,14,14,29,4,16,11,25,29,28,3
162549C0100,16,6,10,13,23,23,24,12,8,14,10,29,5,20,9,27,16,24,12
162549C0200,16,6,7,10,21,24,20,10,7,16,17,20,8,19,7,23,24,15,8
162550B0100,16,18,16,15,30,27,24,11,13,17,17,32,13,27,16,32,28,27,14
162550C0100,16,18,14,17,40,28,24,7,11,21,11,32,9,31,13,32,35,21,6
162550C0200,16,18,14,20,17,26,24,10,9,19,26,27,10,17,9,30,31,29,8
162551B0100,16,6,16,9,27,23,25,4,6,20,13,19,7,19,9,26,22,23,6
162552B0100,16,18,7,17,26,17,30,4,9,27,8,29,12,31,7,31,27,25,8
162552C0100,16,18,18,10,31,21,21,4,8,16,18,26,10,23,11,34,26,22,9
162553B0100,16,6,12,13,22,16,22,11,7,16,11,22,9,18,7,18,29,16,6
162553C0100,16,6,11,7,26,16,25,9,12,19,18,24,8,18,15,22,21,28,7
162554B0100,16,6,6,4,14,12,8,7,3,8,5,12,6,7,4,13,10,11,2
162555B0100,16,18,10,15,29,24,18,8,14,20,16,25,5,12,14,30,23,15,10
162555C0100,16,18,14,10,28,21,23,11,10,27,17,28,12,23,8,23,20,18,7
162556B0100,16,6,6,14,17,19,17,6,5,17,13,13,9,15,3,21,23,15,9
162556C0100,16,6,12,9,20,24,21,8,5,14,10,17,6,20,5,20,13,19,8
162557B0100,16,6,12,9,15,22,23,7,10,19,16,20,7,23,6,24,27,23,10
162557C0100,16,6,10,12,31,22,20,10,7,12,16,22,11,19,8,23,22,22,8
162557C0200,16,6,13,11,23,20,22,7,7,15,13,24,5,20,9,29,22,13,5
162558B0100,16,6,12,13,21,22,19,3,6,13,11,17,8,14,6,26,18,17,10
162558C0100,16,6,12,10,26,27,19,7,8,16,14,25,7,16,3,17,21,20,7
162559B0100,16,6,17,13,18,18,15,13,7,27,15,21,5,19,15,25,27,16,6
162559C0100,16,6,14,19,19,19,19,19,6,16,17,18,7,31,11,25,26,19,8
162559C0200,16,6,15,12,23,17,28,7,6,10,15,26,6,26,8,34,21,23,11
162560B0100,16,18,10,17,40,34,29,17,8,40,16,24,9,22,12,32,19,35,12
162560C0100,16,18,16,15,29,21,21,9,9,26,26,26,12,22,10,35,29,21,8
162561B0100,16,6,16,21,26,14,25,6,8,14,13,22,11,17,12,16,28,30,13
162561C0100,16,6,12,13,21,28,29,7,9,26,24,21,5,25,4,23,27,26,6
162562B0100,16,6,9,8,21,10,9,15,5,15,15,20,5,11,7,27,15,19,7
162563B0100,16,6,14,16,18,23,28,10,5,20,26,17,11,19,10,21,32,24,5
162563C0100,16,6,14,13,26,34,12,13,4,20,12,16,9,18,7,27,39,24,7
162564B0100,16,18,17,14,32,29,30,11,8,33,19,24,12,19,7,26,27,30,4
162564C0100,16,18,12,17,28,24,28,10,7,25,18,24,9,20,10,22,20,25,10
162564E0100,16,6,1,4,5,13,14,5,5,12,9,10,5,5,6,13,14,11,8
162565B0100,16,18,12,14,20,26,25,10,8,22,18,13,12,22,10,27,17,16,13
162565C0100,16,18,10,11,21,26,18,9,11,25,13,26,10,29,11,24,23,16,13
162565C0200,16,18,15,9,24,27,26,13,3,16,20,31,13,21,10,34,22,24,4
162566B0100,16,6,11,14,26,24,31,13,13,20,16,17,9,20,4,29,20,24,9
162566C0100,16,6,9,15,33,24,23,10,5,16,16,24,6,26,10,34,25,24,4
162567B0100,16,6,7,7,16,25,8,2,7,19,12,9,9,17,6,14,18,11,3
162567C0100,16,6,6,11,17,22,15,7,4,21,9,11,7,20,3,19,12,7,3
162568B0100,16,18,15,15,36,36,18,15,15,31,18,25,7,39,8,32,34,19,11
162568C0100,16,18,7,28,40,26,26,12,10,24,24,37,16,18,10,43,20,21,12
162569B0100,16,6,15,14,20,20,27,6,7,21,23,25,5,23,8,30,22,13,11
162570B0100,16,23,12,12,29,26,31,8,6,18,14,21,11,18,10,47,23,22,13
162570C0100,16,23,12,15,21,22,30,15,16,24,14,29,8,24,10,24,23,23,11
162570C0200,16,23,15,10,31,23,28,18,7,25,14,22,14,26,11,26,26,24,9
162571B0100,16,11,13,14,29,26,26,8,9,17,20,20,7,21,5,18,19,25,5
162571C0100,16,11,9,11,31,26,14,7,11,21,22,28,6,13,4,24,23,26,1
162571C0200,16,11,18,12,25,17,22,6,8,24,10,30,7,23,6,19,19,16,5
162572B0100,16,23,11,21,36,29,30,8,14,13,17,33,11,31,13,33,22,28,12
162572C0100,16,23,15,19,38,32,27,12,13,32,23,22,10,25,11,22,26,26,10
162572C0200,16,23,11,17,35,24,27,10,10,26,18,23,10,21,10,26,26,27,8
162572C0300,16,23,15,18,31,28,28,10,8,26,17,34,9,30,9,36,27,28,11
162572C0400,16,23,14,14,23,32,22,13,9,22,19,28,19,24,11,37,22,31,11
162573B0100,16,23,14,13,30,35,23,11,11,20,23,20,4,26,14,34,19,17,7
162573C0100,16,23,14,18,20,24,21,9,12,21,18,25,10,20,13,29,22,23,11
162573C0200,16,23,17,9,19,22,28,12,12,27,21,21,9,20,9,31,11,22,10
162574B0100,16,11,6,9,12,16,24,4,2,18,15,15,6,20,4,26,16,27,5
162574C0100,16,11,7,11,21,21,17,5,12,23,12,13,8,15,3,17,16,15,6
162574E0100,16,11,6,15,25,25,19,9,8,23,22,21,8,18,5,27,24,21,9
162575B0100,16,23,12,15,27,28,20,11,3,23,22,20,12,19,9,26,25,24,11
162575C0100,16,23,16,13,30,25,28,10,5,20,14,20,7,20,6,21,35,26,9
162576B0100,16,23,11,10,33,23,27,13,4,24,23,32,6,22,8,26,25,23,5
162576C0100,16,23,10,12,35,26,32,7,9,31,18,25,14,27,10,28,23,26,7
162577B0100,16,11,9,7,15,13,13,3,7,12,7,16,3,9,3,8,9,19,6
162578B0100,16,15,15,14,32,25,25,10,10,35,24,31,13,18,9,30,35,26,6
162578C0100,16,15,19,8,36,27,21,11,8,22,17,26,15,24,16,37,31,23,5
162579B0100,16,15,11,16,28,25,40,15,8,27,23,25,13,23,9,26,31,18,10
162579C0100,16,15,12,17,24,27,23,13,7,30,17,24,12,21,7,28,23,25,9
162580B0100,16,3,6,7,17,19,22,7,6,15,13,25,6,17,10,26,18,19,7
162580C0100,16,3,9,10,19,14,14,6,9,10,9,16,6,11,6,18,22,23,5
162581B0100,16,3,12,6,16,16,11,3,7,14,13,19,4,13,11,16,23,13,8
162581C0100,16,3,8,12,17,15,17,7,4,8,10,25,3,11,6,22,9,24,7
162582B0100,16,3,12,10,20,20,15,2,6,22,20,15,9,19,11,13,29,16,8
162582C0100,16,3,9,10,12,18,17,8,6,17,7,14,5,22,9,26,23,12,3
162583B0100,16,15,9,17,20,19,31,10,9,15,15,27,9,25,6,31,25,35,12
162583C0100,16,15,14,14,24,38,17,7,7,23,12,29,7,12,15,29,22,24,7
162583C0200,16,15,14,16,20,33,28,8,9,26,18,34,14,20,12,30,25,20,6
162584B0100,16,15,14,21,33,33,28,9,10,17,18,34,11,27,5,35,34,25,5
162584C0100,16,15,11,13,31,25,29,4,13,26,23,39,14,26,10,22,33,26,13
162584C0200,16,15,13,13,33,26,25,10,9,31,27,28,8,28,12,33,29,29,7
162584C0300,16,15,15,11,33,31,35,12,7,28,26,20,10,30,9,28,26,23,10
162584S0100,16,3,24,29,39,52,60,20,9,44,32,51,22,32,20,50,46,47,12
162584S0200,16,3,19,24,47,47,51,27,11,50,30,46,19,49,20,48,49,48,13
162585B0100,16,15,12,15,27,21,32,12,11,28,19,29,16,21,7,41,22,30,6
162585C0100,16,15,18,11,26,25,30,10,16,14,23,28,10,17,10,23,29,30,13
162585C0200,16,15,10,20,36,31,23,13,7,24,21,33,12,21,5,31,29,19,7
162585C0300,16,15,12,16,25,23,28,13,8,25,11,26,18,27,11,37,24,26,7
162585C0400,16,15,15,10,23,27,21,22,14,16,25,26,15,23,10,31,28,24,6
162585C0500,16,15,14,17,26,32,21,10,4,26,18,37,11,25,6,44,28,25,4
162585C0600,16,15,16,11,20,26,22,7,12,22,21,33,8,17,11,32,20,28,4
162586B0100,16,3,16,12,24,21,24,6,5,20,14,12,6,21,8,28,25,25,8
162586C0100,16,3,12,5,18,19,25,9,5,20,18,20,5,16,10,30,21,22,10
162587B0100,16,15,15,12,27,37,22,11,7,21,21,26,7,22,13,36,18,26,8
162587C0100,16,15,19,14,27,24,31,8,9,17,25,25,7,21,12,27,19,20,10
162588B0100,16,3,12,5,18,18,18,7,3,18,14,22,15,14,6,20,37,14,5
162588C0100,16,3,8,10,26,29,26,12,6,14,13,19,7,20,11,24,19,24,8
162589B0100,16,3,8,7,17,20,18,8,4,12,17,25,9,10,4,19,20,15,6
162589C0100,16,3,15,11,15,18,16,9,8,20,9,27,4,17,10,26,13,19,6
162590B0100,16,3,15,11,25,23,23,6,6,16,11,31,8,26,3,22,24,27,5
162591B0100,16,3,8,7,28,24,19,8,7,23,15,15,8,14,3,21,22,20,8
162591C0100,16,3,8,6,19,16,20,11,7,24,24,27,12,26,1,23,14,25,7
162592B0100,16,15,14,15,35,26,24,10,11,25,18,28,6,26,7,24,28,30,16
162592C0100,16,15,10,19,36,29,23,10,8,35,15,28,14,26,5,32,18,30,11
162593B0100,16,3,5,13,25,27,27,5,6,15,14,18,4,18,10,27,21,15,12
162593C0100,16,3,13,8,24,19,23,6,4,23,15,18,10,23,8,21,20,24,4
162594B0100,16,15,5,14,29,28,20,9,7,25,21,21,7,10,9,28,21,15,13
162594C0100,16,15,14,16,25,28,25,11,4,28,9,23,11,17,9,31,23,20,8
162595B0100,16,3,9,12,24,20,17,8,4,19,22,29,8,26,10,29,18,22,8
162595C0100,16,3,13,15,22,25,25,8,3,21,12,17,7,20,5,23,25,21,6
162596B0100,16,3,9,4,17,17,16,5,3,21,14,15,10,23,7,20,22,17,8
162596C0100,16,3,11,9,20,20,21,8,2,18,16,20,5,19,7,23,22,8,3
162597B0100,16,15,21,14,29,34,32,6,16,31,20,26,14,17,10,28,35,30,6
162597C0100,16,15,14,15,35,21,30,19,10,26,20,33,15,25,11,51,25,25,4
162598B0100,16,3,11,11,31,20,18,6,10,18,21,27,10,25,5,23,27,22,3
162598C0100,16,3,10,11,36,14,24,8,6,17,15,18,9,25,9,22,16,21,8
162599B0100,16,3,7,18,22,26,15,9,6,15,14,20,12,12,6,33,23,27,3
162599C0100,16,3,15,15,19,20,21,8,6,20,10,21,6,22,9,19,24,18,5
162600B0100,16,3,6,6,22,12,10,5,6,10,12,22,7,12,8,18,15,15,6
162600C0100,16,3,6,9,15,16,11,5,6,14,6,21,7,16,7,15,16,14,4
162601B0100,16,15,14,14,19,25,28,11,10,20,22,36,9,19,11,21,39,26,14
162602B0100,16,15,17,13,26,22,31,11,6,25,16,26,10,21,9,34,24,26,12
162602C0100,16,15,20,16,41,30,29,13,9,24,24,10,12,20,11,21,33,25,9
162603B0100,16,15,11,11,22,31,13,12,9,24,20,25,6,20,8,29,13,33,9
162603C0100,16,15,4,11,34,23,25,10,6,21,13,30,11,20,10,25,26,21,7
162604B0100,16,3,4,11,18,21,9,3,4,19,17,24,5,11,5,13,21,9,3
162604C0100,16,3,7,6,19,18,13,6,7,10,11,16,9,10,5,18,13,21,6
162605B0100,16,3,7,7,19,18,22,8,5,23,13,17,8,25,8,22,23,23,6
162605C0100,16,3,12,11,21,22,15,7,6,25,14,12,5,11,2,33,26,18,9
162606B0100,16,3,7,6,28,15,20,8,3,17,8,18,13,14,5,21,8,13,7
162606C0100,16,3,9,3,18,20,17,12,12,16,9,14,2,14,5,15,14,21,4
162607B0100,16,3,14,11,29,26,32,9,4,23,16,15,5,24,8,22,22,14,4
162607C0100,16,3,11,13,27,18,16,10,7,20,16,25,7,14,10,27,19,20,7
162608B0100,16,15,11,16,23,25,29,7,6,21,13,22,5,21,10,35,20,18,5
162608C0100,16,15,9,13,30,22,19,11,3,18,22,29,8,22,11,31,30,17,6
162609B0100,16,15,15,14,26,25,25,10,7,16,21,23,13,23,11,31,33,31,9
162609C0100,16,15,11,11,19,31,25,15,7,20,27,29,15,25,6,29,25,19,9
162610B0100,16,15,14,24,36,29,28,14,7,23,21,28,14,24,13,29,37,27,9
162610C0100,16,15,15,14,34,25,21,15,10,21,20,37,9,23,10,36,37,21,7
162610C0200,16,15,15,20,34,30,26,10,15,27,24,23,13,23,15,36,26,31,14
162610C0300,16,15,19,21,32,19,25,9,11,32,19,36,10,20,13,29,27,28,15
162610C0400,16,15,15,22,27,31,23,16,10,32,15,31,11,29,16,39,25,32,13
162611B0100,16,3,7,12,23,26,24,10,6,20,13,24,4,17,5,30,22,15,6
162611C0100,16,3,12,4,21,16,16,7,4,15,19,23,10,30,6,21,23,26,7
162612B0100,16,3,16,13,23,23,23,8,3,24,15,21,7,14,8,28,22,16,12
162612C0100,16,3,11,23,26,17,22,9,8,21,12,20,10,22,8,26,31,17,7
162613B0100,16,15,14,20,31,27,22,11,5,12,24,30,12,30,9,32,30,37,11
162613C0100,16,15,16,17,28,32,27,9,9,24,18,26,9,30,8,31,33,28,14
162614B0100,16,3,8,8,22,22,13,7,2,18,14,19,8,19,5,10,20,15,4
162614C0100,16,3,7,4,10,18,12,4,6,19,8,12,3,17,7,16,20,22,1
162615B0100,16,3,16,8,20,20,26,11,8,24,19,26,8,20,7,31,24,24,7
162615C0100,16,3,20,17,33,23,24,3,6,16,17,20,9,20,12,30,25,19,10
162615C0200,16,3,11,9,19,20,20,11,5,26,19,26,15,15,8,23,25,27,8
162616B0100,16,15,11,23,33,35,25,8,5,23,20,31,12,30,11,40,27,26,8
162616C0100,16,15,10,10,35,33,20,12,11,25,19,26,15,31,12,39,17,25,14
162617B0100,16,3,9,14,22,24,21,13,6,15,16,21,11,13,9,20,24,17,10
162617C0100,16,3,14,15,19,17,30,11,8,16,16,22,8,14,8,34,26,17,7
162618B0100,16,3,9,15,22,19,23,6,5,16,13,18,10,14,13,22,18,24,12
162618C0100,16,3,12,12,23,28,22,11,9,22,11,14,10,26,9,19,19,19,5
162619B0100,16,3,9,8,27,30,15,15,7,21,25,18,5,22,11,21,23,15,8
162619C0100,16,3,4,10,30,18,24,9,9,28,20,21,9,17,9,25,25,21,9
162620B0100,16,15,13,14,33,26,27,10,8,29,28,26,5,23,5,38,32,30,14
162620C0100,16,15,17,15,29,29,23,13,11,21,22,28,5,20,7,42,34,29,8
162620C0200,16,15,11,15,33,31,28,6,9,22,25,27,6,28,8,25,35,33,7
162621B0100,16,3,7,13,16,20,19,6,2,18,10,10,4,17,4,16,20,14,11
162622B0100,16,15,21,11,35,30,27,14,9,23,14,28,16,18,9,27,30,22,10
162622C0100,16,15,23,8,35,32,20,9,10,21,17,25,8,29,8,29,30,29,8
162622C0200,16,15,12,10,27,33,29,11,5,21,14,30,17,18,12,36,31,27,4
162623B0100,16,3,15,14,21,16,23,13,9,26,20,16,7,15,11,28,22,22,7
162623C0100,16,3,6,15,23,25,22,6,7,19,17,27,8,17,8,22,28,24,9
162623C0200,16,3,15,16,22,14,20,12,5,24,13,28,8,21,4,24,25,22,5
162624B0100,16,3,5,1,7,9,12,4,5,5,7,8,6,8,4,10,9,7,1
162625B0100,16,15,10,17,29,34,23,8,7,21,21,28,9,16,8,27,21,24,9
162625C0100,16,15,9,19,25,24,29,6,6,34,10,22,10,27,10,28,26,19,10
162626B0100,16,3,10,13,23,24,30,7,4,20,16,17,10,12,8,23,20,14,7
162626C0100,16,3,10,9,23,21,21,9,8,18,17,17,8,23,5,22,14,15,8
162626C0200,16,3,12,3,22,25,19,8,9,15,15,26,6,23,6,27,21,26,8
162627B0100,16,15,11,9,25,19,26,11,7,24,24,25,11,29,8,27,26,28,10
162628B0100,16,15,14,11,28,32,27,10,10,29,15,38,13,27,17,33,21,27,7
162628C0100,16,15,15,9,24,27,24,19,10,27,21,37,8,29,12,33,30,30,13
162628C0200,16,15,18,16,30,33,25,12,10,29,23,31,10,31,13,39,30,28,4
162629B0100,16,15,9,15,30,25,25,10,13,30,24,27,9,21,5,24,21,28,11
162629C0100,16,15,12,18,27,16,25,11,3,31,13,32,7,32,7,31,21,27,8
162629C0200,16,15,15,9,26,23,21,8,11,31,20,20,10,28,9,22,38,29,11
162629C0300,16,15,13,17,27,28,30,10,10,22,20,21,7,20,12,20,33,19,8
162629C0400,16,15,13,16,25,22,23,10,11,23,20,31,14,17,12,28,30,24,10
162630B0100,16,3,9,18,24,12,29,6,8,14,12,30,13,19,8,20,24,24,10
162630C0100,16,3,5,13,20,20,20,12,6,25,10,13,7,15,5,26,22,24,8
162631B0100,16,3,11,15,23,29,27,6,7,13,9,24,10,16,6,22,26,25,10
162631C0100,16,3,12,12,28,18,19,8,9,19,19,30,7,21,7,32,19,19,10
162632B0100,16,15,14,8,24,33,31,10,6,35,13,27,11,27,10,29,30,30,8
162632C0100,16,15,12,25,34,33,23,6,5,31,19,33,13,21,9,35,39,19,13
162633B0100,16,3,7,16,11,10,18,8,7,12,12,11,7,13,7,20,17,12,4
162633C0100,16,3,5,11,13,16,15,11,7,18,12,20,4,15,7,17,21,18,6
162634B0100,16,3,15,18,26,17,15,6,4,19,15,22,10,11,9,20,24,16,5
162634C0100,16,3,4,10,16,16,18,9,11,16,10,28,6,25,8,25,27,12,8
162635B0100,16,3,9,6,21,20,22,12,5,8,16,20,14,26,10,27,15,22,6
162635C0100,16,3,7,9,18,22,22,13,9,7,18,20,8,16,6,24,25,21,6
162636B0100,16,3,9,8,23,20,30,13,7,17,18,27,8,17,14,31,22,32,6
162636C0100,16,3,7,17,10,17,22,3,6,27,16,32,8,13,9,33,23,18,9
162636C0200,16,3,16,10,22,20,23,10,7,20,16,35,9,17,9,29,25,18,5
162637B0100,16,15,11,10,28,30,28,9,13,24,21,30,8,21,6,33,33,26,9
162637C0100,16,15,15,13,26,23,24,7,5,21,13,25,12,28,5,24,18,36,10
162637C0200,16,15,12,17,14,21,25,11,9,27,25,31,14,25,10,28,22,31,11
162638B0100,16,15,10,14,25,21,27,7,8,25,23,24,10,24,8,31,18,27,10
162638C0100,16,15,9,17,22,31,20,11,2,21,16,30,7,28,9,29,28,28,13
162638C0200,16,15,11,19,32,23,30,9,7,35,13,18,7,16,8,32,31,27,12
162638C0300,16,15,14,14,22,27,30,13,5,21,19,29,10,29,14,28,31,21,8
162638C0400,16,15,19,13,21,28,28,11,11,25,14,25,11,15,9,32,36,25,7
162638S0100,16,3,22,32,48,43,57,19,18,46,38,51,25,33,20,48,54,43,21
162639B0100,16,3,12,11,21,15,24,5,4,11,18,20,12,17,12,20,23,27,7
162639C0100,16,3,9,12,25,22,15,6,6,12,18,19,7,18,5,25,19,14,10
162639C0200,16,3,11,7,23,24,21,3,4,18,11,27,9,20,11,13,22,29,6
162640B0100,16,15,16,14,24,22,25,13,12,23,11,19,9,22,5,31,27,16,10
162640C0100,16,15,10,12,25,26,26,11,10,24,14,21,8,20,12,32,35,26,4
162640C0200,16,15,12,9,19,28,24,8,5,17,15,28,14,26,12,39,30,19,6
162640C0300,16,15,21,17,35,26,20,9,6,23,22,27,7,23,12,31,26,25,8
162640C0400,16,15,8,13,27,29,23,13,14,22,16,15,11,32,10,27,15,39,7
162641B0100,16,15,17,17,24,37,24,15,8,21,22,31,8,36,5,40,31,29,9
162641C0100,16,15,13,12,37,24,36,7,8,27,19,30,12,28,15,38,35,26,7
162641C0200,16,15,12,19,33,23,36,17,11,30,22,37,14,22,4,24,36,27,9
162641S0100,16,3,26,30,55,50,39,19,14,48,31,45,23,45,13,50,55,45,13
162642B0100,16,3,18,15,28,20,17,10,4,23,21,24,7,24,4,30,17,26,8
162642C0100,16,3,16,15,27,21,19,12,12,18,14,31,8,18,9,22,22,23,9
162642C0200,16,3,11,10,29,21,32,7,4,18,17,28,18,12,11,23,22,25,5
162642C0300,16,3,10,15,19,26,24,9,7,15,14,25,6,19,9,30,21,25,10
162643B0100,16,15,12,14,29,17,27,10,6,17,23,19,13,26,12,31,26,31,7
162643C0100,16,15,13,12,21,24,28,11,6,32,17,28,9,25,5,29,21,25,11
162643C0200,16,15,20,13,25,26,24,16,7,24,22,25,7,13,9,32,28,21,8
162643C0300,16,15,10,16,31,21,17,10,10,26,19,31,8,20,5,29,30,29,8
162643C0400,16,15,14,20,21,26,20,18,10,29,15,30,4,21,16,21,23,20,9
162644B0100,16,15,17,11,30,22,21,11,7,26,28,31,11,23,15,34,18,32,13
162644C0100,16,15,16,19,29,26,20,16,13,21,18,27,10,38,9,40,20,33,13
162644C0200,16,15,16,17,25,28,26,8,5,24,22,33,10,36,12,32,27,25,10
162644C0300,16,15,16,15,29,15,32,12,13,26,20,27,9,32,13,36,32,33,13
162645B0100,16,3,11,15,29,26,13,9,10,22,15,21,11,18,11,26,22,20,8
162645C0100,16,3,10,6,20,25,22,9,10,15,9,29,7,26,12,29,28,22,15
162645C0200,16,3,8,13,28,24,20,11,1,16,19,28,9,20,10,27,18,19,4
162645C0300,16,3,16,14,32,19,19,11,10,24,15,24,10,22,10,33,21,20,8
162646B0100,16,3,14,16,17,21,9,9,7,14,22,9,10,24,6,23,26,21,13
162646C0100,16,3,8,13,15,20,26,12,10,18,17,19,6,19,7,24,22,26,6
162646C0200,16,3,8,9,23,32,25,14,9,11,22,12,7,16,6,23,15,19,11
162647B0100,16,15,7,7,31,34,19,15,11,21,18,40,9,23,12,36,26,30,11
162648B0100,16,3,12,6,22,29,27,7,6,15,12,30,9,16,7,27,18,17,8
162649B0100,16,15,10,21,27,27,18,11,8,20,16,17,8,23,8,23,27,21,7
162649C0100,16,15,10,13,23,20,11,12,7,31,26,29,10,15,9,35,20,19,7
162650B0100,16,15,12,12,26,30,31,10,7,19,20,29,9,19,13,37,29,34,15
162650C0100,16,15,14,18,26,29,29,8,10,25,17,29,9,31,21,33,35,31,12
162650C0200,16,15,13,21,48,26,29,11,5,30,16,23,9,28,9,35,19,15,7
162651B0100,16,15,9,9,27,20,22,11,7,19,25,20,8,24,8,28,16,26,10
162651C0100,16,15,11,17,23,35,19,15,12,30,17,21,10,20,9,27,23,20,12
162651C0200,16,15,16,15,28,23,19,9,6,19,15,24,13,22,11,25,22,20,5
