CLAVE_CASILLA,ID_ESTADO,estrato,PAN,PRI,PRD,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT,PVEM,MORENA,PANAL,PT_PVEM_MORENA_PANAL,PT_PVEM_MORENA,PT_PVEM_PANAL,PT_MORENA_PANAL,PVEM_MORENA_PANAL,PT_PVEM,PT_MORENA,PT_PANAL,PVEM_MORENA,PVEM_PANAL,MORENA_PANAL,MC,PAZ,MD,PP,PES,RSP,FPM,CNR,NULOS
321593B0100,32,9,1,0,1,4,0,0,2,0,1,0,2,1,3,1,1,1,4,0,11,10,2,1,5,2,20,1,0,0,2,4,4
321594B0100,32,9,0,1,3,5,0,0,0,1,2,0,2,0,4,3,1,3,3,1,2,3,0,0,0,0,15,0,0,0,0,2,0
321596B0100,32,9,0,1,8,5,2,0,1,3,5,0,1,2,9,7,0,6,2,0,11,7,1,1,2,2,30,0,1,0,1,8,5
321597B0100,32,9,0,1,3,4,2,1,0,0,1,1,1,0,4,1,1,3,0,1,10,3,1,2,0,1,22,0,0,0,1,1,2
321598B0100,32,9,1,0,5,6,1,0,0,3,1,1,2,0,3,2,0,1,1,0,9,1,2,0,2,2,18,1,1,0,2,3,1
321599B0100,32,9,0,1,2,4,0,0,1,5,1,0,1,1,3,2,0,0,0,1,8,6,0,0,0,1,14,1,0,0,1,3,1
321600B0100,32,2,0,1,8,9,0,1,1,7,2,1,5,0,7,8,2,6,5,0,20,12,3,2,3,5,25,1,1,0,0,9,2
321601B0100,32,6,0,1,11,6,4,0,3,6,5,1,9,0,20,11,2,7,7,1,15,19,5,3,10,5,48,0,2,0,6,9,9
321601C0100,32,6,0,0,7,16,1,3,4,11,1,0,4,1,16,10,3,10,6,0,27,13,3,2,2,7,59,1,3,0,3,10,5
321602B0100,32,6,2,4,7,22,2,1,1,11,3,1,9,1,15,9,6,7,10,5,18,18,1,2,7,5,47,5,2,0,3,10,10
321602C0100,32,6,2,1,7,15,1,2,0,11,4,3,7,2,18,7,2,6,6,0,31,18,4,3,4,7,57,1,1,0,3,9,9
321603B0100,32,3,0,4,10,17,0,1,0,6,3,2,9,2,17,10,4,8,8,1,33,19,4,4,4,5,63,1,1,0,5,15,8
321603C0100,32,3,1,0,4,17,1,1,1,11,5,0,9,8,15,7,4,6,3,0,33,26,4,0,7,11,60,3,3,0,5,14,11
321604B0100,32,10,0,1,9,15,0,2,1,12,0,4,14,5,15,11,0,9,7,2,26,24,4,3,7,9,68,5,2,0,1,24,10
321604C0100,32,10,1,1,16,20,4,4,1,8,3,2,3,1,20,8,3,8,7,0,33,14,4,3,4,4,65,1,5,0,4,15,10
321605B0100,32,3,0,1,7,2,0,2,0,3,2,0,1,0,9,6,1,0,2,0,15,13,1,0,2,2,27,1,1,0,1,7,7
321606B0100,32,6,2,1,9,21,1,1,5,9,2,0,6,1,19,10,7,1,6,1,29,19,6,5,8,3,57,1,2,0,1,15,6
321606C0100,32,6,2,1,3,17,6,0,2,12,4,1,6,3,15,14,5,12,13,1,25,14,4,0,8,8,68,0,1,0,3,16,10
321607B0100,32,13,2,4,19,24,1,2,2,13,6,3,9,2,31,7,3,8,13,0,31,36,7,4,5,9,78,5,4,0,2,20,21
321607C0100,32,13,4,3,11,20,2,2,1,12,4,1,13,4,27,12,6,11,7,1,33,25,7,2,10,13,86,5,0,0,3,19,11
321608B0100,32,13,0,1,10,16,4,1,0,5,4,3,9,0,17,16,5,6,9,2,29,23,5,3,10,11,76,2,3,0,2,20,16
321608C0100,32,13,3,0,16,22,1,3,1,6,4,3,8,2,18,8,5,13,3,1,30,28,4,1,10,4,59,0,2,0,4,16,18
321609B0100,32,6,5,1,10,21,1,3,8,15,2,2,12,2,25,11,4,7,8,5,39,24,5,5,7,7,93,3,1,0,8,25,14
321610B0100,32,3,1,1,13,11,3,0,1,10,0,3,0,3,13,6,1,5,1,1,18,17,5,0,3,6,47,1,0,0,3,11,11
321610C0100,32,3,1,0,12,12,0,1,1,10,3,0,6,2,12,7,3,5,1,4,20,18,1,1,3,11,52,1,1,0,4,11,8
321611B0100,32,10,0,2,10,14,3,0,2,5,2,0,6,0,12,5,4,3,8,0,24,17,2,4,5,9,49,4,2,0,4,15,8
321611C0100,32,10,2,1,17,12,1,3,1,12,4,3,5,2,8,2,4,8,9,0,25,14,4,2,2,5,41,1,3,0,8,11,10
321612B0100,32,3,2,3,12,18,4,2,2,10,4,0,7,2,18,11,6,5,9,1,26,21,6,5,9,5,75,5,3,0,5,9,7
321612C0100,32,3,1,1,13,13,3,1,0,17,4,1,9,1,15,6,6,9,5,1,22,21,6,3,4,5,78,4,2,0,3,15,5
321612C0200,32,3,4,3,8,16,3,2,0,13,3,1,7,5,24,8,1,8,2,0,34,20,3,4,10,9,73,2,1,0,7,14,11
321612C0300,32,3,3,0,9,12,3,2,4,6,3,2,5,2,17,7,6,6,6,2,36,30,5,4,5,8,61,1,3,0,4,11,16
321613B0100,32,10,1,3,9,20,4,1,0,12,2,2,6,0,14,8,3,7,5,1,37,23,5,3,7,12,53,0,3,0,3,20,6
321613C0100,32,10,0,2,13,15,3,2,2,11,3,1,8,5,12,10,8,6,2,2,38,25,4,2,5,11,64,3,4,0,5,13,13
321614B0100,32,13,1,1,20,25,8,0,2,18,5,0,10,2,28,9,9,13,6,0,32,17,5,2,14,9,89,2,3,0,8,16,16
321614C0100,32,13,2,1,18,17,4,0,2,17,6,3,11,0,27,14,10,12,8,0,39,29,7,3,11,4,90,4,3,0,3,20,16
321615B0100,32,13,1,0,15,21,3,4,2,12,2,0,11,1,14,7,8,8,8,3,32,27,6,5,4,7,77,3,4,0,3,17,14
321615C0100,32,13,3,3,7,14,5,3,0,17,3,4,9,4,23,10,3,11,6,1,28,20,10,3,11,8,81,2,5,0,6,19,9
321616B0100,32,10,0,0,1,5,0,2,0,3,1,2,1,0,7,1,3,0,2,0,8,10,0,0,1,2,15,0,0,0,1,4,6
321616E0100,32,10,1,1,5,9,1,1,1,2,0,0,2,2,7,1,2,3,2,0,5,4,1,0,2,1,17,0,2,0,1,5,5
321617B0100,32,10,1,0,3,6,0,0,0,2,1,0,2,1,4,0,0,1,1,1,8,4,3,3,1,2,18,1,1,0,2,4,2
321618B0100,32,10,4,1,8,11,4,1,3,5,2,6,6,3,10,8,9,6,0,1,22,16,4,1,6,9,40,1,1,0,1,10,7
321618C0100,32,10,0,2,13,11,1,0,0,6,4,1,4,1,14,5,3,7,2,0,16,14,6,1,3,4,45,2,4,0,2,14,14
321619B0100,32,10,1,0,2,10,0,1,0,5,0,0,4,2,11,3,1,2,2,0,12,7,2,0,0,2,22,2,0,0,1,8,6
321620B0100,32,10,0,0,1,6,1,0,0,8,1,1,1,1,6,0,1,1,1,0,9,7,0,1,1,2,23,1,1,0,1,6,7
321621B0100,32,10,0,4,4,11,2,1,1,9,3,2,6,1,17,4,6,5,3,1,18,9,2,2,2,1,46,1,1,0,1,11,6
321622B0100,32,10,0,0,5,11,3,1,1,7,2,0,5,1,9,6,3,2,1,0,15,6,5,1,3,2,29,0,0,0,3,8,7
321622E0100,32,10,0,1,3,4,1,0,1,5,1,1,2,4,11,2,2,1,2,1,12,7,3,0,2,3,45,0,0,0,0,9,9
321623B0100,32,10,0,3,2,7,0,0,0,1,0,2,5,1,9,1,3,2,5,1,14,10,5,3,1,2,24,3,1,0,1,4,3
321624B0100,32,10,1,2,11,17,4,2,0,10,0,6,10,5,12,10,3,6,6,2,21,18,4,4,3,5,70,1,3,0,3,9,6
321625B0100,32,10,0,0,4,5,1,0,0,1,1,2,1,0,3,2,1,0,1,0,5,4,2,0,1,1,19,0,0,0,1,3,4
321626B0100,32,10,0,0,1,7,0,2,0,5,1,0,1,1,9,5,0,3,1,1,9,11,2,2,1,2,22,2,0,0,2,4,1
321627B0100,32,10,1,1,5,3,1,0,0,4,1,0,2,1,7,5,2,3,3,1,10,6,0,1,4,3,28,1,0,0,2,5,3
321627E0100,32,10,0,1,9,14,0,0,0,2,2,1,2,3,13,14,2,3,3,1,14,10,0,0,6,0,49,3,2,0,2,8,5
321628B0100,32,3,3,2,7,26,2,1,0,2,2,2,3,3,12,11,2,8,5,1,27,16,2,2,5,10,56,0,2,0,4,17,6
321629B0100,32,13,0,1,10,14,0,2,0,8,4,2,7,3,15,8,2,2,8,0,23,14,6,2,5,7,59,1,0,0,5,12,12
321630B0100,32,10,1,1,6,4,1,1,1,5,2,2,4,2,7,5,1,5,3,1,11,10,3,1,5,2,34,2,0,0,1,6,6
321631B0100,32,13,4,1,6,13,1,1,2,14,2,0,5,0,16,5,2,8,3,0,22,15,5,1,6,4,52,1,2,0,1,8,10
321632B0100,32,10,2,1,13,13,5,0,0,4,4,3,5,2,19,9,6,5,6,0,30,23,8,4,5,9,51,2,1,0,4,8,11
321633B0100,32,13,1,2,14,17,4,1,2,12,2,1,6,3,23,7,8,9,5,1,26,23,5,0,14,9,75,2,0,0,2,21,9
321634B0100,32,10,0,3,7,15,3,1,0,10,0,3,11,2,15,7,5,4,7,1,29,12,4,3,7,9,55,4,2,0,5,13,11
321635B0100,32,13,4,2,14,18,1,0,1,7,2,3,9,0,23,8,6,10,2,5,24,18,8,4,9,6,79,7,0,0,5,15,20
321636B0100,32,13,1,1,12,19,1,1,3,5,4,2,8,6,15,12,2,8,8,2,31,19,4,0,6,7,78,0,1,0,3,13,12
321637B0100,32,10,0,1,5,16,0,0,2,8,4,1,5,3,13,6,5,3,6,0,15,24,3,5,6,3,52,3,3,0,0,16,6
321637C0100,32,10,1,2,6,18,5,0,1,10,3,0,4,0,16,6,4,11,1,0,25,20,4,1,3,7,43,1,0,0,1,9,12
321638B0100,32,10,0,0,7,15,3,0,2,9,3,4,5,3,14,7,4,3,2,0,30,13,9,3,4,10,55,3,4,0,4,18,6
321638C0100,32,10,2,0,10,14,2,1,2,10,2,1,8,2,13,3,1,7,7,0,20,23,3,1,5,6,49,5,0,0,4,9,8
321639B0100,32,10,0,1,9,11,3,0,1,9,1,1,5,1,8,6,2,4,4,2,26,19,5,1,1,5,37,1,1,0,4,11,8
321639C0100,32,10,1,1,8,12,3,0,2,12,1,1,3,0,17,7,2,4,4,0,24,17,4,2,5,7,52,2,1,0,5,14,4
321640B0100,32,10,2,0,8,11,1,0,0,7,3,3,9,5,13,13,8,11,5,1,30,22,3,6,15,5,76,0,1,0,4,18,13
321640C0100,32,10,1,2,8,30,6,2,1,13,3,4,5,0,18,6,5,15,10,1,27,21,8,1,11,6,60,1,1,0,6,17,11
321640C0200,32,10,1,0,7,18,3,2,0,11,5,5,8,4,11,9,8,8,9,1,22,22,8,4,5,11,75,2,2,0,4,20,11
321641B0100,32,10,4,2,9,19,2,0,3,5,4,0,6,1,27,5,3,7,4,1,36,19,3,3,4,8,64,2,4,0,5,20,12
321642B0100,32,10,0,3,9,10,2,2,1,3,1,3,6,1,7,3,1,1,4,1,12,14,1,3,3,5,30,0,4,0,4,9,4
321643B0100,32,10,1,0,8,13,3,0,0,11,2,2,5,2,10,3,1,6,4,0,10,18,4,1,6,5,54,5,0,0,2,11,8
321644B0100,32,10,0,1,1,1,2,0,0,5,1,1,1,1,4,1,1,2,0,1,7,5,0,0,0,1,18,1,0,0,1,2,2
321645B0100,32,10,0,2,5,8,1,0,0,2,1,1,1,2,3,3,0,0,4,0,9,3,0,1,5,1,26,1,1,0,5,7,3
321646B0100,32,10,1,2,3,6,2,0,1,2,1,2,3,2,8,6,1,1,4,1,8,4,3,0,3,1,23,0,1,0,5,11,5
321647B0100,32,10,1,0,0,3,0,0,1,3,1,1,2,2,6,2,1,4,2,0,8,8,1,0,4,1,14,1,1,0,2,2,2
321648B0100,32,10,0,0,2,4,0,0,0,2,1,0,3,0,3,5,2,1,2,1,8,3,0,0,0,2,15,0,0,0,1,4,4
321650B0100,32,10,0,0,4,9,2,0,0,5,1,1,3,1,13,7,1,2,3,0,19,10,1,4,6,4,27,2,2,0,1,11,6
321652B0100,32,10,0,1,10,12,1,0,2,6,2,2,6,4,11,6,2,8,5,2,31,11,2,2,8,3,51,1,1,0,3,13,9
321653B0100,32,10,1,0,10,14,1,0,0,6,1,0,5,0,12,3,3,3,2,0,14,7,1,1,4,2,28,2,1,0,6,4,8
321654B0100,32,10,1,2,11,13,3,0,0,5,0,1,3,1,11,12,2,0,6,2,24,27,4,5,4,5,54,3,0,0,6,10,8
321655B0100,32,10,0,1,7,16,1,0,1,8,1,0,0,0,12,2,3,4,3,1,12,10,6,0,1,3,49,2,0,0,4,6,4
321656B0100,32,10,1,1,3,3,1,0,0,3,1,2,3,1,5,2,2,6,1,0,11,3,0,0,2,5,13,0,1,0,0,5,4
321658B0100,32,10,0,0,1,2,0,0,0,3,1,0,0,1,8,2,0,2,0,1,2,5,0,2,3,2,12,0,2,0,3,2,1
321659B0100,32,14,2,2,15,23,9,1,3,11,9,0,13,1,39,9,3,10,12,2,40,15,5,2,6,8,87,6,3,0,7,19,17
321659C0100,32,14,1,1,9,32,2,0,4,13,6,3,4,4,22,12,6,14,6,0,32,40,8,0,4,6,90,6,1,0,7,16,10
321660B0100,32,7,2,1,13,20,4,0,2,11,7,1,4,6,16,15,5,7,10,3,29,17,5,4,9,10,64,3,2,0,3,11,12
321660C0100,32,7,1,2,16,20,3,2,2,9,2,3,5,2,30,12,1,10,6,1,33,20,2,1,8,7,57,1,1,0,8,25,14
321661B0100,32,7,1,1,15,19,1,0,1,10,7,0,7,2,24,10,9,11,6,2,29,23,4,2,9,7,79,2,1,0,7,15,8
321661C0100,32,7,1,0,9,15,3,0,2,10,4,2,3,3,20,20,7,4,5,3,25,18,7,4,7,8,71,5,5,0,5,10,9
321662B0100,32,7,1,3,13,25,3,0,2,7,6,2,9,3,24,14,3,12,9,3,48,33,6,1,10,13,79,5,4,0,6,19,11
321662C0100,32,7,3,3,19,18,2,3,1,9,4,3,14,3,26,15,6,13,4,3,37,29,6,5,6,14,88,1,2,0,5,23,19
321663B0100,32,14,3,1,12,16,1,0,1,10,0,0,6,2,18,5,3,2,5,1,20,20,3,6,5,4,51,1,0,0,2,15,10
321664B0100,32,14,1,4,11,16,3,0,3,15,2,1,11,4,22,14,4,8,8,1,39,19,3,3,9,8,87,8,2,0,4,22,13
321665B0100,32,14,0,0,8,8,4,0,0,8,0,0,7,3,22,10,5,4,10,1,24,23,3,1,4,5,67,3,0,0,4,7,13
321665C0100,32,14,2,0,9,17,0,1,2,10,1,0,5,2,13,9,7,8,6,2,29,18,5,2,7,5,55,2,1,0,7,10,11
321666B0100,32,14,2,0,11,14,2,2,3,9,1,1,6,1,11,12,8,12,11,2,31,16,5,2,8,11,70,4,2,0,9,18,9
321667B0100,32,14,1,1,4,13,2,1,1,9,5,3,6,3,16,4,4,11,5,1,21,21,2,1,7,2,50,1,1,0,2,14,12
321667C0100,32,14,1,0,6,14,4,1,2,12,2,0,3,4,8,8,3,2,6,1,22,16,4,4,7,12,48,3,2,0,2,11,11
321668B0100,32,14,2,1,3,13,5,1,1,8,2,1,5,1,12,6,4,9,3,0,17,12,5,2,10,11,43,1,2,0,3,8,8
321668C0100,32,14,0,1,16,10,1,0,1,4,2,1,3,0,9,7,7,5,7,0,18,15,3,2,1,9,42,1,1,0,2,13,13
321669B0100,32,11,1,0,7,19,0,1,0,8,1,0,8,0,8,5,3,4,3,1,17,12,4,0,7,5,37,3,1,0,5,9,11
321670B0100,32,14,0,0,8,10,2,0,1,5,2,2,2,1,19,8,7,2,0,2,15,14,10,0,2,3,43,2,1,0,1,9,11
321671B0100,32,14,3,0,17,17,4,1,0,11,3,1,7,4,11,10,3,10,7,3,28,21,2,1,7,5,70,6,1,0,3,19,13
321671C0100,32,14,2,0,12,21,2,0,3,9,2,2,6,1,22,4,4,15,9,5,24,22,3,10,5,6,53,2,0,0,4,16,7
321672B0100,32,11,1,0,3,4,2,2,0,6,0,0,2,3,12,3,2,7,3,0,12,9,3,0,3,2,31,0,1,0,1,10,3
321673B0100,32,14,1,1,12,9,1,1,0,8,3,4,5,3,19,5,7,6,5,0,23,19,6,5,9,6,50,1,5,0,4,9,9
321673C0100,32,14,0,2,10,13,2,0,1,12,3,0,8,3,13,14,3,5,8,0,19,17,5,3,10,4,57,4,0,0,3,19,9
321674B0100,32,11,0,0,1,4,0,0,2,3,2,1,1,0,3,0,1,1,0,0,8,5,1,1,0,3,9,1,0,0,0,6,1
321675B0100,32,7,4,1,14,23,2,1,1,8,3,1,10,4,22,7,6,7,7,1,27,16,2,1,4,10,63,4,1,0,1,9,7
321675C0100,32,7,0,3,10,17,2,2,3,7,6,2,10,4,16,4,6,6,3,1,25,17,4,5,6,5,56,5,2,0,2,16,8
321676B0100,32,11,1,1,12,21,6,1,3,6,6,1,9,4,9,6,3,7,5,1,39,24,4,6,8,4,47,1,1,0,4,21,11
321676C0100,32,11,1,1,8,17,1,3,4,9,6,1,5,1,19,8,7,4,3,2,26,16,5,3,8,7,63,2,3,0,5,21,8
321677B0100,32,14,0,1,16,15,0,0,4,6,5,3,4,4,19,10,8,6,10,1,30,19,6,1,3,5,76,2,5,0,5,19,13
321677C0100,32,14,0,3,12,15,2,1,2,9,2,0,3,2,26,8,7,7,4,5,23,29,3,2,1,5,56,4,4,0,3,10,8
321678B0100,32,7,1,1,6,14,4,2,1,12,3,1,11,1,24,7,3,6,6,3,31,24,4,3,8,11,65,1,1,0,6,11,10
321678C0100,32,7,0,1,10,17,5,3,1,16,4,1,4,5,18,10,2,5,6,1,22,24,7,3,7,6,71,0,3,0,4,16,8
321679B0100,32,7,0,3,12,15,4,0,0,5,3,1,4,3,13,8,3,8,6,2,17,14,4,4,7,3,63,4,0,0,3,11,8
321679C0100,32,7,1,2,8,15,3,0,2,7,3,2,3,1,7,7,4,5,6,5,13,18,7,1,6,6,60,0,2,0,4,12,13
321680B0100,32,14,4,1,12,19,3,0,1,12,4,3,6,0,23,8,6,7,8,0,19,27,5,7,8,7,70,6,3,0,3,18,10
321680C0100,32,14,0,3,13,29,2,2,4,5,6,0,8,5,22,11,3,8,7,4,35,19,3,1,6,10,83,3,4,0,5,12,9
321681B0100,32,14,0,0,5,8,1,0,1,7,1,1,2,2,8,4,4,3,6,0,12,11,2,1,2,8,30,0,2,0,2,11,6
321681E0100,32,14,1,2,17,18,1,0,2,10,4,3,11,2,18,9,5,11,5,1,26,31,5,3,6,12,95,4,0,0,6,20,7
321682B0100,32,11,1,2,13,9,3,0,1,7,0,1,7,2,16,2,1,8,3,2,26,17,4,3,8,6,80,1,1,0,10,13,6
321683B0100,32,7,1,1,10,23,1,2,1,12,2,1,12,4,15,11,8,6,13,2,40,24,10,9,5,14,79,2,1,0,5,21,8
321684B0100,32,11,0,1,9,13,3,0,1,14,3,0,4,1,19,6,2,6,8,0,28,19,3,1,6,10,48,2,0,0,5,22,10
321685B0100,32,4,1,0,7,14,3,0,2,9,1,0,4,1,9,4,4,5,3,1,16,16,3,4,2,6,40,3,3,0,2,15,6
321686B0100,32,7,1,1,19,15,4,1,2,6,4,2,1,0,19,12,8,9,5,1,24,31,3,4,11,5,84,2,0,0,3,20,11
321687B0100,32,7,3,1,4,10,4,0,1,14,2,4,2,1,17,5,4,6,5,0,25,23,4,3,7,13,64,4,5,0,2,16,14
321687C0100,32,7,0,1,12,17,3,0,2,7,1,1,8,4,22,14,3,5,9,0,27,19,4,2,4,3,69,1,2,0,6,12,15
321688B0100,32,7,0,3,10,17,0,1,1,10,2,0,4,5,14,11,5,5,5,5,34,16,5,3,7,8,61,3,3,0,4,17,15
321688C0100,32,7,0,1,11,17,3,1,1,13,3,1,6,4,23,7,3,8,4,0,27,26,3,3,3,5,75,2,2,0,5,13,17
321689B0100,32,7,4,4,12,20,4,2,3,12,5,3,8,5,20,9,10,10,5,4,46,30,8,2,7,12,84,4,4,0,4,18,17
321689C0100,32,7,5,2,14,27,4,2,1,17,2,2,5,7,24,8,6,8,9,3,42,36,8,3,6,7,83,1,3,0,4,22,19
321690B0100,32,11,0,2,6,19,0,0,0,8,1,0,6,0,16,10,1,7,5,1,22,12,5,3,6,8,38,0,2,0,6,7,4
321691B0100,32,14,3,2,10,17,4,1,1,10,0,3,5,0,13,8,3,8,6,0,21,20,3,1,7,7,58,2,4,0,9,11,12
321691C0100,32,14,0,1,7,12,2,1,2,10,2,1,4,1,15,7,1,7,7,3,29,21,2,4,7,6,59,0,0,0,3,10,13
321692B0100,32,4,0,0,1,14,3,1,0,8,2,1,3,5,11,7,0,3,2,5,19,10,3,0,4,5,50,1,0,0,4,3,8
321693B0100,32,11,0,0,10,10,1,0,2,4,2,0,7,0,18,4,6,2,7,1,25,20,3,2,5,7,36,5,3,0,2,24,13
321694B0100,32,11,1,0,14,18,1,3,3,10,1,2,5,2,18,7,5,7,7,1,35,15,3,1,3,10,66,2,1,0,5,17,4
321695B0100,32,11,4,1,8,20,2,1,0,7,4,2,3,1,18,2,5,6,10,0,32,19,7,2,3,8,54,5,3,0,4,14,10
321696B0100,32,11,0,6,8,9,3,0,2,8,4,3,9,1,12,9,6,10,2,1,24,22,6,4,9,12,70,2,0,0,1,21,12
321697B0100,32,14,0,0,12,20,5,3,2,10,7,4,11,3,26,15,7,11,8,0,27,26,6,2,10,10,62,1,2,0,4,22,6
321698B0100,32,11,2,1,12,16,3,0,3,6,4,2,2,2,14,7,6,6,4,0,19,13,5,0,5,7,54,3,1,0,1,17,10
321699B0100,32,11,4,1,5,24,3,1,2,8,2,0,8,1,21,3,3,10,1,1,17,22,7,4,6,9,53,1,1,0,4,13,11
321699C0100,32,11,1,2,9,21,3,3,1,11,5,1,7,3,16,5,6,8,4,4,32,14,3,1,7,6,56,5,1,0,3,9,9
321700B0100,32,14,1,1,7,12,4,3,1,11,3,1,10,4,24,9,6,7,7,2,30,28,6,2,7,12,76,0,1,0,6,24,11
321700C0100,32,14,1,2,9,12,5,0,1,13,3,1,10,3,18,9,4,9,7,2,43,27,4,3,2,10,83,1,0,0,5,19,9
321701B0100,32,11,1,0,4,9,2,1,0,9,5,3,4,2,11,5,4,3,2,0,22,10,2,1,3,6,40,0,2,0,1,9,9
321702B0100,32,11,2,0,3,10,2,0,0,6,2,1,3,2,13,5,3,3,5,2,11,15,0,2,1,2,36,2,1,0,2,4,8
321703B0100,32,11,1,1,4,4,1,0,2,2,1,0,2,2,13,1,1,1,2,0,13,5,2,0,2,4,28,1,1,0,0,6,5
321704B0100,32,11,1,0,8,10,3,0,0,3,0,2,1,1,5,4,2,1,2,0,8,7,4,0,1,0,31,0,1,0,2,5,4
321705B0100,32,11,0,0,0,6,0,0,0,2,1,0,4,0,5,2,2,3,2,2,10,5,2,0,1,2,27,0,0,0,3,4,5
321706B0100,32,14,0,1,2,2,0,0,0,1,0,1,1,0,3,3,0,2,0,1,4,6,0,0,0,2,12,1,0,0,3,1,2
321707B0100,32,11,0,1,2,13,0,1,0,3,0,0,3,1,5,5,1,6,2,2,11,6,1,1,0,3,29,0,1,0,3,5,3
321708B0100,32,11,0,0,5,9,1,1,2,6,0,0,6,2,14,6,3,4,1,2,15,12,4,2,1,4,42,0,0,0,4,11,6
321709B0100,32,11,2,0,8,14,4,0,2,7,2,2,5,2,15,8,7,7,5,1,26,14,10,4,3,5,53,1,0,0,4,13,4
321710B0100,32,11,0,0,9,32,2,3,1,8,8,0,3,2,14,16,4,10,8,0,33,21,3,2,8,7,64,2,0,0,5,19,11
321711B0100,32,2,2,1,9,17,6,0,1,8,2,2,8,2,19,5,4,5,7,2,32,29,8,6,8,10,74,1,1,0,2,14,7
321711C0100,32,2,2,3,12,16,3,0,2,11,4,0,12,5,22,9,3,9,7,0,34,23,4,1,7,6,63,1,1,0,3,16,9
321711C0200,32,2,1,0,11,19,2,0,1,14,6,1,5,3,17,8,1,4,5,2,18,14,4,4,5,3,74,0,3,0,6,23,10
321712B0100,32,5,0,1,17,20,4,0,0,10,3,3,12,5,20,13,5,11,7,2,41,17,6,4,10,7,77,1,1,0,7,19,8
321713B0100,32,2,2,1,23,26,3,1,4,9,5,1,7,6,38,9,5,15,5,1,36,15,5,1,9,11,87,4,6,0,4,23,8
321714B0100,32,2,2,1,17,15,2,1,2,7,1,2,5,5,26,8,4,6,6,0,25,23,8,3,8,5,65,0,2,0,4,22,11
321714C0100,32,2,1,0,8,22,2,2,3,15,3,2,8,1,16,10,6,4,6,0,42,23,9,3,5,12,60,1,1,0,1,20,13
321715B0100,32,5,1,2,11,18,3,3,1,9,4,0,9,0,22,5,4,7,6,1,25,17,5,4,10,11,79,2,1,0,1,17,11
321716B0100,32,2,2,0,17,15,1,1,2,9,3,4,10,2,12,13,2,7,4,1,29,18,3,3,5,4,67,3,4,0,4,10,14
321716C0100,32,2,3,1,11,28,2,1,2,15,3,0,9,0,18,11,7,5,8,2,29,15,3,4,7,10,70,0,3,0,3,9,12
321717B0100,32,5,2,4,16,21,0,0,0,7,4,2,6,1,25,10,5,8,4,0,27,22,4,2,7,13,65,2,4,0,4,9,23
321717C0100,32,5,0,0,4,18,3,2,4,14,0,4,4,3,24,6,3,9,10,1,32,25,5,2,3,7,69,0,2,0,7,16,11
321718B0100,32,5,2,1,19,17,2,2,1,16,2,1,9,3,29,13,5,11,11,2,33,30,9,7,8,12,77,3,3,0,7,16,10
321719B0100,32,5,2,0,13,15,2,0,1,13,7,1,5,3,17,5,9,13,9,0,33,30,12,4,7,6,80,3,2,0,7,14,8
321720B0100,32,2,0,1,16,15,3,0,3,13,4,2,2,2,14,12,4,8,1,0,27,28,4,3,7,11,83,3,1,0,5,17,14
321720C0100,32,2,1,1,16,23,0,1,1,8,5,1,3,2,19,11,8,9,9,3,25,18,6,4,8,8,67,2,0,0,5,12,15
321721B0100,32,5,1,3,13,26,3,0,2,13,4,1,13,1,17,10,5,11,9,3,37,34,5,7,8,10,79,3,0,0,7,14,16
321722B0100,32,5,0,0,7,9,2,1,2,9,1,1,2,4,16,4,6,5,6,1,14,15,5,0,7,8,47,1,1,0,3,13,10
321723B0100,32,2,1,1,6,16,1,1,1,5,3,1,5,1,13,14,1,6,9,3,25,21,5,2,5,4,50,4,4,0,5,20,11
321723C0100,32,2,0,4,10,9,2,1,2,9,1,4,8,2,13,1,2,5,5,2,28,17,2,2,3,5,59,3,2,0,3,12,11
321724B0100,32,9,2,2,11,9,1,0,1,10,3,1,6,2,14,7,2,6,5,1,29,14,4,2,8,4,52,1,2,0,3,14,6
321724C0100,32,9,2,1,6,17,0,1,0,5,2,1,3,1,10,7,4,7,6,2,32,22,7,2,4,4,65,2,1,0,1,8,13
321725B0100,32,9,3,0,14,17,4,1,1,13,4,1,11,2,20,3,4,9,9,2,20,22,1,4,6,12,75,4,3,0,4,27,12
321726B0100,32,5,0,1,11,16,0,1,0,14,2,0,10,4,15,10,6,14,9,1,27,18,2,2,6,5,74,1,3,0,1,18,10
321727B0100,32,9,3,1,8,5,3,1,1,7,3,0,4,2,11,7,6,5,4,0,25,15,1,4,9,5,54,3,2,0,2,5,6
321727C0100,32,9,0,1,9,11,0,1,2,10,2,3,9,2,15,10,3,9,7,3,16,11,0,3,8,3,48,3,2,0,3,14,10
321728B0100,32,9,1,3,12,19,2,1,3,14,4,1,7,3,15,15,6,8,5,0,41,29,5,3,2,9,64,3,1,0,4,17,10
321730B0100,32,9,2,4,13,21,5,2,1,10,3,3,7,2,10,6,6,3,4,0,19,26,5,2,6,10,70,4,1,0,5,15,4
321731B0100,32,9,4,2,10,13,5,2,2,11,2,2,9,3,19,9,8,8,6,0,20,21,7,0,7,8,65,4,1,0,1,21,8
321732B0100,32,9,0,0,0,5,1,0,0,3,0,0,4,0,6,4,3,1,1,0,4,10,1,1,4,2,12,1,1,0,1,4,4
