CLAVE_CASILLA,ID_ESTADO,estrato,PAN,PRI,PRD,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT,PVEM,MORENA,PANAL,PT_PVEM_MORENA_PANAL,PT_PVEM_MORENA,PT_PVEM_PANAL,PT_MORENA_PANAL,PVEM_MORENA_PANAL,PT_PVEM,PT_MORENA,PT_PANAL,PVEM_MORENA,PVEM_PANAL,MORENA_PANAL,MC,PAZ,MD,PP,PFP,PES,RSP,FPM,CNR,NULOS
'321600B0100',32,2,3,3,0,11,10,1,1,5,2,17,0,1,0,1,10,9,9,3,2,24,6,0,1,11,4,2,1,0,3,0,0,15
'321601B0100',32,6,4,7,2,18,11,7,2,2,8,47,2,1,0,1,13,11,14,6,0,20,8,0,0,15,5,3,3,0,1,0,2,19
'321601C0100',32,6,2,2,1,20,13,1,5,7,3,32,2,2,0,6,11,9,10,4,0,30,6,1,0,23,4,4,0,0,0,0,3,19
'321602B0100',32,6,1,3,0,25,22,3,6,6,5,37,2,0,0,6,12,13,9,6,4,34,7,0,0,22,3,8,1,0,1,0,0,23
'321602C0100',32,6,4,2,1,21,17,4,1,4,4,32,5,1,0,2,13,14,20,3,4,33,7,1,2,23,2,7,2,0,1,1,1,16
'321603B0100',32,3,10,6,2,23,17,1,1,5,6,48,0,3,0,1,14,6,21,7,3,36,7,0,0,15,6,4,1,2,1,1,0,24
'321603C0100',32,3,6,8,0,22,16,2,1,4,5,39,0,0,0,1,16,10,19,6,2,28,8,1,0,14,3,4,1,0,1,1,0,24
'321604B0100',32,10,8,4,4,23,17,1,1,5,8,60,0,0,0,1,22,8,15,5,0,30,6,1,0,13,1,6,3,0,0,0,1,35
'321604C0100',32,10,2,3,2,25,15,3,0,5,6,43,1,2,0,4,10,11,17,4,5,28,10,1,0,17,4,8,0,0,1,0,0,30
'321605B0100',32,3,2,1,0,11,8,1,0,2,2,28,0,0,0,0,6,3,9,1,0,19,4,0,0,10,2,1,0,0,1,0,0,14
'321606B0100',32,6,9,2,1,21,15,3,0,3,5,45,1,0,0,4,11,14,15,7,0,36,7,1,0,20,6,5,0,0,3,0,4,26
'321606C0100',32,6,6,2,2,17,14,3,1,7,3,51,0,1,0,4,17,9,18,2,2,36,10,0,0,20,4,2,0,0,0,3,2,21
'321607B0100',32,13,8,3,1,31,25,1,3,4,9,53,1,1,0,4,19,14,25,9,8,34,11,0,0,24,6,9,3,0,1,0,3,39
'321607C0100',32,13,2,9,3,32,17,3,5,10,7,66,2,2,0,4,18,17,22,9,4,34,15,3,0,25,4,8,3,1,1,0,3,27
'321608B0100',32,13,9,7,0,24,13,3,4,3,8,52,3,3,0,4,20,6,14,9,1,39,8,1,0,18,8,5,4,2,2,2,0,21
'321608C0100',32,13,7,6,2,24,22,7,4,3,8,59,2,2,0,0,22,13,21,4,3,46,9,1,1,21,5,7,1,0,0,0,0,25
'321609B0100',32,6,9,10,0,24,23,1,7,3,6,60,2,2,0,8,14,12,25,4,5,49,12,4,0,24,3,8,3,0,1,1,1,29
'321610B0100',32,3,3,4,1,19,13,3,1,4,7,55,0,1,0,3,11,10,11,5,1,20,12,3,0,14,2,4,1,1,1,0,1,17
'321610C0100',32,3,6,3,1,18,15,4,0,2,3,34,1,1,0,7,7,11,17,6,1,27,11,2,0,14,2,8,0,0,0,0,0,21
'321611B0100',32,10,2,5,2,17,14,3,3,5,4,36,2,0,0,2,16,8,12,4,0,16,11,1,0,14,5,4,0,0,0,1,0,22
'321611C0100',32,10,1,4,1,24,17,6,4,8,9,28,1,0,0,3,13,6,11,2,5,23,4,0,0,22,5,7,1,0,1,1,2,11
'321612B0100',32,3,3,8,0,37,19,7,2,10,11,80,6,0,0,5,17,12,25,14,4,38,13,0,0,24,6,4,4,1,1,1,1,40
'321612C0100',32,3,8,5,2,28,21,6,5,9,10,68,2,2,0,2,18,13,24,7,4,47,13,0,2,22,10,11,2,0,2,1,2,38
'321612C0200',32,3,8,7,0,25,17,5,2,10,9,60,4,3,0,4,29,11,28,10,2,52,15,2,1,24,9,13,3,0,1,0,1,36
'321613B0100',32,10,6,2,1,17,14,3,2,4,5,65,1,4,0,2,14,10,11,2,4,36,10,2,0,22,4,10,1,1,1,1,3,23
'321613C0100',32,10,6,7,2,16,12,0,3,2,1,53,1,4,0,7,15,14,22,5,8,40,8,1,0,17,1,4,3,1,0,0,1,37
'321614B0100',32,13,9,7,2,48,17,2,4,1,5,63,2,3,0,5,16,11,25,4,3,44,12,2,1,26,11,9,3,0,0,1,1,30
'321614C0100',32,13,9,1,0,21,19,8,4,7,10,68,5,3,0,2,12,23,21,10,6,39,11,1,0,26,9,7,0,1,1,0,1,28
'321615B0100',32,13,6,5,0,28,15,5,5,6,4,60,4,1,0,3,12,11,24,7,8,37,10,2,0,23,5,8,6,1,2,0,2,35
'321615C0100',32,13,4,14,0,24,15,4,4,4,6,48,2,2,0,2,18,11,23,8,3,47,12,0,0,21,8,11,1,0,1,1,1,29
'321616B0100',32,10,1,0,1,5,3,0,1,1,2,14,0,1,0,0,2,4,7,1,0,10,1,0,0,8,2,0,0,0,0,0,0,3
'321616E0100',32,10,2,1,1,7,9,0,1,2,3,14,2,0,0,3,0,1,3,2,0,12,0,0,0,6,1,2,0,0,1,0,0,11
'321617B0100',32,10,4,0,0,11,5,0,1,1,1,12,0,0,0,1,4,6,2,5,1,6,2,0,0,6,0,0,0,0,0,1,0,2
'321618B0100',32,10,3,5,0,12,9,3,1,6,4,38,0,1,0,3,10,8,17,4,5,27,7,1,0,11,3,3,0,0,1,0,0,21
'321618C0100',32,10,4,5,1,15,7,1,2,4,2,38,0,1,0,0,8,3,11,4,5,15,6,0,0,18,1,7,1,0,0,0,0,16
'321619B0100',32,10,2,1,0,6,5,1,0,0,1,19,0,0,0,0,7,2,6,0,3,12,1,1,2,9,1,3,0,0,1,0,0,12
'321620B0100',32,10,2,0,1,5,7,1,0,0,4,18,0,0,0,0,5,3,4,1,2,6,3,0,0,4,4,4,0,0,0,1,0,8
'321621B0100',32,10,6,2,0,16,10,3,2,2,1,29,1,0,0,3,7,8,15,1,1,28,3,0,0,13,2,3,1,0,1,0,0,16
'321622B0100',32,10,2,0,0,10,11,0,0,1,1,24,1,1,0,1,7,5,5,1,3,17,5,0,0,9,2,2,0,0,0,0,0,17
'321622E0100',32,10,1,1,0,14,9,5,2,2,2,27,0,1,0,3,13,9,7,2,3,16,3,0,1,8,1,5,0,0,0,3,0,10
'321623B0100',32,10,2,0,0,8,14,0,3,0,4,22,1,0,0,0,6,1,9,2,2,11,3,0,0,11,2,3,1,0,0,0,1,9
'321624B0100',32,10,6,4,0,14,10,4,2,6,2,39,2,1,0,2,20,12,15,7,2,34,7,1,0,21,4,8,4,0,1,0,2,22
'321625B0100',32,10,4,0,0,2,4,2,1,0,3,13,1,0,0,0,3,2,3,3,2,4,2,0,0,2,1,1,0,0,0,0,0,2
'321626B0100',32,10,3,4,0,6,3,0,0,4,1,13,1,0,0,2,6,1,5,0,0,16,3,0,0,5,2,3,0,0,1,0,0,13
'321627B0100',32,10,1,4,0,13,10,1,1,1,0,15,1,0,0,0,4,5,10,0,0,14,1,0,0,8,1,0,0,0,0,0,0,10
'321627E0100',32,10,5,3,0,7,9,1,0,3,6,28,1,1,0,3,15,5,13,8,3,16,8,0,0,9,2,6,2,0,1,1,0,21
'321628B0100',32,3,6,6,0,23,10,2,6,5,4,35,0,2,0,3,18,11,11,4,3,35,10,1,0,11,1,2,2,0,1,0,2,17
'321629B0100',32,13,4,4,1,19,12,4,1,1,6,41,1,2,0,2,8,5,18,9,3,27,9,0,0,18,4,4,0,0,0,0,2,17
'321630B0100',32,10,3,0,0,12,5,1,2,2,1,16,2,0,0,0,6,6,6,4,0,15,4,0,0,12,1,3,0,0,0,0,0,11
'321631B0100',32,13,2,5,0,17,12,5,4,2,4,40,2,0,0,3,11,11,12,1,1,20,10,0,1,17,2,5,1,1,0,1,1,20
'321632B0100',32,10,2,3,3,19,12,3,1,3,4,55,2,2,0,1,16,15,21,5,3,26,12,0,1,11,4,7,1,0,2,0,2,16
'321633B0100',32,13,2,6,2,19,11,3,1,4,5,53,1,1,0,2,16,11,16,7,3,42,7,0,0,15,6,8,3,1,1,0,0,27
'321634B0100',32,10,10,5,1,27,20,1,1,1,8,44,1,2,0,2,12,12,14,5,4,38,8,1,0,16,2,7,2,0,1,0,0,24
'321635B0100',32,13,8,3,1,18,21,6,3,6,7,51,2,2,0,4,19,7,18,6,4,45,8,1,0,28,8,5,2,0,2,0,2,19
'321636B0100',32,13,6,6,0,25,13,3,2,6,6,46,2,0,0,3,21,15,15,6,8,39,9,1,1,11,4,7,1,0,0,2,2,32
'321637B0100',32,10,8,1,0,23,8,3,0,3,4,38,0,0,0,4,20,8,10,7,2,22,8,0,0,18,0,3,0,0,0,0,1,27
'321637C0100',32,10,5,4,0,21,11,1,4,2,9,33,2,1,0,1,13,12,13,4,4,33,7,0,0,19,3,7,1,0,2,2,0,21
'321638B0100',32,10,7,1,0,16,15,2,0,4,4,41,1,0,0,4,11,14,11,2,3,37,7,0,0,18,2,3,0,0,0,0,0,21
'321638C0100',32,10,5,5,1,13,17,1,0,6,3,48,3,0,0,4,14,13,10,7,0,27,6,0,0,19,2,6,1,0,0,1,0,19
'321639B0100',32,10,3,4,0,14,15,5,1,3,4,25,1,1,0,2,14,6,13,3,0,26,7,0,0,16,8,6,0,0,0,1,0,18
'321639C0100',32,10,9,0,0,12,10,1,1,5,2,38,2,3,0,5,6,8,13,3,3,31,5,0,1,16,9,3,2,0,2,0,0,14
'321640B0100',32,10,6,6,1,14,11,1,2,2,5,59,1,2,0,1,13,9,17,7,1,34,11,2,0,25,9,5,1,0,1,0,0,22
'321640C0100',32,10,8,6,1,18,15,4,1,3,5,53,2,0,0,3,9,15,14,3,2,41,5,0,0,20,2,2,3,0,2,0,1,27
'321640C0200',32,10,8,6,0,24,21,4,3,4,10,60,3,0,0,5,11,7,18,5,1,34,10,1,0,19,2,2,3,0,0,0,0,26
'321641B0100',32,10,2,3,2,17,19,3,2,2,3,52,2,3,0,5,16,13,21,6,5,49,9,1,0,22,3,12,0,0,1,1,2,28
'321642B0100',32,10,5,2,1,12,9,2,2,3,1,29,0,0,0,2,7,5,10,3,2,18,6,0,0,8,1,5,1,0,0,1,0,16
'321643B0100',32,10,4,5,2,20,9,0,6,4,3,35,0,0,0,1,10,10,22,3,4,31,6,2,0,14,2,7,2,0,1,0,0,13
'321644B0100',32,10,1,0,0,6,4,0,1,0,3,5,1,1,0,1,4,2,9,0,0,3,2,0,0,5,0,2,0,1,0,0,0,3
'321645B0100',32,10,2,1,0,10,8,0,2,0,3,13,0,1,0,1,5,2,6,5,1,12,4,0,1,6,0,2,1,1,0,0,1,11
'321646B0100',32,10,2,1,1,10,6,2,0,2,2,23,2,2,0,2,3,0,3,2,0,9,5,0,0,4,2,3,0,0,0,0,0,7
'321647B0100',32,10,2,0,0,10,5,2,0,3,1,13,2,1,0,0,4,2,5,1,0,8,2,0,0,11,2,3,0,0,0,0,0,12
'321648B0100',32,10,0,1,0,3,3,5,1,0,3,10,0,0,0,0,4,5,3,3,1,8,0,0,0,4,2,2,0,0,0,0,0,6
'321650B0100',32,10,0,1,0,14,7,1,2,3,5,22,1,0,0,2,7,8,11,2,1,8,5,2,0,9,5,3,1,0,0,0,0,18
'321652B0100',32,10,4,4,0,24,16,2,2,4,5,31,1,3,0,2,7,9,10,6,3,23,5,3,0,11,5,3,0,0,0,0,0,21
'321653B0100',32,10,3,2,0,15,10,0,0,2,5,17,2,0,0,0,5,5,8,3,1,18,3,0,1,15,3,1,1,0,0,0,1,12
'321654B0100',32,10,6,2,1,13,12,0,1,4,9,46,0,2,0,3,13,11,19,7,5,29,9,1,0,17,4,1,3,0,0,1,1,16
'321655B0100',32,10,4,2,0,13,6,0,1,3,7,34,1,0,0,3,11,10,9,7,3,18,4,0,0,9,1,1,0,0,1,0,1,15
'321656B0100',32,10,1,0,0,8,3,0,0,1,0,10,0,0,0,1,7,6,2,1,1,8,4,0,0,4,2,2,1,0,0,0,0,8
'321658B0100',32,10,0,2,0,4,0,0,1,1,1,12,0,0,0,4,2,2,3,2,0,6,2,0,0,3,0,0,0,0,0,0,0,6
'321659B0100',32,14,6,8,1,26,25,4,2,4,8,72,2,3,0,4,22,13,27,7,5,42,13,1,0,30,4,4,1,0,2,0,2,31
'321659C0100',32,14,6,5,1,19,22,3,2,6,4,67,1,3,0,3,23,14,24,10,6,46,10,0,0,18,7,8,1,0,2,1,1,46
'321660B0100',32,7,4,7,3,26,14,3,2,1,8,49,5,3,0,4,17,11,19,8,2,28,12,0,0,12,6,15,2,1,2,0,0,28
'321660C0100',32,7,11,2,2,30,11,1,2,10,5,44,3,3,0,4,19,9,16,6,3,38,7,1,0,20,8,7,1,0,1,1,0,30
'321661B0100',32,7,3,4,0,20,21,6,3,9,4,40,2,2,0,3,16,9,20,6,3,33,7,1,0,20,6,6,1,1,1,1,4,20
'321661C0100',32,7,3,6,0,22,14,1,2,3,7,47,2,4,0,4,14,13,20,5,1,41,9,3,2,16,7,8,4,0,2,3,0,39
'321662B0100',32,7,5,5,3,30,17,1,3,5,12,62,2,0,0,4,20,10,21,10,1,48,10,0,0,27,7,10,1,0,2,0,1,36
'321662C0100',32,7,7,11,2,29,27,5,3,10,12,61,1,1,0,2,15,18,29,7,0,37,10,1,0,26,7,8,2,0,0,1,0,43
'321663B0100',32,14,4,2,1,19,14,2,1,4,6,39,1,3,0,1,15,8,11,13,5,29,7,0,0,25,6,9,1,0,1,0,0,22
'321664B0100',32,14,8,9,0,21,18,6,1,6,11,71,0,4,0,1,16,12,28,6,2,40,9,0,1,23,7,12,2,1,0,0,3,35
'321665B0100',32,14,4,4,2,26,29,3,2,4,2,36,1,0,0,10,16,12,19,7,2,29,6,1,0,16,3,6,0,0,2,0,2,23
'321665C0100',32,14,5,1,0,19,16,2,0,3,4,45,1,2,0,5,14,11,11,6,4,32,8,0,1,16,7,4,1,0,2,1,1,27
'321666B0100',32,14,4,4,0,20,22,2,2,3,10,47,3,4,0,3,9,8,19,9,3,34,9,1,2,19,6,6,0,1,0,0,1,26
'321667B0100',32,14,5,2,0,17,13,1,3,4,6,36,2,1,0,2,10,16,16,4,4,28,14,2,1,14,6,5,1,0,1,1,1,19
'321667C0100',32,14,3,4,0,21,15,1,1,6,2,41,3,3,0,7,16,5,6,5,5,30,7,0,1,11,6,3,0,0,2,0,0,17
'321668B0100',32,14,6,1,0,16,17,6,1,5,4,31,2,1,0,0,8,11,6,5,1,24,2,0,0,19,4,6,2,0,1,1,0,22
'321668C0100',32,14,3,4,2,13,16,3,1,3,6,35,2,1,0,2,11,10,15,1,0,26,5,0,1,15,3,4,0,1,4,0,1,12
'321669B0100',32,11,4,5,0,11,9,3,0,8,4,36,1,3,0,0,6,3,10,4,4,32,2,0,0,22,5,5,1,1,0,0,0,17
'321670B0100',32,14,2,5,0,11,10,4,1,3,2,28,2,0,0,3,6,7,9,6,3,21,9,1,0,20,4,1,0,0,0,0,0,14
'321671B0100',32,14,4,4,2,25,10,5,3,4,5,49,1,1,0,0,17,23,27,6,2,26,4,4,0,16,6,4,1,0,0,0,0,33
'321671C0100',32,14,5,5,1,21,21,5,1,5,4,37,2,1,0,2,10,11,19,7,8,39,14,0,0,22,3,8,4,1,1,1,1,28
'321672B0100',32,11,3,2,1,7,4,0,0,1,3,26,1,1,0,1,5,2,8,4,0,16,6,0,0,4,2,2,1,0,0,0,0,13
'321673B0100',32,14,5,5,1,19,13,2,0,5,3,38,0,0,0,2,15,5,14,9,4,22,12,0,0,16,2,4,0,0,1,0,1,35
'321673C0100',32,14,5,2,1,24,17,0,2,7,5,39,1,0,0,3,9,12,16,7,2,29,7,2,1,24,2,5,1,0,1,0,2,17
'321674B0100',32,11,1,2,0,3,6,1,0,1,1,10,0,1,0,1,5,3,3,1,1,4,5,0,0,1,1,1,0,0,0,0,0,6
'321675B0100',32,7,3,3,1,14,11,4,1,4,6,57,2,0,0,6,15,10,10,7,4,28,14,0,0,15,4,8,0,1,2,1,2,29
'321675C0100',32,7,5,6,0,25,17,3,0,7,2,47,1,5,0,2,19,10,21,2,4,35,8,0,2,15,2,6,1,1,0,0,0,29
'321676B0100',32,11,4,5,1,18,20,1,3,8,8,37,0,3,0,3,10,13,24,7,5,43,8,1,0,15,3,5,0,0,0,1,0,21
'321676C0100',32,11,5,4,1,20,12,4,3,8,3,55,2,2,0,1,23,9,12,2,4,34,8,1,0,11,2,13,1,0,2,0,0,21
'321677B0100',32,14,3,4,2,11,13,5,1,2,2,46,2,0,0,3,17,7,23,5,4,22,12,1,3,18,6,9,1,0,3,0,0,21
'321677C0100',32,14,4,4,0,20,15,2,3,5,8,36,1,1,0,1,10,12,17,5,4,21,10,0,2,26,6,8,0,2,2,1,1,25
'321678B0100',32,7,8,8,2,29,14,6,5,4,6,47,1,5,0,4,17,7,13,7,2,42,5,1,0,18,6,10,0,0,1,0,1,26
'321678C0100',32,7,11,4,1,21,19,4,3,3,4,62,2,1,0,3,14,18,16,5,1,32,2,2,1,27,5,10,2,1,1,0,2,21
'321679B0100',32,7,5,4,1,13,12,3,2,3,5,43,0,0,0,2,14,12,14,4,4,30,9,1,0,18,7,5,2,0,1,0,1,24
'321679C0100',32,7,6,1,1,15,15,3,1,2,4,43,0,2,0,2,10,6,13,5,4,25,9,0,1,22,5,6,0,2,2,0,0,25
'321680B0100',32,14,7,2,1,18,23,5,4,5,5,59,2,2,0,1,17,13,15,5,3,34,13,1,1,22,6,5,4,1,1,0,0,31
'321680C0100',32,14,5,4,1,31,12,5,3,7,3,53,1,2,0,1,18,16,20,3,4,29,6,1,0,23,3,5,1,1,2,0,0,33
'321681B0100',32,14,3,0,1,15,7,1,0,1,2,26,2,2,0,1,4,4,5,1,4,23,6,0,0,7,6,4,1,0,1,0,0,19
'321681E0100',32,14,5,3,1,34,15,4,0,4,5,53,4,2,0,4,21,12,20,4,3,31,10,2,1,21,2,3,1,0,1,1,1,25
'321682B0100',32,11,4,3,5,19,14,4,1,4,6,41,1,0,0,1,15,17,20,9,5,36,11,1,0,22,5,4,2,0,1,0,0,25
'321683B0100',32,7,4,4,2,23,23,6,3,2,6,57,0,3,0,4,24,8,17,11,8,46,11,1,1,19,6,8,3,0,2,0,1,27
'321684B0100',32,11,5,9,0,24,16,5,2,5,5,55,0,1,0,2,13,10,18,6,4,27,10,0,0,18,4,5,2,0,2,0,0,19
'321685B0100',32,4,3,4,2,24,13,4,1,5,5,39,4,1,0,4,6,5,16,4,3,32,5,0,0,9,4,1,1,0,1,0,0,28
'321686B0100',32,7,6,1,2,27,19,3,2,4,8,45,3,2,0,1,15,12,13,5,2,33,10,2,0,20,7,8,2,0,1,2,0,34
'321687B0100',32,7,12,6,0,15,16,4,5,4,7,50,1,1,0,6,11,16,10,5,4,36,7,0,0,12,6,5,1,0,0,0,2,19
'321687C0100',32,7,6,1,1,17,13,5,2,4,3,39,5,2,0,1,11,13,24,4,2,32,8,2,0,18,5,4,0,1,1,0,1,26
'321688B0100',32,7,2,1,1,25,12,2,4,8,7,45,1,0,0,5,10,11,15,5,4,48,10,1,0,26,7,4,0,0,0,0,2,28
'321688C0100',32,7,6,2,1,27,13,3,3,8,3,49,4,2,0,4,11,10,19,3,2,40,13,0,1,18,6,10,1,0,0,0,1,24
'321689B0100',32,7,11,5,4,31,21,2,4,3,5,61,5,5,0,3,14,14,16,5,4,51,8,2,1,25,7,8,0,2,5,2,3,31
'321689C0100',32,7,6,7,3,38,27,7,1,6,6,63,2,5,0,5,22,19,17,12,4,53,13,0,0,29,2,6,0,0,2,0,0,41
'321690B0100',32,11,2,4,0,11,8,4,2,6,6,52,2,2,0,3,11,12,8,7,2,25,3,2,1,11,6,3,0,0,2,0,1,30
'321691B0100',32,14,2,7,2,24,14,3,1,7,6,39,1,1,0,3,12,15,8,7,3,23,6,2,0,16,4,5,1,0,1,0,0,18
'321691C0100',32,14,4,1,3,11,20,5,2,2,8,39,0,2,0,4,8,8,10,4,0,21,9,1,1,16,7,4,0,0,2,0,2,24
'321692B0100',32,4,6,4,2,13,12,1,2,2,7,26,3,1,0,2,10,4,11,3,4,21,4,1,0,12,6,7,1,1,0,0,1,13
'321693B0100',32,11,2,4,1,24,15,2,1,3,4,27,2,0,0,4,11,11,16,6,3,33,4,0,0,14,0,8,0,0,0,0,1,26
'321694B0100',32,11,5,7,2,25,13,4,4,4,8,45,2,1,0,2,14,18,6,6,4,32,9,0,0,24,3,6,0,0,0,1,0,31
'321695B0100',32,11,6,5,1,17,11,5,3,4,2,45,1,1,0,1,19,9,13,10,2,40,9,1,1,19,4,4,1,1,1,0,0,25
'321696B0100',32,11,3,5,0,25,19,2,3,5,2,46,0,1,0,4,10,9,18,4,5,39,6,0,0,16,4,10,0,1,1,0,0,24
'321697B0100',32,14,9,4,0,18,12,4,2,7,6,65,1,2,0,2,18,6,16,7,2,28,11,1,0,26,3,15,0,0,0,3,1,22
'321698B0100',32,11,4,4,1,11,14,1,3,3,7,43,2,1,0,1,10,6,16,4,1,19,9,0,0,18,4,5,0,0,1,0,0,22
'321699B0100',32,11,6,2,0,24,7,4,3,4,8,50,3,2,0,2,14,9,15,4,4,32,12,0,0,18,5,3,2,0,0,1,1,15
'321699C0100',32,11,5,4,1,20,6,8,2,8,12,46,1,1,0,2,18,7,9,5,1,26,8,0,0,13,4,2,0,0,0,1,1,31
'321700B0100',32,14,10,4,2,23,23,5,2,9,12,56,2,2,0,3,25,13,20,5,4,48,6,1,0,15,2,10,1,0,4,1,0,36
'321700C0100',32,14,11,5,1,29,13,4,2,3,4,51,1,2,0,3,20,11,23,3,3,42,9,0,0,25,5,7,0,0,1,0,2,27
'321701B0100',32,11,2,3,1,24,8,0,1,4,0,30,0,1,0,2,10,3,15,4,2,20,7,0,0,8,2,4,1,0,1,0,1,14
'321702B0100',32,11,3,2,0,8,13,4,1,3,0,20,1,1,0,1,8,7,13,6,3,16,9,0,0,11,1,2,0,0,0,0,1,11
'321703B0100',32,11,4,2,0,7,2,2,0,3,5,14,0,0,0,1,7,3,5,1,1,10,4,0,1,4,4,5,1,0,0,0,0,12
'321704B0100',32,11,6,0,0,4,6,2,0,1,1,22,1,1,0,1,4,3,7,0,0,12,5,0,0,5,3,3,1,0,0,0,0,10
'321705B0100',32,11,0,3,0,7,2,2,3,1,4,19,0,0,0,4,6,4,6,1,1,10,4,0,0,7,3,3,0,0,0,0,0,11
'321706B0100',32,14,0,3,0,2,5,0,1,2,1,10,1,0,0,1,5,4,2,0,2,1,3,0,0,4,0,1,1,0,0,0,0,3
'321707B0100',32,11,3,4,1,5,5,2,2,2,2,16,0,1,0,0,5,1,7,5,0,11,2,0,1,7,2,2,0,0,0,0,1,7
'321708B0100',32,11,5,4,1,12,11,3,3,3,7,31,2,1,0,3,7,9,14,5,3,17,1,0,0,12,4,3,0,1,0,0,0,14
'321709B0100',32,11,6,3,0,18,9,1,3,1,8,39,2,3,0,4,12,9,10,2,3,25,5,1,0,14,5,5,0,1,1,2,0,18
'321710B0100',32,11,4,1,0,24,18,4,5,3,6,58,3,1,0,3,11,10,23,7,4,46,13,1,1,21,6,6,2,1,1,1,1,26
'321711B0100',32,2,7,1,2,28,12,2,4,2,4,47,0,2,0,6,20,9,24,6,2,32,15,0,0,23,2,5,1,0,0,1,0,28
'321711C0100',32,2,5,7,1,25,21,4,3,5,2,45,1,0,0,3,14,8,12,6,9,36,12,0,0,18,5,12,0,0,1,1,1,16
'321711C0200',32,2,7,2,1,24,14,3,3,6,5,45,1,1,0,0,19,11,16,8,7,33,10,0,0,22,6,5,0,0,3,1,1,27
'321712B0100',32,5,13,2,1,24,25,3,4,7,8,71,5,3,0,4,12,13,16,8,4,47,10,2,0,30,11,10,0,0,1,0,1,40
'321713B0100',32,2,8,7,3,24,20,4,1,8,5,58,4,2,0,2,17,17,27,15,1,33,16,1,0,29,4,8,1,1,1,1,3,40
'321714B0100',32,2,5,3,0,25,19,4,4,6,9,61,3,1,0,2,13,16,9,2,6,36,4,1,0,14,8,6,1,0,1,0,2,32
'321714C0100',32,2,3,5,1,21,13,3,6,2,6,45,2,4,0,2,20,16,21,6,4,35,17,1,1,26,8,7,1,0,1,0,1,22
'321715B0100',32,5,10,5,0,22,11,7,3,1,9,44,2,1,0,4,9,14,23,4,2,36,9,0,1,14,9,4,1,0,1,1,1,29
'321716B0100',32,2,3,5,3,17,17,1,4,2,0,46,1,2,0,2,18,11,19,4,4,31,8,1,0,21,10,7,0,1,2,0,1,27
'321716C0100',32,2,8,4,3,26,24,5,5,5,1,53,1,2,0,1,11,14,15,4,4,29,12,2,1,19,3,2,0,0,0,1,0,17
'321717B0100',32,5,6,9,1,25,23,3,1,5,6,57,0,0,0,5,18,10,18,11,3,34,15,0,0,21,4,4,1,1,0,0,0,40
'321717C0100',32,5,6,5,0,17,20,2,0,7,5,56,0,1,0,2,14,6,15,5,4,31,12,1,0,19,8,8,4,1,1,0,2,24
'321718B0100',32,5,5,7,2,21,26,2,5,8,7,56,2,2,0,6,17,12,24,8,3,40,11,1,0,20,3,5,0,0,1,0,2,29
'321719B0100',32,5,5,7,1,33,22,6,5,6,6,59,2,4,0,2,25,17,13,4,2,44,7,0,0,18,6,7,0,0,0,0,1,23
'321720B0100',32,2,7,4,0,25,17,3,2,5,8,43,1,5,0,5,15,12,26,2,5,28,12,0,1,24,6,4,0,0,2,1,1,36
'321720C0100',32,2,8,2,1,27,14,2,4,6,4,66,2,2,0,2,15,12,20,8,6,42,9,2,0,12,4,3,0,0,0,2,2,22
'321721B0100',32,5,6,5,2,24,15,3,1,6,8,74,4,3,0,5,14,9,27,8,5,43,10,0,0,22,3,4,1,2,1,2,0,38
'321722B0100',32,5,3,3,1,18,11,3,3,7,10,36,3,0,0,3,8,13,12,5,2,21,9,1,0,17,3,3,0,0,2,0,0,18
'321723B0100',32,2,2,1,1,21,17,3,1,1,7,42,2,2,0,4,14,9,12,4,3,25,15,0,1,20,5,7,1,0,0,0,0,32
'321723C0100',32,2,3,0,1,17,12,3,1,8,6,38,2,0,0,1,17,10,14,1,1,32,8,0,0,15,2,7,1,0,1,0,2,25
'321724B0100',32,9,4,4,1,27,14,1,0,4,6,44,0,1,0,2,9,13,9,7,3,21,12,0,0,14,2,7,1,0,1,0,0,26
'321724C0100',32,9,3,1,1,10,13,4,3,5,5,42,1,0,0,2,11,13,12,4,5,28,5,1,0,17,5,6,0,0,0,0,1,30
'321725B0100',32,9,7,4,1,22,21,2,0,6,6,58,0,3,0,4,15,12,14,9,0,45,12,2,0,21,6,13,2,2,0,1,1,31
'321726B0100',32,5,16,9,0,22,16,6,2,7,2,48,1,2,0,4,17,10,12,5,2,37,10,2,0,21,6,8,0,0,0,0,2,24
'321727B0100',32,9,2,5,2,16,12,6,2,5,3,34,2,1,0,2,12,6,14,5,4,28,7,0,3,13,0,6,0,0,0,0,0,18
'321727C0100',32,9,3,9,0,20,12,3,2,3,3,35,3,1,0,2,6,8,22,7,1,25,4,0,0,10,4,4,1,0,0,1,0,11
'321728B0100',32,9,9,4,0,26,18,3,2,6,4,36,2,0,0,3,16,9,16,9,1,38,14,0,0,13,5,10,1,1,1,0,0,26
'321730B0100',32,9,7,6,0,17,20,5,1,7,8,50,4,1,0,2,15,9,13,2,1,34,9,0,0,19,2,5,2,0,1,1,2,33
'321731B0100',32,9,8,5,0,14,24,2,1,7,6,48,1,3,0,3,14,15,13,7,3,38,12,0,1,21,3,6,2,0,1,1,3,17
'321732B0100',32,9,2,2,0,6,1,3,0,1,4,15,0,0,0,1,6,2,5,2,0,14,3,2,0,4,0,2,0,0,0,0,0,10
