CLAVE_CASILLA,ID_ESTADO,estrato,PAN,PRI,PRD,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT,MORENA,PT_MORENA,PVEM,MC,PES,RSP,FPM,CI1,CI2,CI3,CNR,NULOS
'162263C0200',16,9,19,5,4,22,19,21,11,22,7,25,32,21,11,0,17,3,47,18,0,3
'162264B0100',16,9,24,12,3,15,20,19,8,15,10,18,19,16,14,1,13,1,34,15,0,6
'162264C0100',16,9,23,10,2,15,11,18,6,12,7,22,20,33,5,0,12,8,41,15,0,3
'162264C0200',16,9,22,12,9,23,13,15,6,15,5,22,24,22,7,1,16,1,45,13,0,5
'162265B0100',16,9,20,5,3,22,19,22,4,13,6,23,18,28,7,0,13,0,34,12,1,4
'162265C0100',16,9,12,12,3,16,16,24,4,15,9,18,19,21,9,0,14,0,43,7,0,5
'162266B0100',16,9,28,3,5,20,10,19,6,27,11,24,22,27,15,1,14,2,48,17,0,1
'162266C0100',16,9,21,9,5,11,12,15,6,22,8,28,31,28,14,3,7,2,51,11,0,3
'162267B0100',16,21,25,15,8,21,17,31,10,22,10,21,28,27,16,0,30,4,55,13,1,6
'162267C0100',16,21,27,8,8,23,28,23,10,29,12,22,29,27,6,2,27,4,51,28,0,5
'162267C0200',16,21,24,11,7,18,19,36,12,24,12,35,33,32,16,3,25,1,60,23,0,3
'162268B0100',16,21,25,12,11,19,16,24,12,27,8,23,13,29,13,1,29,2,39,17,1,4
'162268C0100',16,21,27,12,4,31,10,25,12,19,9,33,26,30,9,1,22,1,59,16,0,3
'162268C0200',16,21,21,13,10,21,21,26,12,17,9,31,28,26,13,2,18,0,45,19,0,4
'162268C0300',16,21,23,11,5,22,20,24,10,14,8,35,22,27,13,0,28,4,56,21,0,5
'162268C0400',16,21,26,11,7,22,18,27,9,14,10,31,26,23,14,1,25,6,41,12,0,8
'162269B0100',16,21,31,9,3,15,18,25,4,27,10,23,18,28,5,1,17,1,46,8,1,7
'162269C0100',16,21,28,10,5,14,14,21,10,25,6,22,26,25,8,2,25,1,42,14,0,3
'162269C0200',16,21,16,12,6,21,18,31,9,26,12,17,24,19,10,1,26,1,50,14,0,2
'162269C0300',16,21,20,13,10,23,21,18,7,27,4,25,23,41,5,2,18,1,48,14,0,5
'162269C0400',16,21,23,13,9,19,11,23,5,28,8,28,15,26,8,0,17,1,44,24,0,2
'162269E0100',16,21,30,9,2,29,22,22,9,22,9,24,26,21,11,0,25,3,51,13,0,6
'162269E0101',16,21,20,7,11,17,11,22,9,16,9,33,24,25,14,1,19,2,50,14,0,6
'162269E0102',16,21,24,6,7,24,16,17,13,23,11,30,22,28,10,1,19,0,54,16,0,5
'162269E0103',16,21,26,6,9,29,15,18,9,26,7,31,19,35,14,1,19,1,47,19,0,7
'162269E0104',16,21,24,7,6,21,13,21,8,21,6,31,30,26,17,2,19,2,37,14,2,3
'162269E0200',16,21,11,13,7,27,12,33,10,24,8,30,17,36,12,1,28,0,67,26,0,1
'162269E0201',16,21,34,10,9,23,15,25,7,28,12,28,28,28,14,1,16,3,52,17,0,9
'162269E0202',16,21,17,8,12,31,27,25,8,20,7,38,21,25,7,2,22,1,48,14,0,7
'162269E0203',16,21,24,9,11,18,16,24,6,22,7,30,24,30,11,0,23,4,61,23,0,5
'162269E0204',16,21,23,12,8,24,20,22,9,23,15,30,17,33,3,3,28,3,58,20,2,2
'162270B0100',16,21,25,14,11,20,21,23,12,36,11,27,32,22,15,2,12,2,56,22,2,6
'162270C0100',16,21,40,12,7,22,11,27,10,20,7,25,32,31,15,5,24,1,46,20,0,9
'162271B0100',16,9,18,13,8,20,21,19,9,20,11,19,16,27,10,1,19,3,43,16,0,2
'162271C0100',16,9,24,7,7,18,18,19,9,23,6,19,20,20,9,0,17,2,35,20,0,7
'162271C0200',16,9,15,7,9,16,10,22,3,14,11,27,19,24,12,2,24,1,35,15,0,4
'162272B0100',16,9,17,7,5,15,7,21,4,20,5,22,14,25,7,1,18,1,50,17,0,2
'162272C0100',16,9,17,11,4,13,20,20,11,18,4,21,18,21,6,3,12,1,34,12,0,3
'162273B0100',16,21,21,7,8,18,23,28,8,24,10,29,18,33,12,0,18,2,47,14,0,6
'162273C0100',16,21,19,13,9,18,18,25,4,22,8,23,28,36,10,1,21,1,57,28,1,7
'162274B0100',16,21,23,9,9,18,22,20,7,22,5,34,31,36,12,0,17,1,52,17,0,8
'162274C0100',16,21,32,9,5,26,12,28,5,24,14,29,32,33,8,1,21,1,50,21,0,6
'162275B0100',16,21,27,12,9,24,21,33,9,24,13,32,27,35,16,2,24,2,50,22,0,5
'162275C0100',16,21,21,17,10,21,20,30,14,29,12,24,27,39,12,0,31,4,52,18,0,7
'162276B0100',16,21,24,6,5,20,13,20,12,23,11,31,23,41,12,1,24,2,60,11,0,6
'162276C0100',16,21,25,9,5,23,21,26,17,22,18,30,19,28,11,1,22,1,56,15,0,6
'162277B0100',16,21,25,10,14,24,18,32,10,21,6,28,19,26,13,0,24,3,62,22,0,2
'162277C0100',16,21,26,9,8,21,17,30,11,22,12,29,23,27,12,0,22,3,67,17,0,8
'162277C0200',16,21,21,16,9,22,16,30,13,22,8,35,32,24,12,0,25,3,48,18,2,6
'162277C0300',16,21,23,4,10,21,17,18,5,26,7,24,28,33,13,1,19,3,66,10,0,6
'162277C0400',16,21,19,7,9,24,17,27,11,23,7,26,21,32,11,0,31,3,38,21,1,5
'162278B0100',16,21,14,9,5,25,15,26,9,28,11,31,31,29,8,0,19,1,58,24,1,4
'162278C0100',16,21,28,11,14,16,16,21,9,20,7,37,30,30,10,1,25,1,53,16,0,1
'162279B0100',16,21,26,10,15,15,15,29,13,25,13,34,25,33,11,2,26,1,52,26,0,3
'162279C0100',16,21,27,9,7,19,22,30,11,22,7,34,25,19,16,1,23,2,47,19,1,5
'162279C0200',16,21,24,7,9,23,22,20,11,18,11,35,28,31,8,0,27,3,45,18,0,3
'162280B0100',16,9,16,6,2,15,17,23,7,13,9,19,14,21,5,0,12,1,40,9,0,4
'162280C0100',16,9,23,5,2,19,13,18,7,20,7,23,19,21,5,0,16,3,25,13,0,3
'162281B0100',16,21,23,8,5,27,25,19,16,23,10,42,21,22,14,3,20,3,47,25,0,2
'162282B0100',16,9,27,5,7,20,17,29,11,18,9,20,22,25,11,2,17,1,45,17,0,7
'162282C0100',16,9,21,7,6,16,13,24,13,16,3,21,13,31,16,0,18,2,43,25,0,2
'162283B0100',16,21,27,12,7,20,16,19,10,23,6,27,22,18,7,0,25,3,53,16,1,7
'162283C0100',16,21,19,10,8,21,17,25,8,23,12,33,27,28,10,3,22,0,56,24,1,4
'162283C0200',16,21,24,8,13,14,10,18,8,25,7,29,24,24,6,2,17,0,51,13,0,5
'162284B0100',16,9,14,8,12,25,10,24,9,17,9,22,18,16,9,3,12,1,42,12,0,5
'162284C0100',16,9,33,3,10,24,10,19,10,16,7,22,19,30,8,4,14,1,46,19,0,7
'162285B0100',16,21,19,5,6,24,17,22,5,16,5,26,30,18,12,2,8,4,62,11,1,5
'162285C0100',16,21,18,4,6,23,17,26,11,12,6,17,25,25,9,1,11,3,46,14,0,6
'162286B0100',16,9,13,7,4,17,16,18,5,15,4,23,19,27,11,1,8,1,37,17,1,3
'162286C0100',16,9,17,11,6,19,8,19,9,15,8,15,18,26,13,1,24,0,39,17,1,3
'162287B0100',16,21,29,12,11,27,17,24,14,27,16,28,24,23,10,2,21,4,61,21,1,5
'162287C0100',16,21,18,8,15,15,15,27,13,25,10,32,30,29,13,2,25,6,46,18,0,3
'162288B0100',16,9,21,6,8,12,14,20,8,18,7,17,19,21,9,1,16,1,30,15,0,4
'162288C0100',16,9,25,5,7,13,15,20,1,15,8,17,18,24,5,1,18,0,37,17,0,3
'162288S0100',16,9,43,16,9,45,26,48,21,40,20,52,42,42,15,2,41,2,98,22,2,12
'162289B0100',16,9,21,13,8,13,10,20,3,10,14,21,21,17,15,3,17,1,41,14,0,3
'162289C0100',16,9,16,9,7,19,19,24,5,16,11,27,27,26,15,1,13,2,42,18,1,4
'162289C0200',16,9,27,6,11,16,13,20,6,10,10,21,18,23,10,0,20,1,34,14,2,4
'162290B0100',16,9,21,10,4,20,8,15,8,20,6,22,20,31,13,3,17,1,37,14,0,2
'162290C0100',16,9,15,9,6,23,14,12,7,19,2,31,16,30,7,3,15,2,50,14,0,3
'162290C0200',16,9,15,7,5,14,12,26,12,21,4,25,24,24,15,0,23,1,46,15,0,4
'162291B0100',16,21,27,13,9,26,23,26,12,23,12,24,22,28,15,0,28,3,47,15,0,6
'162291C0100',16,21,24,10,9,31,20,48,13,20,12,29,29,26,10,2,20,1,79,19,0,5
'162291C0200',16,21,19,9,10,16,21,26,10,24,14,29,35,25,7,1,19,1,62,21,0,6
'162291C0300',16,21,24,12,8,29,22,19,9,15,4,29,27,24,9,0,22,2,55,21,1,5
'162292B0100',16,21,19,7,6,25,15,28,13,18,9,26,30,24,14,1,13,1,53,21,0,8
'162292C0100',16,21,17,15,3,18,16,24,8,16,11,26,19,23,18,0,13,3,53,17,0,2
'162292C0200',16,21,25,8,5,14,19,18,7,14,5,35,25,37,10,4,14,0,47,17,1,7
'162293B0100',16,21,20,10,4,22,15,25,11,24,7,19,25,20,10,0,27,3,46,18,1,5
'162293C0100',16,21,16,8,7,16,18,23,14,29,11,21,17,21,7,1,22,3,42,21,0,3
'162293C0200',16,21,22,13,7,12,15,19,6,19,9,36,21,23,16,0,28,2,50,15,2,9
'162293C0300',16,21,22,4,7,20,17,29,6,9,9,24,32,35,13,2,14,1,53,16,0,3
'162293E0100',16,21,29,12,14,30,7,33,10,25,8,33,31,35,7,1,18,4,55,24,0,6
'162293E0101',16,21,24,11,6,16,24,27,6,16,6,28,16,33,12,4,24,0,63,19,1,9
'162293E0102',16,21,31,15,6,22,15,27,11,22,8,32,28,36,7,1,24,2,58,15,0,8
'162293E0103',16,21,26,11,6,20,12,33,6,18,8,34,25,33,11,1,20,2,58,17,0,3
'162293E0104',16,21,20,9,11,29,13,21,3,22,10,36,21,35,13,1,30,3,51,22,0,8
'162293E0105',16,21,22,13,5,26,16,29,10,21,12,32,31,30,10,2,22,4,71,18,0,6
'162293E0106',16,21,22,7,9,18,21,24,6,25,10,26,30,28,16,1,26,2,54,12,0,10
'162293E0107',16,21,18,8,4,22,29,30,15,20,12,21,32,31,9,0,28,3,60,24,0,4
'162293E0108',16,21,28,13,4,20,17,27,9,28,13,27,31,29,16,1,15,2,51,20,1,5
'162293E0200',16,21,28,8,7,25,11,25,14,23,17,29,24,32,12,2,21,4,59,20,0,7
'162293E0201',16,21,19,10,10,33,16,23,9,20,6,32,34,29,9,2,17,3,60,19,1,4
'162293E0202',16,21,26,9,7,16,20,19,6,13,11,26,31,26,16,0,20,1,57,18,1,6
'162293E0203',16,21,28,7,6,21,12,31,9,21,9,25,28,30,16,1,15,2,50,20,0,7
'162293E0204',16,21,20,9,5,28,19,28,13,11,7,25,28,27,15,3,30,3,58,17,0,3
'162293E0205',16,21,25,6,10,27,22,20,8,19,9,28,24,30,11,0,15,1,57,14,2,4
'162293E0206',16,21,28,13,10,20,20,34,4,22,5,21,28,35,8,0,18,2,56,23,1,7
'162293E0207',16,21,31,11,12,19,25,27,13,20,5,22,19,26,13,1,15,2,47,20,0,7
'162293E0300',16,9,17,4,5,16,14,16,9,24,6,18,8,23,13,1,14,0,47,8,0,4
'162293E0301',16,9,18,8,4,14,14,17,4,17,4,13,18,24,5,2,7,3,36,17,1,3
'162294B0100',16,9,14,12,2,16,16,16,3,18,8,16,16,22,8,0,19,1,42,16,2,4
'162294C0100',16,9,12,9,7,19,8,19,6,17,7,10,21,20,5,0,17,1,32,14,0,4
'162295B0100',16,21,28,23,10,20,12,23,9,20,6,33,33,27,10,2,19,1,52,28,3,4
'162295C0100',16,21,29,9,6,25,17,31,10,24,10,33,27,22,4,1,19,4,46,14,1,6
'162295C0200',16,21,25,8,11,18,18,30,13,27,7,32,24,28,13,1,26,2,56,21,0,5
'162296B0100',16,21,32,12,9,18,12,15,8,25,7,24,32,29,13,0,13,2,54,12,1,4
'162296C0100',16,21,25,8,10,14,20,18,9,28,11,30,22,25,15,3,18,1,45,24,0,7
'162296C0200',16,21,26,8,7,24,16,22,13,20,15,25,19,31,15,5,14,4,56,19,0,5
'162297B0100',16,9,19,10,4,21,15,20,8,13,6,24,16,22,9,1,16,3,50,16,0,5
'162297C0100',16,9,13,9,6,16,9,26,4,22,8,26,15,22,9,0,21,1,55,15,0,4
'162297C0200',16,9,21,6,11,19,16,20,10,13,8,20,25,34,9,1,17,1,34,20,0,5
'162297C0300',16,9,25,8,5,10,14,23,10,19,5,24,22,18,4,1,19,2,43,14,0,6
'162298B0100',16,21,20,4,8,20,22,24,6,25,9,24,26,34,7,1,16,5,43,16,0,9
'162298C0100',16,21,29,5,7,32,12,23,10,23,5,26,16,20,10,0,21,4,52,19,0,6
'162298C0200',16,21,28,7,7,11,17,25,11,23,10,24,22,26,7,0,12,3,48,23,0,4
'162299B0100',16,21,16,11,6,30,13,22,7,13,11,31,26,24,11,1,17,0,61,18,0,6
'162299C0100',16,21,21,8,14,25,14,25,9,23,10,25,24,25,10,3,25,0,50,18,3,4
'162299C0200',16,21,26,8,8,20,19,21,8,21,5,22,20,27,13,2,18,2,59,24,0,4
'162300B0100',16,21,23,12,11,24,8,25,12,22,8,24,26,25,14,1,20,2,50,19,0,1
'162300C0100',16,21,24,8,7,24,10,15,10,17,10,32,22,41,18,0,21,3,46,18,1,4
'162300C0200',16,21,13,7,11,29,20,27,13,28,9,23,30,29,15,0,16,3,46,19,0,7
'162300C0300',16,21,21,10,7,21,21,21,9,24,12,19,21,12,10,1,14,4,64,8,0,3
'162301B0100',16,9,11,3,4,20,8,16,2,12,8,21,18,15,8,0,10,1,32,11,0,2
'162301C0100',16,9,12,5,3,15,19,20,11,17,2,25,7,16,6,0,13,0,27,17,0,1
'162302B0100',16,21,23,10,11,16,24,31,7,22,10,33,25,36,10,0,26,3,70,16,1,3
'162303B0100',16,21,31,8,7,17,14,34,11,18,8,31,21,31,9,4,21,3,45,12,0,5
'162303C0100',16,21,24,9,4,20,19,24,7,25,8,24,24,26,8,0,25,1,47,19,2,10
'162304B0100',16,9,24,5,7,28,15,23,6,14,6,25,23,23,8,0,18,1,45,22,0,4
'162304C0100',16,9,21,9,9,19,14,15,8,13,11,26,19,24,5,2,18,0,49,13,0,3
'162304C0200',16,9,21,7,4,20,17,23,7,19,6,20,21,30,18,0,30,1,36,12,0,9
'162305B0100',16,21,22,12,8,20,23,41,8,22,9,18,28,23,8,1,24,2,30,19,1,6
'162305C0100',16,21,19,6,8,17,15,26,8,18,15,22,21,30,10,2,13,2,54,14,0,7
'162305C0200',16,21,32,6,11,27,22,23,7,20,7,25,22,24,14,2,20,3,42,16,0,3
'162306B0100',16,21,24,9,7,24,25,29,13,24,10,24,30,30,12,0,19,1,58,13,1,7
'162306C0100',16,21,29,7,11,21,15,26,11,20,9,30,27,25,17,0,21,1,62,17,0,3
'162307B0100',16,9,20,4,7,16,11,14,6,14,8,21,14,23,8,0,23,1,35,9,0,5
'162308B0100',16,9,22,5,6,18,19,19,8,21,9,18,19,34,8,2,12,2,44,10,0,4
'162308C0100',16,9,21,5,5,15,19,19,4,18,4,22,24,14,9,3,18,1,41,14,0,2
'162309B0100',16,21,27,19,6,22,17,26,7,14,13,28,29,34,14,0,23,3,46,16,0,10
'162309C0100',16,21,26,13,7,20,13,29,6,27,6,30,21,35,13,2,18,2,53,22,0,3
'162309C0200',16,21,29,9,6,21,21,23,2,25,5,30,20,31,20,0,17,2,69,16,0,10
'162309C0300',16,21,26,8,13,20,26,35,7,25,9,30,29,29,10,1,16,1,37,13,0,11
'162310B0100',16,21,24,14,6,15,12,17,14,19,7,24,30,20,8,1,16,3,33,18,0,7
'162310C0100',16,21,21,4,6,14,17,22,3,17,13,30,22,23,9,2,20,5,44,17,0,4
'162310E0100',16,9,11,4,4,9,7,14,4,15,5,17,15,12,4,1,10,1,25,8,0,0
'162311B0100',16,21,25,14,7,25,18,22,14,12,7,32,29,19,12,1,15,0,59,13,1,5
'162311C0100',16,21,22,5,7,24,18,16,12,27,10,26,28,26,6,0,16,0,37,19,0,6
'162311C0200',16,21,27,8,8,29,9,28,10,11,5,24,22,30,7,0,22,1,45,11,0,8
'162313B0100',16,21,32,6,10,22,14,24,10,23,10,31,28,33,10,0,21,1,49,18,1,10
'162314B0100',16,9,14,8,7,17,13,19,7,11,11,17,15,30,8,1,16,2,42,15,0,3
'162314C0100',16,9,16,8,7,17,18,20,3,13,9,21,25,22,9,1,15,2,49,13,0,7
'162315B0100',16,9,10,8,2,9,5,16,3,12,6,14,7,19,7,1,12,0,26,6,0,5
'162316B0100',16,9,24,5,5,15,20,18,11,19,6,15,25,26,10,0,14,1,34,20,0,10
'162316E0100',16,9,15,8,5,10,16,28,4,13,8,21,20,18,3,0,14,0,32,15,0,7
'162317B0100',16,4,13,7,3,16,11,11,5,9,5,10,20,9,5,1,15,1,37,10,1,3
'162318B0100',16,16,35,4,8,22,18,27,16,32,15,24,30,26,13,1,20,3,55,14,0,4
'162319B0100',16,4,26,10,4,12,7,15,6,12,1,26,23,25,9,2,14,1,43,16,0,3
'162319C0100',16,4,21,7,11,22,9,20,7,22,2,21,23,19,10,4,15,0,38,17,1,4
'162320B0100',16,4,15,7,8,10,7,18,4,18,6,21,18,18,5,0,16,1,20,10,0,1
'162320C0100',16,4,14,8,5,18,8,23,6,12,4,8,12,16,4,0,13,0,37,6,1,8
'162321B0100',16,4,21,12,2,15,5,13,3,12,10,18,10,18,5,0,9,1,26,13,1,3
'162321C0100',16,4,15,7,4,12,11,8,2,11,6,20,11,18,8,1,13,0,38,11,0,0
'162322B0100',16,16,15,10,3,22,15,27,6,19,8,18,25,25,14,0,18,6,57,11,0,4
'162323B0100',16,4,17,4,9,13,15,10,8,14,6,15,15,18,8,0,19,2,38,15,0,2
'162323C0100',16,4,16,4,3,15,3,21,8,9,9,13,19,23,10,0,13,0,35,14,0,7
'162324B0100',16,4,11,8,9,13,9,10,10,19,5,19,13,21,3,2,12,2,31,12,0,4
'162324C0100',16,4,18,2,9,20,7,15,8,19,9,25,20,16,10,1,18,2,35,12,0,5
'162324E0100',16,4,19,5,1,8,1,6,4,11,6,11,11,8,12,0,8,2,26,6,0,3
'162325B0100',16,4,18,8,5,14,13,17,5,15,10,19,16,20,9,4,17,0,43,16,0,2
'162325C0100',16,4,23,10,6,9,12,20,4,10,6,25,22,23,6,1,19,2,32,18,0,2
'162326B0100',16,4,12,9,4,14,9,13,3,16,6,18,15,22,8,2,10,2,36,14,1,1
'162326C0100',16,4,24,9,4,15,8,16,5,13,4,25,18,19,4,0,21,2,33,7,1,4
'162327B0100',16,4,23,5,11,13,16,22,8,16,10,30,16,16,8,2,19,2,48,18,0,4
'162327C0100',16,4,13,9,8,18,13,23,7,27,10,25,23,19,10,3,20,2,36,19,0,7
'162328B0100',16,16,17,9,4,26,18,34,10,25,5,29,28,26,13,2,20,2,32,14,0,3
'162328C0100',16,16,23,15,9,15,14,21,12,14,15,26,21,34,12,4,20,3,47,21,1,3
'162329B0100',16,4,11,8,4,17,16,17,6,18,9,11,20,24,11,2,16,0,46,12,0,4
'162329C0100',16,4,15,6,9,13,11,25,6,16,5,27,21,25,7,0,6,2,43,12,0,3
'162330B0100',16,4,22,5,3,10,8,22,6,7,4,17,11,11,5,2,7,1,33,13,0,3
'162330C0100',16,4,18,5,5,10,7,16,4,11,4,16,12,18,2,2,16,1,27,10,0,1
'162331B0100',16,16,22,10,6,20,12,25,9,27,9,26,29,32,13,2,16,4,60,26,0,6
'162332B0100',16,4,20,8,11,11,9,18,5,15,10,28,12,12,9,2,15,0,30,18,0,6
'162332C0100',16,4,21,9,4,16,7,16,7,15,4,20,19,18,9,0,12,1,30,16,0,7
'162333B0100',16,16,23,16,8,18,14,29,11,22,12,19,27,32,10,1,26,3,50,19,0,8
'162334B0100',16,16,19,10,9,21,16,20,15,19,12,27,25,31,12,3,24,0,43,10,1,8
'162335B0100',16,4,15,7,6,14,11,18,3,9,2,18,20,13,7,1,7,0,38,12,0,5
'162335C0100',16,4,18,8,5,16,6,17,8,6,4,24,12,16,8,1,10,2,21,14,1,4
'162335E0100',16,4,7,4,5,3,3,3,3,5,1,8,2,5,3,0,7,0,10,4,0,3
'162336B0100',16,4,11,5,6,8,8,13,6,18,4,11,11,19,7,0,6,0,36,11,1,3
'162337B0100',16,16,23,13,10,26,15,26,9,27,12,27,18,37,10,1,21,4,44,25,0,3
'162338B0100',16,4,20,4,2,14,13,11,7,15,8,18,12,21,9,0,12,0,34,7,0,3
'162338C0100',16,4,11,5,4,10,10,15,8,9,9,26,25,13,5,1,22,1,35,12,0,3
'162339B0100',16,4,28,13,4,18,11,12,10,16,10,25,21,36,12,1,23,3,45,22,0,4
'162339C0100',16,4,18,9,9,16,16,26,9,20,5,25,27,23,9,0,22,2,47,15,1,4
'162340B0100',16,16,25,10,11,25,23,28,7,22,14,18,29,25,12,2,31,0,58,17,0,6
'162340C0100',16,16,25,8,6,23,18,15,11,24,7,33,39,36,18,0,22,2,49,20,2,5
'162341B0100',16,16,20,15,9,22,18,21,12,26,8,27,24,30,9,1,17,0,52,13,0,6
'162341C0100',16,16,19,8,9,30,16,23,9,21,12,27,31,30,10,2,19,2,51,17,0,6
'162342B0100',16,4,18,8,4,17,14,13,6,23,3,19,14,26,8,1,14,1,29,17,0,4
'162342C0100',16,4,13,7,6,18,14,17,6,20,5,21,17,17,6,1,17,5,32,10,0,1
'162343B0100',16,16,22,8,16,23,24,29,5,25,8,29,25,33,7,0,17,4,53,16,0,3
'162343E0100',16,4,21,6,7,13,9,16,9,17,6,25,18,18,8,2,11,3,33,9,0,10
'162344B0100',16,4,6,5,7,16,16,16,6,8,5,18,15,18,8,1,9,0,36,10,0,3
'162344E0100',16,4,9,5,2,5,4,8,3,4,5,7,6,3,2,1,4,1,8,3,0,1
'162345B0100',16,4,9,2,2,5,4,2,2,6,3,7,8,10,3,0,4,0,14,5,0,1
'162345E0100',16,4,11,6,3,11,3,17,4,8,3,6,12,8,6,1,11,0,21,12,0,3
'162346B0100',16,4,16,3,6,13,10,16,6,12,13,21,20,17,11,2,10,2,33,11,0,4
'162347B0100',16,4,15,11,6,16,12,19,5,17,13,20,17,26,7,2,18,0,46,11,0,1
'162348B0100',16,4,15,9,4,16,11,32,6,13,14,25,21,22,9,1,10,1,32,15,0,4
'162348C0100',16,4,18,6,12,16,14,18,7,19,9,20,14,20,20,2,12,2,32,16,0,6
'162349B0100',16,4,13,3,4,6,10,11,4,6,1,8,6,6,2,1,5,0,15,6,0,1
'162349E0100',16,4,15,8,6,16,13,20,3,18,13,18,18,24,8,2,14,6,41,27,0,6
'162350B0100',16,16,27,9,8,20,22,22,14,22,12,23,20,23,17,2,21,0,56,14,0,7
'162350C0100',16,16,18,12,7,25,17,34,8,19,4,31,31,41,6,0,18,3,44,16,0,6
'162350C0200',16,16,13,5,9,24,16,29,7,32,8,21,16,37,10,1,24,0,59,15,0,7
'162351B0100',16,4,10,10,5,6,5,19,7,8,5,14,15,10,6,2,13,0,28,15,0,2
'162352B0100',16,4,12,8,4,12,9,18,3,10,5,12,16,24,6,2,13,1,24,15,2,2
'162352C0100',16,4,22,8,6,15,9,20,5,17,6,18,20,12,8,1,10,1,28,7,0,1
'162353B0100',16,4,9,9,3,14,11,5,7,8,5,15,11,14,8,0,8,1,25,10,0,6
'162353E0100',16,4,18,2,1,16,10,9,4,14,1,19,15,13,3,1,5,1,32,13,0,1
'162354B0100',16,4,9,9,2,12,12,16,3,6,4,20,16,15,6,0,9,0,33,6,0,1
'162354C0100',16,4,16,5,4,13,10,16,5,11,7,19,16,21,5,0,13,1,26,8,0,3
'162355B0100',16,4,11,3,5,2,3,9,5,3,4,7,4,8,8,0,5,0,18,7,1,0
'162355E0100',16,4,14,2,4,13,4,18,9,10,10,21,10,14,7,0,15,1,34,5,0,6
'162356B0100',16,4,8,3,6,11,7,15,8,11,0,13,13,15,1,0,17,0,26,11,1,2
'162356E0100',16,4,9,5,1,3,0,3,1,5,1,7,6,6,2,0,7,0,16,3,0,0
'162357B0100',16,16,26,5,15,24,18,21,8,25,11,30,26,27,12,1,26,3,76,11,1,4
'162357C0100',16,16,36,13,14,31,15,21,14,21,15,31,25,27,12,2,28,3,57,18,0,3
'162358B0100',16,4,18,6,11,21,17,15,5,12,3,24,15,16,7,0,11,1,39,14,1,2
'162358C0100',16,4,19,3,8,18,26,22,7,21,3,13,13,20,8,1,14,1,30,10,0,6
'162359B0100',16,16,24,9,13,13,22,31,14,26,12,34,30,33,12,0,23,2,49,18,1,9
'162360B0100',16,16,18,8,7,15,18,21,14,24,15,22,34,29,10,1,15,1,58,18,0,7
'162360C0100',16,16,30,6,8,27,20,23,6,25,8,20,22,29,14,0,23,2,53,14,0,9
'162360C0200',16,16,19,8,9,18,21,25,14,22,13,25,19,22,10,0,22,5,58,18,0,5
'162361B0100',16,16,18,2,7,26,15,19,16,27,5,25,33,27,13,2,18,2,43,23,0,6
'162361C0100',16,16,26,14,4,35,14,22,11,21,6,18,29,27,9,1,27,2,65,24,0,3
'162361C0200',16,16,19,11,6,22,21,27,11,14,11,22,17,33,8,1,20,1,52,7,0,4
'162362B0100',16,16,27,12,10,34,13,30,13,34,9,35,20,28,11,0,18,1,48,27,0,5
'162362C0100',16,16,20,19,9,26,25,30,7,19,6,41,18,20,14,1,16,3,60,15,1,6
'162363B0100',16,4,9,5,4,6,10,15,8,19,4,16,11,19,5,0,7,2,36,11,1,3
'162363C0100',16,4,16,6,7,18,9,22,8,11,7,8,17,19,5,0,12,1,19,8,0,6
'162364B0100',16,4,17,4,5,14,8,21,8,17,12,18,19,22,7,2,11,2,26,26,0,8
'162365B0100',16,4,22,4,7,22,10,18,4,16,8,24,19,19,6,0,11,0,46,16,0,3
'162365C0100',16,4,21,9,5,13,9,27,8,16,9,30,18,26,9,1,7,0,41,9,0,6
'162366B0100',16,4,17,8,4,16,15,13,9,19,4,20,10,19,6,1,13,2,38,10,0,5
'162366C0100',16,4,17,5,5,9,9,19,5,13,9,15,22,27,6,0,19,0,38,22,0,3
'162367B0100',16,4,18,4,6,16,17,15,5,11,5,15,18,20,9,0,18,0,31,7,0,2
'162367C0100',16,4,22,12,4,15,11,16,10,12,2,17,15,14,10,1,13,1,36,9,0,4
'162368B0100',16,4,22,10,4,14,20,18,3,13,6,17,14,24,6,0,10,4,37,18,0,5
'162368C0100',16,4,17,4,7,12,13,19,8,13,8,23,17,17,10,0,12,0,32,14,1,5
'162369B0100',16,4,15,4,3,15,11,16,6,14,11,21,17,19,6,1,12,2,46,21,0,5
'162369C0100',16,4,14,5,8,18,14,24,5,11,5,23,14,27,5,1,23,1,43,14,0,7
'162369C0200',16,4,11,1,7,20,17,19,5,17,3,16,15,30,8,3,15,0,31,16,1,3
'162370B0100',16,5,19,4,7,16,11,15,6,15,9,14,12,15,8,1,17,2,28,8,0,3
'162370C0100',16,5,12,13,9,11,10,10,5,15,9,21,21,26,8,1,15,2,32,10,0,5
'162371B0100',16,5,15,4,3,9,7,17,6,9,5,12,13,20,5,4,19,0,32,10,0,4
'162371C0100',16,5,15,2,5,17,9,15,3,9,5,19,18,13,9,0,14,3,30,12,0,3
'162372B0100',16,17,25,8,6,31,22,31,11,25,6,26,23,31,11,0,20,1,57,15,1,6
'162373B0100',16,17,27,15,12,31,19,22,11,14,11,20,17,25,11,0,16,3,53,17,0,2
'162373C0100',16,17,15,6,8,20,17,18,12,19,11,25,23,27,17,1,27,0,47,13,0,4
