CLAVE_CASILLA,ID_ESTADO,estrato,PAN,PRI,PRD,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT,PVEM,MORENA,PANAL,PVEM_PT_MORENA_PANAL,PVEM_PT_MORENA,PVEM_MORENA_PANAL,PVEM_PT_PANAL,PT_MORENA_PANAL,PVEM_PT,PVEM_MORENA,PVEM_PANAL,PT_MORENA,PT_PANAL,MORENA_PANAL,MC,VIVA,LN,PES,RSP,FPM,CI1,CI2,CI3,CNR,NULOS
'180755B0100',18,4,31,18,34,9,5,20,6,18,5,0,1,28,6,4,0,0,5,2,19,5,0,6,5,0,19,1,1,1,8,3,0,2,7
'180755C0100',18,4,18,14,25,5,12,30,7,36,6,0,9,23,2,11,0,0,4,2,19,5,1,5,3,0,16,1,1,0,7,0,0,3,7
'180756B0100',18,4,24,11,29,5,14,28,11,23,4,0,7,31,7,4,0,0,11,3,20,5,2,3,1,2,17,2,0,1,6,2,3,4,16
'180756C0100',18,4,41,14,29,7,11,32,4,22,3,0,7,46,3,7,0,0,2,2,14,8,3,3,3,0,10,4,1,1,7,3,2,4,9
'180757B0100',18,2,21,6,27,6,4,27,11,18,4,0,6,21,6,3,0,0,5,3,8,3,0,2,5,1,11,1,0,2,8,0,2,2,3
'180757C0100',18,2,25,6,27,7,15,25,9,11,10,0,7,23,4,0,1,0,4,1,15,3,3,2,5,1,10,1,1,2,6,1,0,2,11
'180759B0100',18,2,40,16,30,8,19,21,10,11,8,1,11,22,3,4,0,1,6,3,18,5,1,4,1,2,13,1,0,5,8,4,1,0,8
'180759C0100',18,2,28,9,30,6,16,30,11,17,9,0,3,31,11,4,0,0,8,0,16,1,2,3,3,0,19,1,0,2,4,5,0,3,6
'180759C0200',18,2,28,12,27,2,12,35,14,16,5,0,6,24,11,6,0,0,6,1,17,8,1,0,4,0,7,0,1,1,4,1,1,2,9
'180761B0100',18,4,28,5,26,4,8,17,7,18,6,0,6,19,2,3,0,0,2,3,10,5,1,2,0,1,7,3,0,2,2,1,2,0,5
'180761C0100',18,4,33,6,17,6,9,14,8,15,8,0,3,22,5,3,0,0,5,2,14,5,3,2,1,1,6,2,0,1,5,1,1,7,2
'180762B0100',18,4,41,16,34,11,20,24,10,29,7,0,9,36,7,11,0,0,12,2,16,7,2,2,1,0,12,3,0,1,5,1,5,3,4
'180762C0100',18,4,33,18,33,9,17,31,12,26,11,0,8,47,8,9,0,0,5,1,24,7,2,4,3,3,12,0,0,1,5,1,1,1,11
'180763B0100',18,2,41,9,26,5,17,28,10,25,4,0,7,34,8,9,0,0,9,1,24,3,1,9,4,1,19,5,1,2,7,2,0,4,10
'180763C0100',18,2,33,15,39,7,15,23,13,22,9,1,11,24,12,5,1,0,8,1,22,4,3,2,2,3,14,1,1,0,5,3,1,2,6
'180763C0200',18,2,25,13,30,4,18,24,9,27,6,1,8,38,7,7,2,0,5,2,30,5,1,3,2,1,19,3,0,0,6,1,3,5,10
'180764B0100',18,4,35,9,34,7,17,33,11,39,4,2,9,42,10,6,0,0,7,2,30,8,2,2,2,4,18,2,1,1,6,3,2,4,10
'180764C0100',18,4,35,10,39,9,13,44,15,21,7,0,12,48,6,5,2,0,12,2,26,6,5,9,5,2,21,4,1,1,11,1,0,7,10
'180764C0200',18,4,42,17,37,12,16,25,6,32,7,0,4,41,10,6,0,0,7,2,28,5,1,4,2,0,16,1,1,0,10,3,1,8,9
'180764C0300',18,4,37,16,35,9,17,31,15,31,7,0,8,52,7,8,1,0,7,7,23,6,3,5,5,1,13,2,0,2,10,5,0,1,10
'180764E0100',18,4,21,9,18,6,15,31,12,21,8,0,7,24,2,10,0,0,6,1,13,8,2,1,2,1,9,1,0,4,3,4,3,2,9
'180764E0101',18,4,19,10,18,5,9,26,8,26,6,0,7,24,2,3,0,0,4,2,12,3,1,4,2,1,11,1,2,2,10,0,2,8,6
'180764E0102',18,4,19,7,25,9,12,28,12,24,7,1,8,26,10,7,0,0,5,0,15,4,1,2,1,2,16,2,1,3,6,1,0,6,7
'180765B0100',18,4,36,14,35,15,10,37,14,41,6,0,6,35,8,8,0,0,12,2,20,10,2,3,4,0,16,3,3,0,8,4,0,5,10
'180765C0100',18,4,32,20,41,6,22,27,7,30,7,0,12,35,5,10,0,0,8,2,34,7,2,4,4,1,16,1,2,1,13,3,3,2,12
'180765C0200',18,4,33,16,37,11,9,24,15,30,5,0,8,39,12,9,0,0,6,2,21,6,2,1,5,1,18,2,1,3,12,2,1,9,12
'180765C0300',18,4,34,12,31,5,21,39,7,32,4,0,12,35,10,11,1,0,7,1,24,3,6,2,3,1,17,3,3,1,6,4,0,2,16
'180766B0100',18,2,24,7,27,7,13,27,8,15,9,0,11,22,8,3,0,0,6,1,23,3,3,2,3,1,13,2,1,0,2,1,0,6,3
'180766C0100',18,2,22,13,30,8,12,20,8,26,6,2,8,34,9,3,0,0,6,2,14,4,2,4,2,1,11,0,0,0,8,3,0,0,7
'180766C0200',18,2,27,12,25,6,15,17,13,14,8,1,5,30,6,9,0,0,5,4,16,7,1,1,3,2,7,2,1,0,6,3,2,5,11
'180767B0100',18,4,38,14,26,13,12,24,11,22,9,0,7,27,6,7,0,0,7,1,23,5,1,4,8,1,19,3,0,1,7,0,2,5,7
'180768B0100',18,2,6,5,6,2,5,12,4,7,0,0,1,11,2,2,1,0,2,1,3,1,1,1,2,0,5,0,0,1,4,1,0,3,3
'180769B0100',18,2,7,5,8,1,8,7,3,11,1,0,3,5,0,4,0,0,3,0,7,0,0,0,0,1,3,1,0,1,4,0,0,1,1
'180769E0100',18,2,17,10,16,3,8,15,14,12,5,0,4,14,3,4,0,0,7,0,9,3,2,0,3,0,10,0,0,1,4,4,1,3,5
'180769E0200',18,2,19,4,18,6,11,15,10,9,3,0,5,21,5,6,0,0,6,0,15,2,2,3,0,2,6,0,0,3,2,0,0,2,5
'180770B0100',18,2,40,16,31,9,16,40,18,31,7,1,15,38,8,4,0,0,3,2,22,3,2,3,6,1,20,3,1,3,8,0,0,4,5
'180770C0100',18,2,24,13,44,10,13,36,7,30,12,0,14,42,10,8,0,0,13,1,20,5,3,2,4,0,20,3,2,1,9,1,2,8,11
'180770E0100',18,2,10,3,8,6,5,12,0,13,0,0,4,4,3,2,0,0,2,0,3,0,0,1,1,0,7,1,1,0,2,0,0,0,3
'180771B0100',18,2,11,5,12,2,6,14,8,16,4,1,5,13,3,3,0,0,0,1,10,1,0,0,0,0,8,0,0,0,5,0,0,4,3
'180771E0100',18,2,12,2,7,2,3,4,5,7,2,0,3,13,0,1,0,0,1,0,4,2,0,0,1,0,3,1,0,0,2,0,1,0,6
'180772B0100',18,2,25,13,32,6,14,31,8,24,5,1,11,16,4,3,0,0,5,1,20,7,0,3,3,0,14,2,0,0,7,3,1,3,4
'180772E0100',18,2,4,6,13,5,7,10,7,15,3,0,1,15,3,3,0,0,3,1,8,0,0,1,2,0,4,0,0,1,5,1,1,1,5
'180773B0100',18,2,21,10,26,4,9,25,8,20,4,0,6,30,7,5,0,0,5,3,17,4,2,2,1,3,6,0,1,0,2,2,1,3,7
'180774B0100',18,2,34,8,31,13,15,33,10,30,8,0,10,44,8,3,0,0,7,4,30,11,1,3,7,0,14,2,1,1,5,2,1,7,4
'180774C0100',18,2,33,22,40,13,20,36,8,34,8,0,5,39,8,4,0,0,11,5,27,3,3,1,3,1,17,3,2,0,6,5,1,1,13
'180775B0100',18,2,9,4,9,2,4,8,3,8,5,0,1,12,1,1,0,0,1,0,9,2,1,1,0,0,2,1,0,0,0,1,1,1,3
'180775E0100',18,2,3,1,5,1,3,4,6,2,2,0,1,2,0,1,0,0,3,0,2,2,0,0,0,0,1,0,0,0,4,1,0,0,0
'180776B0100',18,2,5,2,5,2,4,3,0,3,1,0,2,5,0,1,0,0,0,0,4,1,0,1,0,0,1,2,0,0,2,0,0,1,3
'180777B0100',18,2,11,7,12,1,4,11,7,9,4,0,2,9,1,1,0,0,4,1,7,2,1,0,1,1,6,0,0,0,3,3,0,0,4
'180778B0100',18,2,30,10,29,3,17,25,5,25,10,1,8,32,7,7,1,0,7,1,19,8,3,0,3,3,8,1,0,0,2,3,1,3,5
'180779B0100',18,4,33,8,23,9,15,30,8,22,8,0,11,19,12,6,1,0,8,2,6,8,2,5,2,2,7,2,1,0,7,2,1,3,6
'180779C0100',18,4,27,5,23,7,18,26,12,20,8,0,5,23,10,6,0,0,7,0,21,6,1,3,2,0,12,3,0,1,9,1,3,3,5
'180780B0100',18,2,24,14,36,7,18,21,15,37,13,0,13,20,8,3,0,0,10,2,28,4,1,1,4,1,11,4,0,2,6,3,0,7,9
'180780C0100',18,2,27,11,32,6,13,33,10,28,9,0,10,29,6,5,0,0,9,0,19,6,0,5,6,1,22,3,1,1,7,1,2,2,9
'180780C0200',18,2,39,16,30,6,14,27,10,33,2,1,9,24,7,8,0,0,4,4,24,8,2,2,2,0,14,4,2,1,11,3,2,3,9
'180781B0100',18,2,33,14,23,5,7,28,10,12,6,0,8,27,8,2,0,0,6,2,20,1,2,2,4,1,13,2,0,3,4,5,0,3,7
'180781C0100',18,2,23,9,27,6,12,29,3,15,6,0,6,32,8,8,1,0,5,0,21,7,3,4,0,2,8,3,1,2,4,7,2,2,4
'180782B0100',18,4,21,13,18,6,12,21,12,15,3,1,12,39,4,2,0,0,5,1,18,6,2,3,2,2,11,2,1,0,5,2,1,4,7
'180782C0100',18,4,21,6,32,3,18,31,9,20,9,0,15,25,3,5,0,0,7,0,15,6,1,3,2,1,21,2,0,1,8,2,0,1,3
'180783B0100',18,4,22,4,27,6,12,27,11,15,7,0,3,24,3,5,0,0,4,1,18,3,1,2,3,1,9,2,1,0,8,5,4,6,8
'180783C0100',18,4,27,20,28,3,10,25,5,17,6,0,12,24,6,1,0,0,3,1,14,2,2,2,4,0,13,0,3,0,2,1,0,2,8
'180784B0100',18,2,14,5,13,2,4,10,4,10,4,0,2,11,1,1,0,0,2,1,9,3,0,1,2,2,5,1,0,0,4,1,0,7,4
'180784E0100',18,2,21,8,12,3,7,10,5,11,2,0,4,10,4,3,0,0,4,0,15,4,0,1,3,0,5,0,0,0,0,0,1,1,6
'180785B0100',18,2,23,11,26,10,10,21,8,21,6,0,8,31,4,8,0,0,6,1,19,5,0,6,3,0,7,0,0,2,5,1,1,0,5
'180785C0100',18,2,22,14,23,9,11,38,17,18,5,1,8,23,3,7,0,0,9,1,25,3,1,1,1,2,13,2,2,1,3,3,0,4,13
'180785C0200',18,2,32,20,24,6,12,25,10,25,7,0,9,34,4,5,0,0,6,3,15,4,2,6,4,0,13,0,0,1,6,2,1,3,8
'180786B0100',18,2,15,12,37,7,17,17,7,18,5,0,10,24,9,1,0,0,4,2,14,3,2,2,1,0,10,3,0,0,6,2,1,3,7
'180787B0100',18,2,23,10,25,6,10,13,7,17,3,1,5,18,5,5,0,0,4,1,11,4,1,2,1,0,8,1,1,0,6,1,0,1,4
'180788B0100',18,4,15,11,20,6,10,23,8,21,5,0,6,24,5,6,0,0,2,3,13,6,0,1,2,0,5,2,1,1,3,3,0,0,5
'180788C0100',18,4,20,8,19,7,10,24,5,12,5,0,3,23,6,1,0,0,2,1,22,4,2,2,1,1,4,2,0,1,3,3,2,2,6
'180789B0100',18,4,23,12,27,8,11,32,14,19,4,0,9,25,6,6,0,0,8,0,12,5,0,3,3,1,12,2,1,0,6,3,1,3,8
'180789C0100',18,4,21,13,26,5,17,24,9,27,7,0,3,14,6,6,0,0,10,0,19,7,0,1,1,4,10,0,0,1,6,4,0,3,8
'180790B0100',18,2,16,8,20,5,5,10,6,18,1,0,2,20,3,5,0,0,3,1,7,7,0,1,1,1,6,2,1,1,6,2,1,3,7
'180791B0100',18,2,4,3,7,0,4,9,3,5,3,0,2,11,3,2,0,0,2,0,3,2,0,0,2,0,2,1,0,0,1,0,0,3,2
'180792B0100',18,2,27,4,17,3,8,17,8,12,2,0,8,19,5,9,1,0,5,3,13,0,1,0,2,0,14,3,0,2,2,3,1,5,4
'180792C0100',18,2,20,6,22,5,11,21,9,9,7,0,1,24,1,3,1,0,4,0,19,4,1,3,1,2,9,0,0,4,4,0,1,6,7
'180793B0100',18,2,6,5,8,3,3,8,1,11,3,0,1,6,3,3,0,0,1,0,5,2,0,1,1,0,7,1,0,0,0,1,0,2,3
'180793E0100',18,2,6,4,15,5,6,9,9,13,2,1,3,12,5,2,0,0,2,0,7,1,0,1,0,0,4,0,0,0,6,2,0,3,1
'180794B0100',18,2,30,10,19,5,14,25,10,21,5,0,6,36,6,11,0,0,6,1,20,5,2,0,2,0,9,1,0,0,9,1,1,2,8
'180795B0100',18,2,24,6,9,6,11,21,5,21,9,0,6,30,5,11,0,0,2,1,11,0,0,1,1,2,11,1,1,0,8,0,1,2,4
'180795C0100',18,2,21,12,21,12,8,13,6,23,7,0,8,23,6,8,0,0,6,2,9,0,1,0,4,0,8,1,0,1,3,3,1,4,1
'180796B0100',18,2,25,11,17,3,12,22,9,12,5,0,4,26,6,6,1,0,9,1,14,3,2,4,3,2,13,5,0,0,7,2,3,0,7
'180796C0100',18,2,28,13,27,3,14,22,10,15,5,0,5,27,4,3,0,0,7,0,18,4,1,0,1,2,9,1,2,1,7,2,3,3,15
'180797B0100',18,2,27,13,36,2,7,18,6,29,2,0,10,17,4,6,0,0,4,1,18,7,3,0,6,1,9,0,0,2,2,0,2,4,6
'180797C0100',18,2,31,13,29,12,8,24,7,22,2,0,6,21,9,4,0,0,3,1,20,4,1,2,4,1,10,2,3,2,3,3,2,1,8
'180798B0100',18,4,20,8,24,2,10,15,8,22,5,0,6,15,5,6,0,0,7,0,12,4,1,0,2,1,7,0,0,2,9,0,2,0,5
'180798C0100',18,4,22,12,11,4,7,23,4,21,2,2,4,25,5,2,0,0,7,1,12,1,1,1,2,1,11,0,0,0,4,4,1,0,2
'180799B0100',18,2,22,15,35,8,11,14,7,23,7,0,5,28,9,7,0,0,3,2,25,5,3,2,3,1,7,2,2,2,7,1,3,3,7
'180799C0100',18,2,28,12,30,7,15,17,9,28,7,2,4,25,5,4,0,0,3,2,10,1,1,2,4,0,9,1,0,1,3,1,1,2,7
'180799C0200',18,2,22,10,29,6,17,33,6,25,2,0,5,27,3,2,0,0,4,1,19,4,4,4,5,1,15,1,1,0,5,1,2,2,4
'180799E0100',18,2,29,12,26,7,13,32,7,32,8,0,5,35,4,5,0,0,5,0,22,5,2,1,3,0,9,2,1,0,5,0,2,5,5
'180799E0101',18,2,30,12,26,5,7,28,9,23,11,2,4,23,9,6,1,0,4,0,19,2,3,2,4,4,14,3,0,1,8,3,0,4,6
'180799E0102',18,2,23,9,26,10,11,31,7,24,7,0,7,28,6,8,0,0,8,2,21,8,2,2,1,1,17,5,1,0,4,5,1,2,8
'180799E0200',18,2,31,12,44,9,13,26,6,24,9,0,9,30,8,9,1,0,3,1,15,5,1,2,5,1,11,2,0,4,9,4,2,2,6
'180799E0201',18,2,32,14,36,7,11,26,3,24,5,0,6,26,13,4,0,0,8,2,21,3,3,4,5,1,12,1,0,0,8,2,1,6,5
'180799E0202',18,2,19,19,30,10,10,35,8,24,5,0,8,27,3,9,0,0,8,2,16,8,0,4,3,0,13,3,0,1,6,3,0,5,10
'180799E0300',18,2,22,8,31,8,15,36,9,25,6,0,9,29,7,8,1,0,8,1,17,7,1,1,3,1,17,0,0,0,6,2,2,4,8
'180799E0301',18,2,36,12,31,4,17,13,14,17,7,0,7,36,2,2,0,0,9,1,21,8,0,4,2,0,10,3,2,0,8,2,2,5,13
'180799E0302',18,2,21,15,21,10,14,23,16,21,2,1,7,22,9,7,1,0,3,4,19,4,2,5,2,0,21,2,1,0,6,1,1,2,4
'180799E0400',18,2,22,16,35,4,15,31,6,27,7,1,5,34,5,10,0,0,5,3,24,7,4,1,6,1,17,1,1,0,6,4,1,5,12
'180799E0401',18,2,33,18,32,6,17,12,15,28,9,0,8,22,11,3,0,0,7,2,21,8,0,4,5,1,16,2,1,1,6,3,0,4,9
'180799E0402',18,2,24,14,38,8,15,31,6,28,11,0,7,26,9,0,0,0,7,2,21,3,1,4,3,2,10,5,0,1,12,7,0,1,10
'180799E0500',18,2,32,13,30,10,10,29,10,24,6,0,13,24,6,6,1,0,7,2,15,5,2,2,4,2,9,0,0,2,12,2,0,4,5
'180799E0501',18,2,27,7,29,2,13,24,5,28,7,0,8,23,8,6,0,0,9,2,18,5,3,4,5,1,15,4,3,1,6,3,0,4,6
'180799E0502',18,2,27,12,33,11,12,27,6,26,5,0,7,20,7,6,2,0,4,1,22,5,2,2,0,0,9,1,1,1,6,2,2,3,8
'180799E0600',18,2,36,5,25,4,12,22,12,21,5,0,7,33,6,2,1,0,6,1,25,5,1,1,1,0,8,2,1,0,8,1,3,1,6
'180799E0700',18,2,33,15,25,7,18,25,9,19,4,1,7,26,7,8,0,0,6,2,17,6,2,2,2,1,15,1,1,2,4,1,2,8,11
'180799E0701',18,2,28,18,32,3,11,25,13,24,11,1,7,28,8,7,0,0,4,1,26,11,1,0,1,1,18,1,1,2,8,1,1,5,6
'180799E0800',18,2,14,7,21,5,11,9,8,11,3,0,2,19,4,4,1,0,5,2,15,1,1,2,2,0,7,2,0,0,4,1,0,1,5
'180800B0100',18,4,23,12,40,6,20,20,10,22,5,0,9,29,2,6,1,0,4,0,20,5,2,1,7,0,11,1,1,0,4,0,0,2,5
'180801B0100',18,2,31,12,33,7,23,29,12,21,6,1,14,30,10,9,0,0,9,1,20,4,1,2,2,0,11,0,0,1,4,3,1,2,9
'180801C0100',18,2,23,12,35,6,16,26,7,37,6,0,15,28,5,9,0,0,5,0,12,5,0,0,5,0,16,4,0,1,12,2,2,5,9
'180802B0100',18,2,26,3,25,9,7,24,10,12,6,0,7,26,6,4,0,0,6,1,9,1,2,0,1,0,12,2,1,0,3,1,2,4,9
'180802C0100',18,2,15,9,24,4,13,15,11,18,6,0,8,25,3,8,0,0,7,0,20,3,0,3,3,0,12,1,0,1,6,0,0,3,7
'180803B0100',18,2,19,8,23,4,15,22,8,13,4,0,7,23,10,3,1,0,5,2,11,3,2,3,3,1,14,2,1,1,7,1,0,4,7
'180803E0100',18,2,35,11,37,7,23,30,12,19,8,2,10,33,13,7,0,0,6,1,17,9,1,4,1,0,18,2,1,1,10,5,4,7,10
'180804B0100',18,4,13,12,25,11,11,28,9,31,6,0,10,32,5,7,0,0,9,3,26,10,0,5,1,0,14,1,4,3,5,2,2,1,6
'180804C0100',18,4,16,16,21,12,20,27,12,24,15,1,9,24,5,5,0,0,6,4,16,6,3,4,4,0,15,0,0,0,9,2,1,4,9
'180804C0200',18,4,34,8,31,4,14,26,6,20,10,0,7,28,9,8,0,0,5,2,18,7,0,2,1,2,9,3,4,2,9,1,2,2,5
'180804E0100',18,4,22,15,22,5,18,22,4,16,11,0,6,35,5,3,0,0,3,0,13,7,4,7,2,2,14,1,0,1,5,0,2,4,9
'180804E0101',18,4,23,9,35,5,11,24,9,23,8,0,2,31,6,4,0,0,3,2,15,6,1,0,2,0,14,1,0,0,4,1,1,4,8
'180805B0100',18,4,30,14,21,13,15,31,10,27,7,0,9,46,9,11,0,0,2,1,23,7,1,3,2,3,16,5,0,1,8,3,0,6,7
'180805C0100',18,4,27,17,30,10,19,17,12,25,7,0,17,35,8,11,0,0,9,2,20,7,1,5,2,0,15,0,1,1,8,1,3,5,6
'180806B0100',18,2,28,9,37,6,10,15,11,24,1,0,6,24,3,3,0,0,6,1,12,5,2,0,0,0,11,0,0,1,5,2,1,2,4
'180806C0100',18,2,22,10,16,5,17,27,9,15,2,1,9,29,6,5,0,0,6,2,18,6,3,1,3,1,7,1,1,0,6,2,2,1,10
'180807B0100',18,4,32,11,29,10,6,23,13,24,7,0,11,40,11,6,0,0,5,3,20,4,3,2,3,0,7,1,0,0,8,2,0,6,9
'180807C0100',18,4,29,17,29,3,10,35,8,18,7,0,7,28,9,6,0,0,6,2,9,3,3,1,1,1,17,3,0,2,6,0,2,3,9
'180807C0200',18,4,25,12,33,7,14,20,10,28,5,0,6,30,10,5,0,0,4,1,12,2,3,3,0,2,13,3,0,2,7,1,1,4,12
'180807C0300',18,4,30,12,28,6,22,21,11,20,4,0,6,31,3,6,0,0,8,1,21,6,2,1,4,0,17,2,1,0,6,0,0,3,8
'180808B0100',18,4,36,19,32,9,8,35,7,27,7,0,5,33,12,7,0,0,5,1,29,4,1,2,3,0,12,1,4,0,2,0,1,1,10
'180809B0100',18,2,17,7,18,5,9,20,4,29,8,0,6,19,4,3,0,0,7,1,15,5,1,3,1,1,6,3,2,0,13,4,0,3,5
'180809C0100',18,2,21,5,23,5,10,16,6,18,12,1,9,29,8,5,1,0,8,0,15,4,0,1,4,1,9,1,2,0,3,1,1,2,9
'180810B0100',18,6,24,7,23,6,10,23,4,22,3,0,8,18,7,4,0,0,4,0,13,1,0,1,1,0,9,0,1,1,7,0,0,0,7
'180810C0100',18,6,16,2,24,5,11,20,9,7,5,0,7,21,2,7,0,0,6,4,13,5,1,1,3,0,6,0,0,0,4,1,0,1,3
'180811B0100',18,6,35,14,33,6,12,24,11,19,11,0,7,28,8,3,0,0,2,1,14,5,1,3,1,2,10,2,2,1,7,2,0,2,7
'180812B0100',18,6,19,6,20,6,11,17,4,20,5,0,10,12,5,3,0,0,11,1,7,6,0,2,2,0,6,0,0,1,9,1,1,4,8
'180812C0100',18,6,18,8,21,6,11,23,7,23,1,1,6,21,2,6,0,0,2,1,8,5,0,3,3,1,8,1,0,0,7,0,0,2,8
'180813B0100',18,1,25,11,25,5,10,26,7,20,7,0,5,28,6,4,0,1,6,3,19,4,2,1,3,2,10,1,1,0,1,0,1,8,7
'180814B0100',18,6,21,13,25,8,7,30,9,27,11,0,7,22,7,5,0,0,6,0,29,9,1,1,5,0,12,4,0,1,4,2,2,4,10
'180815B0100',18,6,16,8,21,9,9,28,9,15,3,0,9,19,3,5,0,0,8,0,15,4,0,3,3,0,9,0,1,2,7,1,0,1,5
'180815C0100',18,6,19,4,14,4,10,18,9,21,6,0,6,24,4,6,0,0,5,2,19,5,2,1,0,0,16,0,0,2,3,2,1,1,7
'180816B0100',18,6,32,10,30,6,12,28,7,30,5,0,9,28,9,9,0,0,4,2,13,5,0,1,1,3,12,3,0,1,2,1,0,6,9
'180816C0100',18,6,23,11,33,6,11,34,10,14,5,0,7,30,4,7,0,0,7,1,23,5,2,2,5,0,15,0,1,0,5,3,2,3,3
'180817B0100',18,1,21,11,12,5,7,15,6,14,0,1,5,17,4,9,0,0,2,4,9,3,0,0,3,0,7,1,0,0,2,3,2,1,6
'180818B0100',18,1,22,6,16,3,8,11,5,15,4,0,5,13,4,6,0,0,9,1,6,2,0,1,2,0,2,2,0,0,4,0,0,1,0
'180819B0100',18,1,22,16,18,7,11,19,8,24,6,1,9,29,8,4,0,0,3,1,22,6,2,0,4,0,5,0,0,0,11,2,0,3,6
'180820B0100',18,6,13,14,13,2,9,5,1,20,6,0,2,23,3,5,0,0,4,3,12,4,2,1,2,0,5,1,0,2,4,0,0,2,4
'180821B0100',18,6,29,11,34,8,7,28,7,19,5,0,10,29,2,5,0,0,6,2,22,6,3,1,3,1,14,3,0,1,8,0,1,1,6
'180822B0100',18,8,21,7,18,7,6,17,6,13,2,0,4,20,5,2,0,0,2,1,10,5,1,4,2,1,11,1,0,0,3,1,0,2,3
'180822C0100',18,8,16,10,16,6,10,27,6,14,8,0,6,19,7,3,0,0,6,1,15,2,1,0,0,1,12,2,0,0,4,1,0,0,6
'180823B0100',18,8,24,8,23,6,9,22,6,19,7,1,5,21,3,6,0,0,6,4,23,3,1,2,4,0,7,0,0,3,7,1,0,5,7
'180823C0100',18,8,21,7,22,6,11,23,8,28,5,1,10,22,4,3,0,0,8,2,17,2,0,3,0,2,12,2,0,1,4,3,0,3,4
'180824B0100',18,6,27,6,20,4,14,21,5,12,2,0,6,28,9,4,0,0,8,1,20,8,3,5,0,0,5,1,1,0,8,2,1,0,11
'180824C0100',18,6,33,12,22,6,15,19,10,17,4,0,5,23,6,7,0,1,5,3,16,6,0,1,1,0,9,1,1,1,5,2,0,3,8
'180825B0100',18,8,35,18,26,6,14,31,18,32,11,0,7,43,14,7,0,0,10,0,28,5,5,3,5,0,17,1,0,0,4,1,1,3,15
'180826B0100',18,6,13,8,17,3,16,23,9,18,6,0,6,25,7,3,0,0,2,4,11,3,0,0,2,0,6,1,0,1,9,2,0,3,4
'180827B0100',18,6,24,14,28,5,10,26,6,27,7,1,2,31,9,9,0,0,4,0,17,5,0,1,2,1,9,2,2,1,8,0,1,2,4
'180827C0100',18,6,18,11,24,8,19,28,9,19,4,0,8,32,4,5,0,0,3,1,17,7,0,1,4,1,5,0,2,2,7,4,1,4,6
'180828B0100',18,1,18,4,19,5,17,22,6,16,3,0,7,25,4,1,0,0,8,0,7,1,1,1,1,1,8,0,1,1,1,3,0,0,4
'180829B0100',18,1,16,9,7,5,8,14,5,18,5,1,3,26,2,2,0,0,9,0,3,5,1,2,0,0,9,1,1,0,3,2,0,4,6
'180830B0100',18,8,20,14,28,5,13,18,9,16,4,0,5,26,9,5,1,0,7,0,27,6,1,5,1,3,17,3,1,2,5,0,1,5,9
'180831B0100',18,8,25,8,21,7,16,20,10,18,2,0,10,18,6,5,0,0,3,0,12,4,3,2,2,0,6,0,0,1,4,2,1,1,6
'180831C0100',18,8,23,6,27,5,15,19,7,18,2,0,11,21,5,9,0,0,3,0,17,6,2,2,3,0,8,1,0,1,7,0,0,2,4
'180832B0100',18,8,27,6,30,7,19,24,16,30,9,0,14,38,12,8,0,0,4,6,22,11,3,1,7,0,17,2,0,1,5,5,1,6,7
'180833B0100',18,8,31,14,29,4,13,16,19,19,3,0,12,28,3,6,1,0,6,2,18,6,1,1,2,0,10,0,0,1,10,4,0,1,7
'180834B0100',18,6,25,7,24,8,13,19,10,16,3,0,1,36,5,8,0,0,8,0,12,5,1,2,1,0,9,1,0,0,4,2,0,2,5
'180835B0100',18,6,18,10,26,7,12,19,10,18,8,0,11,27,7,4,0,0,6,1,18,5,1,2,1,0,10,2,0,2,6,1,0,2,1
'180835C0100',18,6,23,8,16,3,10,15,8,22,4,0,4,29,6,2,0,0,5,1,15,2,3,2,0,0,10,2,0,1,4,1,1,3,6
'180836B0100',18,6,24,9,21,6,6,15,11,19,10,0,4,25,5,3,1,0,8,1,14,2,0,0,6,0,9,1,0,0,4,2,1,3,5
'180836C0100',18,6,27,15,22,3,16,14,11,21,2,1,6,16,3,4,0,0,5,1,13,6,2,1,5,1,15,2,0,1,1,1,1,1,7
'180837B0100',18,8,33,9,30,5,9,21,10,25,3,0,5,30,6,7,0,0,4,1,17,3,1,3,2,0,8,6,0,0,6,2,3,2,7
'180837C0100',18,8,18,7,33,4,10,24,12,19,4,0,2,20,6,7,0,0,6,2,16,4,4,2,2,1,12,2,0,0,5,0,0,7,6
'180838B0100',18,6,17,11,28,2,16,20,8,23,9,0,3,22,9,4,1,0,5,0,14,9,0,3,0,2,13,0,1,1,9,1,2,1,8
'180838C0100',18,6,20,11,16,9,13,25,6,19,4,0,3,16,11,4,0,0,3,3,25,4,0,1,4,2,9,3,0,1,7,1,1,3,6
'180839B0100',18,6,20,10,20,5,7,18,10,16,5,2,6,23,0,5,0,0,2,0,10,4,2,2,0,2,6,0,1,0,3,1,1,2,5
'180839C0100',18,6,19,12,22,6,10,15,11,13,5,0,4,17,4,5,0,0,2,1,12,2,0,3,4,0,5,1,0,1,7,1,1,5,6
'180840B0100',18,8,18,12,26,8,15,26,10,17,9,0,3,29,9,11,0,0,3,3,28,6,0,3,3,2,14,3,1,2,12,1,0,4,10
'180841B0100',18,8,25,14,29,12,19,29,8,26,9,1,7,32,3,10,1,0,6,0,22,13,2,2,2,2,10,5,1,1,12,2,2,4,9
